simulations, -2LL
1000,564.624
2000,563.857
3000,564.077
4000,564.122
5000,564.252
6000,564.247
7000,564.311
8000,564.381
9000,564.313
10000,564.306
11000,564.269
12000,564.303
13000,564.353
14000,564.343
15000,564.334
16000,564.331
17000,564.365
18000,564.362
19000,564.356
20000,564.332
21000,564.301
22000,564.322
23000,564.29
24000,564.275
25000,564.275
26000,564.311
27000,564.352
28000,564.339
29000,564.296
30000,564.3
