pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-3.21315,0.0207062,-4.16633,0.0049096,-2.60193,0.0231489,All
-2.65977,0,-3.94732,0.024548,-2.10695,0.0231489,All
-2.10639,0.0207062,-3.72831,0.0196384,-1.61196,0.0925957,All
-1.55302,0.0828248,-3.50929,0,-1.11698,0.254638,All
-0.999639,0.331299,-3.29028,0,-0.621998,0.439829,All
-0.446263,0.455536,-3.07127,0.024548,-0.127014,0.601872,All
0.107114,0.662598,-2.85225,0.0540056,0.36797,0.486127,All
0.660491,0.269181,-2.63324,0.0638248,0.862953,0.185191,All
1.21387,0.103531,-2.41423,0.0049096,1.35794,0.0925957,All
1.76725,0.0414124,-2.19521,0.0147288,1.85292,0.0231489,All
,,-1.9762,0.073644,,,All
,,-1.75719,0.0589152,,,All
,,-1.53817,0,,,All
,,-1.31916,0.00981921,,,All
,,-1.10015,0.12274,,,All
,,-0.881132,0.338763,,,All
,,-0.662119,0.451683,,,All
,,-0.443105,0.544966,,,All
,,-0.224092,0.682435,,,All
,,-0.00507836,0.510599,,,All
,,0.213935,0.304395,,,All
,,0.432948,0.422226,,,All
,,0.651962,0.338763,,,All
,,0.870975,0.181655,,,All
,,1.08999,0.112921,,,All
,,1.309,0.0883729,,,All
,,1.52802,0.147288,,,All
,,1.74703,0.0392768,,,All
,,1.96604,0.024548,,,All
,,2.18506,0,,,All
,,2.40407,0.049096,,,All
