time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.0538858,1,0.157723,1,0.0537482,3.35654,0.319068,3.92046,0.201016,3.35654,0.289556,All
1.05006,0.0503368,1.05006,0.144345,1.05006,0.0498584,3.53037,0.306658,4.13666,0.158742,3.53037,0.276136,All
1.10263,0.0466101,1.10263,0.130297,1.10263,0.0457739,3.7132,0.293605,4.36479,0.114137,3.7132,0.26202,All
1.15782,0.0426968,1.15782,0.115545,1.15782,0.0414849,3.90549,0.279258,4.6055,0.0670722,3.90549,0.246665,All
1.21,0.0389976,1.21,0.101601,1.21,0.0374304,4.10775,0.262913,4.85948,0.0318107,4.10775,0.229484,All
1.21578,0.0385877,1.21578,0.100056,1.21578,0.0369811,4.12756,0.261312,4.99027,0.0155835,4.12756,0.227801,All
1.27664,0.0342728,1.27664,0.0837903,1.27664,0.032252,4.32048,0.245722,5.12747,0.00170375,4.32048,0.211413,All
1.34055,0.029742,1.34055,0.0667108,1.34055,0.027286,4.54422,0.22764,5.41023,-0.0236473,4.54422,0.192407,All
1.40766,0.0249843,1.40766,0.0487764,1.40766,0.0220715,4.77956,0.208623,5.7086,-0.0422114,4.77956,0.172416,All
1.42,0.0241094,1.42,0.0454784,1.42,0.0211126,4.89857,0.199005,6.02341,-0.0547284,4.89857,0.162307,All
1.47813,0.0199885,1.47813,0.0299441,1.47813,0.016596,5.02708,0.18862,6.06008,-0.0558152,5.02708,0.15139,All
1.55212,0.0147426,1.55212,0.0101691,1.55212,0.0108463,5.28742,0.166938,6.35559,-0.0610127,5.28742,0.129006,All
1.62982,0.0125141,1.62982,0.00316346,1.62982,0.00913802,5.56124,0.143985,6.70608,-0.0615738,5.56124,0.105401,All
1.63,0.012514,1.63,0.00316864,1.63,0.0091408,5.66959,0.134902,7.0759,-0.0586437,5.66959,0.0960601,All
1.71141,0.0124866,1.71141,0.0055079,1.71141,0.0103964,5.84924,0.120008,7.12989,-0.0576985,5.84924,0.0808169,All
1.79708,0.0124578,1.79708,0.00796971,1.79708,0.0117178,6.15216,0.0961395,7.46612,-0.0512749,6.15216,0.0566407,All
1.84,0.0124433,1.84,0.00920301,1.84,0.0123798,6.4406,0.073755,7.87786,-0.04241,6.4406,0.0340259,All
1.88704,0.0124275,1.88704,0.0105547,1.88704,0.0131054,6.47076,0.0714144,8.19971,-0.0359017,6.47076,0.0316613,All
1.98151,0.0123957,1.98151,0.0132692,1.98151,0.0145624,6.80586,0.0456849,8.3123,-0.0340456,6.80586,0.00569858,All
2.05,0.0131303,2.05,0.0149594,2.05,0.0153669,7.15832,0.0224192,8.77071,-0.028286,7.15832,-0.0174245,All
2.0807,0.0135851,2.0807,0.0156709,2.0807,0.0156858,7.21162,0.0192564,9.25439,-0.0250992,7.21162,-0.0205389,All
2.18486,0.0151284,2.18486,0.0180849,2.18486,0.0167676,7.52903,0.000418673,9.26952,-0.0250428,7.52903,-0.0390882,All
2.26,0.0162418,2.26,0.0198264,2.26,0.017548,7.91894,-0.0220619,9.76474,-0.0244594,7.91894,-0.0611752,All
2.29423,0.016749,2.29423,0.0206198,2.29423,0.0179036,7.98263,-0.0249948,10.3032,-0.0253636,7.98263,-0.0639999,All
2.40908,0.0184507,2.40908,0.0232815,2.40908,0.0190964,8.32904,-0.0390968,10.3393,-0.0254797,8.32904,-0.0774268,All
2.47,0.0193533,2.47,0.0246934,2.47,0.0197291,8.75365,-0.0521764,10.8714,-0.0275061,8.75365,-0.0894962,All
2.52968,0.0202376,2.52968,0.0260765,2.52968,0.020349,8.76038,-0.0523313,11.4091,-0.0294815,8.76038,-0.089633,All
2.65631,0.0221139,2.65631,0.0290115,2.65631,0.0216642,9.21406,-0.0585271,11.471,-0.0296539,9.21406,-0.0944623,All
2.68,0.0224649,2.68,0.0295605,2.68,0.0219102,9.52466,-0.0586274,12.1036,-0.0304302,9.52466,-0.0934922,All
2.78929,0.0240841,2.78929,0.0320933,2.78929,0.0230453,9.69123,-0.0575455,12.479,-0.0295799,9.69123,-0.0917995,All
2.89,0.0255764,2.89,0.0344275,2.89,0.0240913,10.1931,-0.0493805,12.7711,-0.0279623,10.1931,-0.0816321,All
2.92892,0.026153,2.92892,0.0353294,2.92892,0.0244955,10.2957,-0.0471537,13.4753,-0.0226656,10.2957,-0.0789772,All
3.07554,0.0283255,3.07554,0.0387275,3.07554,0.0260184,10.721,-0.0357747,13.5488,-0.0218666,10.721,-0.0657452,All
