iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1238.25,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1221.02,1,8.80866,12.9578,43.6875,74.2148,0.95,0.95,0.285,0.285,0.839829,0.974679,1.08831,0.974679,1.15382,0.974679
3,1213.12,1,8.62322,12.226,42.3772,77.6667,0.9025,0.9025,0.27075,0.27075,0.808024,0.95,1.06075,0.95,1.34344,0.95
4,1184.36,1,8.61535,12.5929,43.7341,65.3486,0.857375,0.857375,0.257212,0.257212,0.813203,0.925945,1.03389,0.925945,1.46096,0.925945
5,1179.32,1,8.64639,10.649,43.6173,68.669,0.814506,0.814506,0.244352,0.244352,0.796786,0.9025,1.00771,0.9025,1.42397,0.9025
6,1153.39,1,8.56009,11.4073,40.1766,68.2817,0.773781,0.773781,0.232134,0.232134,0.797801,0.879648,0.982198,0.879648,1.3913,0.879648
7,1144.63,1,8.21399,9.18413,43.5749,60.7152,0.735092,0.735092,0.220528,0.220528,0.828807,0.857375,0.957328,0.857375,1.47113,0.857375
8,1122.4,1,8.0528,9.67786,42.7447,59.6694,0.698337,0.698337,0.209501,0.209501,0.81012,0.835666,0.933088,0.835666,1.43388,0.835666
9,1109.88,1,8.30807,9.75291,44.0255,65.4043,0.66342,0.66342,0.199026,0.199026,0.814231,0.814506,0.909462,0.814506,1.39758,0.814506
10,1082.88,1,8.2704,9.4524,42.3948,66.8737,0.630249,0.630249,0.189075,0.189075,0.806434,0.793882,0.915323,0.793882,1.36219,0.793882
11,1055.53,1,8.401,9.31297,44.7684,71.36,0.598737,0.598737,0.179621,0.179621,0.825341,0.773781,0.892147,0.773781,1.3277,0.773781
12,1044.77,1,8.36443,9.51323,44.1094,66.1112,0.5688,0.5688,0.17064,0.17064,0.829974,0.754188,0.869557,0.754188,1.29408,0.754188
13,1033.17,1,8.48308,9.68174,44.6313,66.9445,0.54036,0.54036,0.162108,0.162108,0.823522,0.735092,0.913901,0.735092,1.26131,0.735092
14,1026.33,1,8.46874,8.56793,42.7169,65.2533,0.513342,0.513342,0.154003,0.154003,0.831744,0.716479,0.89076,0.716479,1.22938,0.716479
15,1002.57,1,8.35913,8.20024,43.7636,84.5565,0.487675,0.487675,0.146302,0.146302,0.814222,0.698337,0.868206,0.698337,1.19825,0.698337
16,995.92,1,8.28432,8.73337,45.1353,76.4869,0.463291,0.463291,0.138987,0.138987,0.823376,0.680655,0.846222,0.680655,1.16791,0.680655
17,974.892,1,8.15263,8.32309,44.7989,77.3065,0.440127,0.440127,0.132038,0.132038,0.828836,0.66342,0.824795,0.66342,1.13833,0.66342
18,968.429,1,8.15613,8.28059,45.2714,74.1228,0.41812,0.264455,0.125436,0.136004,0.824062,0.646622,0.803911,0.646622,1.10951,0.646622
19,956.345,1,8.17851,8.30432,44.0878,79.7096,0.397214,0.250618,0.119164,0.133992,0.831561,0.630249,0.783556,0.630249,1.08142,0.630249
20,944.389,1,8.236,8.7018,44.5784,76.4745,2.22045e-16,0.224675,0.133866,0.13248,0.826146,0.614291,0.763716,0.614291,1.08381,0.614291
21,929.719,1,8.29786,7.98211,44.4291,85.2642,2.10942e-16,0.209442,0.127172,0.142941,0.824915,0.598737,0.744378,0.598737,1.05636,0.598737
22,926.554,1,8.38965,7.74408,45.0463,86.8269,2.22045e-16,0.233779,0.121674,0.140343,0.835011,0.583577,0.72553,0.583577,1.02961,0.583577
23,918.296,1,8.40685,7.53239,45.087,82.9768,2.10942e-16,0.175906,0.11559,0.148138,0.83368,0.5688,0.707159,0.5688,1.00354,0.5688
24,911.846,1,8.42537,7.90148,44.6026,81.1081,2.00395e-16,0.16225,0.109811,0.159005,0.823734,0.554398,0.689253,0.554398,0.978134,0.554398
25,909.059,1,8.50786,8.28284,45.2812,78.8039,2.22045e-16,0.226594,0.108277,0.148196,0.831806,0.54036,0.671801,0.54036,0.991854,0.54036
26,901.718,1,8.60217,8.02592,44.4877,81.9782,2.22045e-16,0.199995,0.104473,0.152149,0.833117,0.526678,0.654791,0.526678,1.02244,0.526678
27,892.866,1,8.6548,8.31954,44.609,82.6845,2.22045e-16,0.172578,0.101407,0.15804,0.832862,0.513342,0.638211,0.513342,0.998245,0.513342
28,894.119,1,8.63557,8.42958,44.5637,81.1913,2.22045e-16,0.211971,0.100005,0.158639,0.834283,0.500344,0.622051,0.500344,0.972969,0.500344
29,901.229,1,8.53232,8.01719,45.094,87.4214,2.22045e-16,0.212984,0.103126,0.159917,0.831055,0.487675,0.612661,0.487675,0.948333,0.487675
30,893.536,1,8.60512,7.87203,43.6235,91.029,2.22045e-16,0.216291,0.103391,0.153289,0.83794,0.475327,0.645771,0.475327,0.924321,0.475327
31,887.734,1,8.58352,7.83351,43.8735,88.5539,2.22045e-16,0.208833,0.102629,0.151517,0.841827,0.463291,0.62942,0.463291,0.900916,0.463291
32,891.086,1,8.62278,7.63839,43.5919,85.9926,2.22045e-16,0.178128,0.10605,0.154932,0.837526,0.45156,0.613483,0.45156,0.878105,0.45156
33,884.261,1,8.6849,8.25465,43.9617,85.9132,2.22045e-16,0.20488,0.101818,0.155099,0.83457,0.440127,0.618082,0.440127,0.868879,0.440127
34,882.003,1,8.6548,7.98745,43.7169,88.668,2.22045e-16,0.188074,0.100873,0.158188,0.834043,0.428982,0.602432,0.428982,0.846879,0.428982
35,876.419,1,8.70343,8.21377,44.5569,85.279,2.22045e-16,0.177846,0.0996479,0.158122,0.831996,0.41812,0.587178,0.41812,0.903621,0.41812
36,877.065,1,8.65821,8.35874,44.1095,86.572,2.22045e-16,0.119512,0.0957725,0.167989,0.838866,0.407533,0.57231,0.407533,0.924986,0.407533
37,885,1,8.55153,8.63616,42.8553,89.3399,2.22045e-16,0.185367,0.100641,0.159911,0.835768,0.397214,0.557819,0.397214,0.949291,0.397214
38,886.933,1,8.64474,8.74898,43.0349,85.16,2.22045e-16,0.175011,0.105484,0.159718,0.833577,0.387157,0.543695,0.387157,0.939642,0.387157
39,891.733,1,8.69117,8.83339,42.3065,81.3535,2.22045e-16,0.202995,0.104816,0.163564,0.828436,0.377354,0.549906,0.377354,0.948631,0.377354
40,882.42,1,8.68112,8.50913,43.4682,82.463,2.22045e-16,0.156687,0.102926,0.165832,0.825187,0.367799,0.55546,0.367799,0.924611,0.367799
41,885.704,1,8.62098,9.27003,42.6933,81.9848,2.22045e-16,0.110472,0.101607,0.170047,0.831581,0.358486,0.562761,0.358486,0.961036,0.358486
42,865.561,1,8.63105,9.45329,41.7224,84.185,2.10942e-16,0.138118,0.0965266,0.168591,0.831227,0.349409,0.548511,0.349409,0.991804,0.349409
43,866.861,1,8.59582,9.58488,41.7366,86.193,2.22045e-16,0.159318,0.0954861,0.164314,0.842532,0.340562,0.534623,0.340562,0.996856,0.340562
44,875.323,1,8.60354,9.79871,42.0525,82.2178,2.22045e-16,0.137166,0.0979029,0.164232,0.844808,0.331938,0.554311,0.331938,1.10096,0.331938
45,871.181,1,8.55185,8.84809,42.3158,81.9551,2.22045e-16,0.102359,0.0956781,0.172606,0.824271,0.323534,0.540275,0.323534,1.13043,0.323534
46,871.728,1,8.58913,8.69184,43.1103,81.0492,2.22045e-16,0.184068,0.100353,0.161434,0.819373,0.315341,0.526595,0.315341,1.12517,0.315341
47,867.458,1,8.63628,8.60538,44.4577,86.8763,2.22045e-16,0.185696,0.099567,0.16002,0.835984,0.307357,0.513262,0.307357,1.11493,0.307357
48,870.111,1,8.62421,8.08773,44.3661,88.0259,2.22045e-16,0.299013,0.102887,0.151454,0.830371,0.299574,0.500266,0.299574,1.0867,0.299574
49,873.734,1,8.56104,8.03223,43.836,91.1512,2.22045e-16,0.194896,0.104198,0.160945,0.8362,0.302896,0.489552,0.291989,1.05919,0.291989
50,860.774,1,8.65863,8.48607,43.3125,88.7531,2.22045e-16,0.267637,0.102357,0.150745,0.832118,0.295227,0.477156,0.284596,1.03237,0.284596
51,857.028,1,8.57844,8.30703,43.8347,88.084,2.22045e-16,0.262055,0.0993077,0.147866,0.837644,0.299529,0.510443,0.27739,1.01846,0.27739
52,863.249,1,8.55965,8.32114,43.85,82.439,2.22045e-16,0.168165,0.0990325,0.158677,0.829986,0.301576,0.51736,0.270366,1.05098,0.279485
53,867.009,1,8.6033,8.70957,43.8696,89.4234,2.22045e-16,0.263878,0.104464,0.151096,0.834057,0.304464,0.50426,0.26352,1.02437,0.272409
54,873.207,1,8.60753,8.40539,43.0203,91.0546,2.22045e-16,0.252256,0.104976,0.153307,0.842874,0.313827,0.534323,0.256848,0.998433,0.274321
55,857.021,1,8.72764,8.73312,44.4741,90.885,2.22045e-16,0.21686,0.105909,0.149776,0.833263,0.315869,0.520794,0.250344,0.973152,0.268469
56,856.251,1,8.64097,9.27004,43.8912,86.4433,2.22045e-16,0.24903,0.10399,0.146303,0.837916,0.310542,0.507607,0.244005,0.948512,0.261671
57,862.359,1,8.64571,8.76451,43.389,85.1716,2.22045e-16,0.259371,0.102196,0.151386,0.839434,0.306832,0.494754,0.237827,0.995181,0.273134
58,873.491,1,8.62255,8.50771,44.2612,82.6291,2.22045e-16,0.222917,0.104975,0.159328,0.829557,0.31313,0.482227,0.231805,1.07284,0.289533
59,870.258,1,8.63817,8.26064,44.2725,83.6361,2.22045e-16,0.231492,0.104003,0.15894,0.842687,0.307091,0.470016,0.225936,1.04567,0.282564
60,863.412,1,8.61483,8.42318,44.1092,88.4209,2.22045e-16,0.210368,0.104489,0.155526,0.834382,0.30779,0.458115,0.220215,1.0192,0.275409
61,865.228,1,8.64697,8.53979,43.6359,96.4683,2.22045e-16,0.214966,0.103887,0.154613,0.833265,0.314393,0.548388,0.214639,0.99339,0.278174
62,857.988,1,8.64546,9.08073,43.3229,79.6816,2.10942e-16,0.107202,0.0986924,0.166668,0.823198,0.327564,0.586232,0.209204,0.97781,0.295449
63,862.395,1,8.63214,8.76049,42.5822,82.3273,2.22045e-16,0.136886,0.10115,0.159532,0.832265,0.331505,0.571388,0.203907,0.959338,0.292633
64,873.109,1,8.72992,8.97862,43.2553,78.6203,2.22045e-16,0.162736,0.105726,0.1599,0.851229,0.323111,0.616269,0.198744,0.939874,0.285224
65,862.243,1,8.73911,8.63228,43.1421,73.9957,2.22045e-16,0.169445,0.101244,0.158966,0.841362,0.319057,0.600665,0.193711,0.916075,0.284039
66,854.82,1,8.76663,8.47396,43.7536,77.7991,2.22045e-16,0.232646,0.100588,0.155494,0.841312,0.326174,0.585456,0.188807,0.89288,0.276847
67,854.935,1,8.79115,8.92728,43.8045,77.8398,2.22045e-16,0.201833,0.104814,0.151382,0.83421,0.320697,0.583484,0.184026,0.870272,0.28012
68,854.36,1,8.7799,8.98452,43.1103,75.0099,2.22045e-16,0.200487,0.105185,0.153615,0.830625,0.326704,0.56871,0.179366,0.862485,0.284404
69,859.611,1,8.72231,8.59272,43.273,77.1422,2.22045e-16,0.181658,0.101945,0.158216,0.82637,0.336879,0.55431,0.174825,0.840646,0.291528
70,859.748,1,8.76577,8.6706,43.4074,67.5308,2.22045e-16,0.198714,0.105511,0.152975,0.830611,0.343693,0.58155,0.170398,0.826882,0.286793
71,857.892,1,8.82903,8.80704,43.6179,68.0081,2.22045e-16,0.17926,0.10737,0.151393,0.830413,0.338857,0.566825,0.166083,0.843962,0.297778
72,855.629,1,8.88467,8.86296,44.4782,73.1643,2.22045e-16,0.202138,0.104478,0.150572,0.839138,0.330661,0.622751,0.161878,0.83935,0.304044
73,852.09,1,8.82592,9.15697,43.7359,77.9944,2.22045e-16,0.233019,0.104671,0.151584,0.82852,0.331164,0.606983,0.157779,0.818098,0.296346
74,855.475,1,8.75879,8.64216,44.3425,83.25,2.22045e-16,0.208128,0.101748,0.156206,0.828318,0.328868,0.663832,0.153784,0.803904,0.288842
75,859.22,1,8.72163,8.83642,44.603,87.5848,2.22045e-16,0.2501,0.103019,0.151702,0.835225,0.335713,0.647023,0.14989,0.815657,0.286489
76,860.532,1,8.6897,8.68229,45.1848,93.7355,2.22045e-16,0.211613,0.101441,0.15922,0.83579,0.34417,0.647858,0.146095,0.795004,0.288049
77,861.037,1,8.67613,9.20803,44.4117,90.469,2.22045e-16,0.188554,0.102528,0.160699,0.843312,0.343853,0.631454,0.142396,0.825757,0.280756
78,850.62,1,8.68976,9.39662,44.8799,95.366,2.22045e-16,0.237584,0.102864,0.153326,0.843764,0.340224,0.615465,0.13879,0.847326,0.273647
79,857.567,1,8.63353,9.16029,44.4708,94.3373,2.22045e-16,0.223063,0.104511,0.156429,0.846722,0.348105,0.599881,0.135276,0.880213,0.272251
80,854.801,1,8.64899,8.92156,45.447,92.8093,2.22045e-16,0.327897,0.103629,0.149225,0.847742,0.339291,0.584692,0.131851,0.935701,0.266909
81,853.129,1,8.59179,8.07455,44.9495,89.1744,2.22045e-16,0.2644,0.0992134,0.154454,0.843095,0.349171,0.569887,0.13005,0.912009,0.276245
82,847.038,1,8.61201,9.0761,45.5009,87.318,2.22045e-16,0.301727,0.0996429,0.149545,0.84286,0.357836,0.555457,0.126757,0.925564,0.275872
83,851.261,1,8.56913,9.29467,45.1924,87.1669,2.22045e-16,0.188198,0.100173,0.158668,0.835974,0.352133,0.57708,0.123547,0.940215,0.270895
84,852.255,1,8.55074,9.36394,45.0988,83.8186,2.22045e-16,0.240979,0.099264,0.155097,0.831229,0.352479,0.562468,0.120419,1.00007,0.291173
85,857.836,1,8.46082,8.90588,44.8254,89.4209,2.22045e-16,0.272514,0.0996647,0.156148,0.837556,0.347483,0.556756,0.11737,1.00794,0.287031
86,848.192,1,8.47149,8.58453,44.2461,83.7573,2.22045e-16,0.283826,0.0955791,0.157052,0.844305,0.342367,0.55765,0.114398,1.01641,0.279763
87,845.741,1,8.56697,8.76028,43.7636,78.0675,2.22045e-16,0.198651,0.101788,0.15353,0.832377,0.333698,0.590023,0.111501,1.02645,0.275992
88,859.675,1,8.53475,8.66854,44.3261,80.3987,2.22045e-16,0.201157,0.103093,0.156842,0.847528,0.332227,0.620272,0.108678,1.0283,0.283519
89,858.143,1,8.47851,9.41891,43.621,79.1203,2.22045e-16,0.152082,0.103777,0.161411,0.835282,0.344205,0.604566,0.105926,1.01939,0.297217
90,854.456,1,8.39742,9.49262,43.1434,81.3191,2.22045e-16,0.220537,0.105139,0.153515,0.823389,0.360753,0.603171,0.103244,1.0083,0.289691
91,854.84,1,8.44115,9.66439,43.7549,83.8586,2.22045e-16,0.18277,0.103825,0.155181,0.820281,0.352836,0.627638,0.10063,1.01276,0.285844
92,852.58,1,8.44293,9.94385,43.2386,79.8108,2.22045e-16,0.199206,0.101641,0.156448,0.817014,0.346746,0.619214,0.0986622,1.02598,0.278606
93,857.481,1,8.49564,9.66593,43.1895,78.593,2.22045e-16,0.206329,0.102498,0.158881,0.834496,0.353604,0.646487,0.096164,1,0.278835
94,847.503,1,8.70189,9.85933,42.7232,74.051,2.22045e-16,0.211979,0.100521,0.154439,0.843618,0.352818,0.697771,0.0937291,0.97468,0.287533
95,843.182,1,8.75388,9.83806,43.1083,69.5437,2.22045e-16,0.251415,0.100249,0.151417,0.851082,0.343885,0.680103,0.0913558,0.95,0.280252
96,850.147,1,8.72606,10.1076,42.9469,69.2433,2.22045e-16,0.215092,0.102791,0.15336,0.845082,0.340896,0.697246,0.0890426,0.927283,0.273156
97,844.438,1,8.74046,10.454,43.1169,72.6236,2.22045e-16,0.224333,0.0991122,0.152182,0.841573,0.342403,0.679591,0.0937473,0.949654,0.28307
98,859.456,1,8.653,9.88433,43.3125,75.765,2.22045e-16,0.261334,0.104197,0.150502,0.830972,0.345079,0.662384,0.0943231,0.945382,0.298517
99,848.937,1,8.71984,10.1749,43.4494,73.6412,2.22045e-16,0.282742,0.104318,0.144964,0.825989,0.336342,0.677065,0.0919348,0.975232,0.290958
100,839.108,1,8.65426,9.47415,42.6774,71.8181,2.22045e-16,0.243213,0.0992989,0.1477,0.825072,0.332971,0.660771,0.089607,0.992277,0.287828
101,843.587,1,8.65261,9.77331,43.0076,74.7113,2.22045e-16,0.227474,0.100264,0.152601,0.830424,0.331154,0.64404,0.0873381,0.967152,0.288399
102,835.032,1,8.65774,9.08936,42.8725,74.6648,2.10942e-16,0.136815,0.0952509,0.161447,0.828803,0.326847,0.627733,0.0888705,0.996441,0.306924
103,845.493,1,8.61517,9.29824,42.8371,75.6138,2.22045e-16,0.159025,0.103314,0.15474,0.827737,0.320871,0.611838,0.0866202,1.08316,0.29979
104,848.828,1,8.54298,9.81148,43.0166,83.8263,2.22045e-16,0.227195,0.104502,0.150451,0.83104,0.321986,0.596346,0.084427,1.05573,0.292199
105,850.574,1,8.57582,9.64465,42.9914,80.4794,2.22045e-16,0.246759,0.106131,0.153983,0.818723,0.320295,0.581246,0.0930239,1.029,0.2848
106,861.008,1,8.57806,9.33144,43.0354,78.521,2.22045e-16,0.223164,0.103419,0.159009,0.843782,0.319563,0.61225,0.100191,1.00294,0.277589
107,866.735,1,8.50349,9.23373,42.9673,89.7076,2.22045e-16,0.200734,0.107241,0.156792,0.832865,0.325249,0.644097,0.10146,1.01632,0.284171
108,854.798,1,8.46415,9.06533,42.9943,89.6831,2.10942e-16,0.277096,0.101879,0.153103,0.822089,0.321098,0.654254,0.100527,1.02963,0.276976
109,854.014,1,8.43754,8.90021,43.4779,83.7597,2.22045e-16,0.258371,0.102051,0.153923,0.830485,0.341348,0.638715,0.0979818,1.02584,0.270879
110,855.097,1,8.51147,9.10798,43.7302,80.6778,2.22045e-16,0.23264,0.104798,0.156857,0.828648,0.342157,0.62497,0.0955009,1.07782,0.26402
111,845.999,1,8.54046,9.64029,43.538,85.3825,2.22045e-16,0.239991,0.101508,0.153725,0.835592,0.333493,0.609146,0.0930828,1.05053,0.263599
112,851.243,1,8.47358,9.6187,43.3569,84.9082,2.22045e-16,0.225275,0.104393,0.154808,0.828576,0.339443,0.593722,0.0907258,1.05148,0.265512
113,858.712,1,8.47696,9.72289,43.0864,92.5174,2.22045e-16,0.160644,0.105152,0.158129,0.836006,0.330848,0.578689,0.114352,1.09431,0.288318
114,862.719,1,8.40848,10.0541,43.3259,85.949,2.22045e-16,0.248469,0.104358,0.153037,0.831976,0.327653,0.564036,0.111457,1.13783,0.293354
115,845.585,1,8.54059,9.74774,43.3126,86.0881,2.22045e-16,0.233713,0.100312,0.153006,0.828346,0.319357,0.549754,0.108635,1.10902,0.285926
116,842.605,1,8.53935,9.8526,43.6154,82.1278,2.22045e-16,0.192742,0.0999913,0.154673,0.83609,0.316846,0.535834,0.105884,1.12258,0.284619
117,850.346,1,8.61724,9.89528,43.6296,73.3775,2.22045e-16,0.167116,0.103241,0.158411,0.840351,0.320746,0.522266,0.103203,1.20366,0.289237
118,852.504,1,8.55613,10.3357,43.0103,71.4528,2.22045e-16,0.232086,0.104653,0.155515,0.834621,0.312624,0.509042,0.10059,1.17318,0.289945
119,848.703,1,8.63793,10.5834,43.266,67.7061,2.22045e-16,0.216965,0.101845,0.155334,0.843609,0.304708,0.507275,0.0980427,1.14347,0.282604
120,846.992,1,8.70827,10.9166,43.6956,64.3157,2.22045e-16,0.201622,0.102562,0.155433,0.838044,0.298642,0.511567,0.0955602,1.1885,0.275448
121,842.929,1,8.59789,9.92537,43.5917,70.2251,2.22045e-16,0.21685,0.100993,0.154054,0.837661,0.314412,0.498614,0.0931405,1.15841,0.29331
