parameter,value,se_lin,rse_lin
Cl_pop,10.1554302628336,0.712694080809415,7.01786199465816
V1_pop,43.164189269954,3.00418494134004,6.95990123329205
Q_pop,13.2831734432502,3.21398538304634,24.1959152063886
V2_pop,41.5671172773016,11.4115326480858,27.453269304093
omega_Cl,0.258860061889023,0.0502052787825741,19.3947565399632
omega_V1,0.159697968316212,0.0627539421848566,39.2953916987846
omega_Q,0.537502590183663,0.213128971145934,39.6517105290802
omega_V2,0.881152330280459,0.219882376057324,24.9539572785717
b,0.0943011507284007,0.00950822782199523,10.0828332937104
