Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-0.562961,0.104179,0.066638,-0.224152,-0.0466412,-0.0366087,-0.0993669,-0.264509,0.0528795,-0.224152,0.0173998,-0.0923459,-0.0993669,-0.0696888,-0.0763224,-0.562961,-0.0475216,-0.0234626
-0.528919,0.0996224,0.0658437,-0.211725,-0.0468559,-0.0316426,-0.0896504,-0.237363,0.0499355,-0.211725,0.0437737,-0.0868831,-0.0896504,-0.0527144,-0.071406,-0.528919,-0.0315208,-0.0220036
-0.494877,0.0936622,0.0650495,-0.199299,-0.047049,-0.0266765,-0.0799339,-0.184278,0.0469915,-0.199299,0.069056,-0.0814204,-0.0799339,-0.0392012,-0.0664896,-0.494877,-0.0158966,-0.0205446
-0.460835,0.0870418,0.0642552,-0.186872,-0.047159,-0.0217104,-0.0702175,-0.0968902,0.0440475,-0.186872,0.0901477,-0.0759577,-0.0702175,-0.0313277,-0.0615733,-0.460835,-0.001739,-0.0190855
-0.426794,0.0801134,0.0634609,-0.174445,-0.0471649,-0.0167444,-0.060501,0.013698,0.0411035,-0.174445,0.107332,-0.0704949,-0.060501,-0.0283631,-0.0566569,-0.426794,0.0108644,-0.0176265
-0.392752,0.073185,0.0626667,-0.162019,-0.0469977,-0.0117783,-0.0507846,0.122809,0.0381595,-0.162019,0.118489,-0.0650322,-0.0507846,-0.0275128,-0.0517405,-0.392752,0.0234679,-0.0161675
-0.35871,0.0662566,0.0618724,-0.149592,-0.0466682,-0.00681218,-0.0410681,0.21002,0.0352155,-0.149592,0.124357,-0.0595695,-0.0410681,-0.0262392,-0.0468242,-0.35871,0.0360713,-0.0147084
-0.324668,0.0594046,0.0610782,-0.137165,-0.046011,-0.0018461,-0.0313516,0.274177,0.0322715,-0.137165,0.120074,-0.0541067,-0.0313516,-0.0239773,-0.0419078,-0.324668,0.0484124,-0.0132494
-0.290626,0.0539618,0.0602839,-0.124739,-0.0451483,0.00311999,-0.0216352,0.318804,0.0293275,-0.124739,0.109586,-0.048644,-0.0216352,-0.0206165,-0.0369915,-0.290626,0.056502,-0.0117903
-0.256584,0.0497939,0.0594896,-0.112312,-0.0439966,0.00808608,-0.0119187,0.343077,0.0263835,-0.112312,0.0913887,-0.0431813,-0.0119187,-0.0156656,-0.0320751,-0.256584,0.0623779,-0.0103313
-0.222543,0.0472016,0.0586954,-0.0998854,-0.0424176,0.0130522,-0.00220227,0.357485,0.0234395,-0.0998854,0.0649091,-0.0377186,-0.00220227,-0.00968067,-0.0271587,-0.222543,0.0658221,-0.00887228
-0.188501,0.0464819,0.0579011,-0.0874587,-0.0399685,0.0180183,0.00751419,0.359621,0.0204955,-0.0874587,0.032887,-0.0322558,0.00751419,-0.00207702,-0.0222424,-0.188501,0.0664485,-0.00741324
-0.154459,0.0468171,0.0571068,-0.0750321,-0.0369427,0.0229843,0.0172307,0.352253,0.0175515,-0.0750321,-0.000314711,-0.0267931,0.0172307,0.00744932,-0.017326,-0.154459,0.0645956,-0.0059542
-0.120417,0.0472584,0.0563126,-0.0626054,-0.0329885,0.0279504,0.0269471,0.338923,0.0146075,-0.0626054,-0.0319919,-0.0213304,0.0269471,0.0188654,-0.0124097,-0.120417,0.0604602,-0.00449517
-0.0863753,0.0466482,0.0555183,-0.0501787,-0.0275756,0.0329165,0.0366636,0.321154,0.0116635,-0.0501787,-0.0579499,-0.0158676,0.0366636,0.0315957,-0.0074933,-0.0863753,0.05417,-0.00303613
-0.0523335,0.0440894,0.0547241,-0.0377521,-0.0209415,0.0378826,0.04638,0.297837,0.00871955,-0.0377521,-0.0768176,-0.0104049,0.04638,0.0452865,-0.00257694,-0.0523335,0.0462649,-0.00157709
-0.0182917,0.0388529,0.0539298,-0.0253254,-0.0124778,0.0428487,0.0560965,0.274197,0.00577555,-0.0253254,-0.0821277,-0.00494217,0.0560965,0.0589674,0.00233942,-0.0182917,0.0369979,-0.000118056
0.0157501,0.0297587,0.0531355,-0.0128987,-0.00329774,0.0478148,0.065813,0.245094,0.00283156,-0.0128987,-0.080972,0.000520565,0.065813,0.0722842,0.00725578,0.0157501,0.0265412,0.00134098
0.049792,0.0186096,0.0523413,-0.000472084,0.00646529,0.0527809,0.0755294,0.213442,-0.000112439,-0.000472084,-0.0705318,0.0059833,0.0755294,0.0846854,0.0121721,0.049792,0.016109,0.00280002
0.0838338,0.00735163,0.051547,0.0119546,0.0158952,0.057747,0.0852459,0.179158,-0.00305643,0.0119546,-0.0553124,0.011446,0.0852459,0.0953545,0.0170885,0.0838338,0.00648083,0.00425905
0.117876,-0.0022239,0.0507527,0.0243812,0.0242322,0.062713,0.0949623,0.142823,-0.00600043,0.0243812,-0.0382665,0.0169088,0.0949623,0.103705,0.0220049,0.117876,-0.000924641,0.00571809
0.151917,-0.00807134,0.0499585,0.0368079,0.0309452,0.0676791,0.104679,0.104777,-0.00894443,0.0368079,-0.021889,0.0223715,0.104679,0.108899,0.0269212,0.151917,-0.00507892,0.00717713
0.185959,-0.00877846,0.0491642,0.0492346,0.0353685,0.0726452,0.114395,0.0657585,-0.0118884,0.0492346,-0.00876284,0.0278342,0.114395,0.110365,0.0318376,0.185959,-0.00522249,0.00863616
0.220001,-0.00467787,0.04837,0.0616612,0.0386511,0.0776113,0.124112,0.0263282,-0.0148324,0.0616612,0.000284013,0.0332969,0.124112,0.107415,0.0367539,0.220001,-0.00168213,0.0100952
0.254043,0.00192527,0.0475757,0.0740879,0.0425284,0.0825774,0.133828,-0.0130234,-0.0177764,0.0740879,0.00598101,0.0387597,0.133828,0.104202,0.0416703,0.254043,0.00376922,0.0115542
0.288085,0.0109642,0.0467814,0.0865146,0.0487981,0.0875435,0.143545,-0.0502233,-0.0207204,0.0865146,0.0080865,0.0442224,0.143545,0.096498,0.0465867,0.288085,0.0110694,0.0130133
0.322127,0.0207058,0.0459872,0.0989412,0.0592937,0.0925096,0.153261,-0.084334,-0.0236644,0.0989412,0.00688539,0.0496851,0.153261,0.0868694,0.051503,0.322127,0.0188859,0.0144723
0.356168,0.0293339,0.0451929,0.111368,0.0754559,0.0974757,0.162978,-0.113824,-0.0266084,0.111368,0.00283245,0.0551479,0.162978,0.0759458,0.0564194,0.356168,0.0258004,0.0159313
0.39021,0.0371977,0.0443986,0.123795,0.0963165,0.102442,0.172694,-0.138812,-0.0295524,0.123795,-0.00263786,0.0606106,0.172694,0.0644441,0.0613357,0.39021,0.0321095,0.0173904
0.424252,0.0425781,0.0436044,0.136221,0.119379,0.107408,0.18241,-0.156589,-0.0324964,0.136221,-0.00689834,0.0660733,0.18241,0.0529006,0.0662521,0.424252,0.0364729,0.0188494
0.458294,0.0432913,0.0428101,0.148648,0.141394,0.112374,0.192127,-0.166751,-0.0354404,0.148648,-0.00697444,0.0715361,0.192127,0.0419651,0.0711685,0.458294,0.0371839,0.0203085
0.492336,0.040618,0.0420159,0.161075,0.160146,0.11734,0.201843,-0.16976,-0.0383844,0.161075,-0.00112275,0.0769988,0.201843,0.0319738,0.0760848,0.492336,0.0352178,0.0217675
0.526377,0.0356419,0.0412216,0.173501,0.175411,0.122306,0.21156,-0.16555,-0.0413284,0.173501,0.0106395,0.0824615,0.21156,0.0234326,0.0810012,0.526377,0.0314058,0.0232265
0.560419,0.0283624,0.0404273,0.185928,0.187686,0.127272,0.221276,-0.157285,-0.0442724,0.185928,0.0273944,0.0879243,0.221276,0.0160099,0.0859175,0.560419,0.0257235,0.0246856
0.594461,0.0190366,0.0396331,0.198355,0.196621,0.132238,0.230993,-0.144187,-0.0472164,0.198355,0.0495838,0.093387,0.230993,0.0104304,0.0908339,0.594461,0.0183022,0.0261446
0.628503,0.00884658,0.0388388,0.210781,0.205023,0.137204,0.240709,-0.127641,-0.0501604,0.210781,0.0726102,0.0988497,0.240709,0.00686214,0.0957503,0.628503,0.0100409,0.0276036
0.662545,-0.00180025,0.0380445,0.223208,0.21102,0.14217,0.250426,-0.108571,-0.0531044,0.223208,0.0993507,0.104312,0.250426,0.00546106,0.100667,0.662545,0.00126608,0.0290627
0.696587,-0.0123462,0.0372503,0.235635,0.215721,0.147137,0.260142,-0.0875125,-0.0560484,0.235635,0.127909,0.109775,0.260142,0.00604674,0.105583,0.696587,-0.00751834,0.0305217
0.730628,-0.0219538,0.036456,0.248061,0.21937,0.152103,0.269859,-0.0646771,-0.0589924,0.248061,0.157802,0.115238,0.269859,0.00863486,0.110499,0.730628,-0.015918,0.0319807
0.76467,-0.0303223,0.0356618,0.260488,0.22207,0.157069,0.279575,-0.0421303,-0.0619363,0.260488,0.188786,0.120701,0.279575,0.0181362,0.115416,0.76467,-0.0235695,0.0334398
0.798712,-0.0371522,0.0348675,0.272915,0.223846,0.162035,0.289292,-0.019681,-0.0648803,0.272915,0.220696,0.126163,0.289292,0.0288251,0.120332,0.798712,-0.0302597,0.0348988
0.832754,-0.0398146,0.0340732,0.285341,0.224344,0.167001,0.299008,0.00276837,-0.0678243,0.285341,0.253307,0.131626,0.299008,0.039514,0.125248,0.832754,-0.0342021,0.0363579
0.866796,-0.0423576,0.033279,0.297768,0.223682,0.171967,0.308724,0.0252177,-0.0707683,0.297768,0.286281,0.137089,0.308724,0.0502028,0.130165,0.866796,-0.0380658,0.0378169
0.900837,-0.0397571,0.0324847,0.310195,0.223021,0.176933,0.318441,0.047667,-0.0737123,0.310195,0.319254,0.142552,0.318441,0.0608917,0.135081,0.900837,-0.038377,0.0392759
0.934879,-0.0350214,0.0316904,0.322621,0.222359,0.181899,0.328157,0.0701164,-0.0766563,0.322621,0.352228,0.148014,0.328157,0.0715806,0.139998,0.934879,-0.0372119,0.040735
0.968921,-0.0302858,0.0308962,0.335048,0.221698,0.186865,0.337874,0.0925657,-0.0796003,0.335048,0.385202,0.153477,0.337874,0.0822695,0.144914,0.968921,-0.0360467,0.042194
1.00296,-0.0255502,0.0301019,0.347475,0.220935,0.191831,0.34759,0.115015,-0.0825443,0.347475,0.417835,0.15894,0.34759,0.0929584,0.14983,1.00296,-0.0348816,0.043653
1.037,-0.0208145,0.0293077,0.359901,0.218755,0.196797,0.357307,0.137464,-0.0854883,0.359901,0.445685,0.164402,0.357307,0.103647,0.154747,1.037,-0.0337164,0.0451121
1.07105,-0.0114303,0.0285134,0.372328,0.216574,0.201763,0.367023,0.159914,-0.0884323,0.372328,0.473535,0.169865,0.367023,0.114336,0.159663,1.07105,-0.0290777,0.0465711
1.10509,-0.00126675,0.0277191,0.384755,0.214394,0.20673,0.37674,0.182363,-0.0913763,0.384755,0.501385,0.175328,0.37674,0.125025,0.164579,1.10509,-0.0238567,0.0480301
1.13913,0.0102775,0.0269249,0.397181,0.212213,0.211696,0.386456,0.204812,-0.0943203,0.397181,0.529235,0.180791,0.386456,0.135714,0.169496,1.13913,-0.0173819,0.0494892
1.17317,0.0232961,0.0261306,0.409608,0.210033,0.216662,0.396173,0.221857,-0.0972643,0.409608,0.557085,0.186253,0.396173,0.147482,0.174412,1.17317,-0.00956813,0.0509482
1.20721,0.0363148,0.0253363,0.422035,0.207852,0.221628,0.405889,0.229565,-0.100208,0.422035,0.584935,0.191716,0.405889,0.161114,0.179328,1.20721,-0.00175439,0.0524073
1.24126,0.0493335,0.0245421,0.434461,0.205672,0.226594,0.415606,0.237272,-0.103152,0.434461,0.612785,0.197179,0.415606,0.174746,0.184245,1.24126,0.00605934,0.0538663
1.2753,0.0625971,0.0237478,0.446888,0.204108,0.23156,0.425322,0.23771,-0.106096,0.446888,0.633992,0.202642,0.425322,0.187617,0.189161,1.2753,0.0141732,0.0553253
1.30934,0.0767837,0.0229536,0.459315,0.202771,0.236526,0.435038,0.235588,-0.10904,0.459315,0.652751,0.208104,0.435038,0.200145,0.194077,1.30934,0.0235277,0.0567844
1.34338,0.0910134,0.0221593,0.471741,0.207085,0.241492,0.444755,0.228182,-0.111984,0.471741,0.648135,0.213567,0.444755,0.21188,0.198994,1.34338,0.0332517,0.0582434
1.37742,0.1051,0.021365,0.484168,0.215779,0.246458,0.454471,0.201634,-0.114928,0.484168,0.6254,0.21903,0.454471,0.219777,0.20391,1.37742,0.0432217,0.0597024
1.41146,0.118725,0.0205708,0.496595,0.224474,0.251424,0.464188,0.170795,-0.117872,0.496595,0.602666,0.224493,0.464188,0.226793,0.208827,1.41146,0.0533286,0.0611615
1.44551,0.131198,0.0197765,0.509021,0.233168,0.25639,0.473904,0.139956,-0.120816,0.509021,0.579931,0.229955,0.473904,0.233808,0.213743,1.44551,0.0634661,0.0626205
1.47955,0.143671,0.0189822,0.521448,0.241863,0.261357,0.483621,0.109117,-0.12376,0.521448,0.557197,0.235418,0.483621,0.240824,0.218659,1.47955,0.0736037,0.0640796
1.51359,0.156144,0.018188,0.533875,0.250557,0.266323,0.493337,0.0782784,-0.126704,0.533875,0.534462,0.240881,0.493337,0.24784,0.223576,1.51359,0.0837412,0.0655386
1.54763,0.164034,0.0173937,0.546301,0.259251,0.271289,0.503054,0.0474394,-0.129648,0.546301,0.511728,0.246343,0.503054,0.254855,0.228492,1.54763,0.0924132,0.0669976
1.58167,0.164509,0.0165994,0.558728,0.267946,0.276255,0.51277,0.0116055,-0.132592,0.558728,0.488993,0.251806,0.51277,0.260693,0.233408,1.58167,0.098714,0.0684567
1.61572,0.164983,0.0158052,0.571155,0.27664,0.281221,0.522487,-0.046751,-0.135536,0.571155,0.466259,0.257269,0.522487,0.26122,0.238325,1.61572,0.105015,0.0699157
1.64976,0.165458,0.0150109,0.583581,0.285335,0.286187,0.532203,-0.112398,-0.13848,0.583581,0.443524,0.262732,0.532203,0.259857,0.243241,1.64976,0.111316,0.0713747
1.6838,0.165933,0.0142167,0.596008,0.294029,0.291153,0.541919,-0.188933,-0.141424,0.596008,0.42079,0.268194,0.541919,0.255594,0.248157,1.6838,0.117617,0.0728338
1.71784,0.166407,0.0134224,0.608435,0.302723,0.296119,0.551636,-0.270829,-0.144368,0.608435,0.398055,0.273657,0.551636,0.249881,0.253074,1.71784,0.123917,0.0742928
1.75188,0.166882,0.0126281,0.620861,0.311418,0.301085,0.561352,-0.386256,-0.147312,0.620861,0.375321,0.27912,0.561352,0.234568,0.25799,1.75188,0.130218,0.0757518
1.78592,0.167356,0.0118339,0.633288,0.320112,0.306051,0.571069,-0.509102,-0.150256,0.633288,0.352586,0.284583,0.571069,0.21713,0.262907,1.78592,0.136519,0.0772109
1.81997,0.167831,0.0110396,0.645715,0.328807,0.311017,0.580785,-0.631947,-0.1532,0.645715,0.329852,0.290045,0.580785,0.199693,0.267823,1.81997,0.14282,0.0786699
1.85401,0.168305,0.0102453,0.658141,0.337501,0.315983,0.590502,-0.754793,-0.156144,0.658141,0.307118,0.295508,0.590502,0.182255,0.272739,1.85401,0.149121,0.080129
1.88805,0.16878,0.00945109,0.670568,0.346195,0.32095,0.600218,-0.877639,-0.159088,0.670568,0.284383,0.300971,0.600218,0.164818,0.277656,1.88805,0.155421,0.081588
1.92209,0.169255,0.00865682,0.682995,0.35489,0.325916,0.609935,-1.00049,-0.162032,0.682995,0.261649,0.306433,0.609935,0.14738,0.282572,1.92209,0.161722,0.083047
1.95613,0.162816,0.00786256,0.695421,0.363584,0.330882,0.619651,-1.12333,-0.164976,0.695421,0.238914,0.311896,0.619651,0.129943,0.287488,1.95613,0.165265,0.0845061
