iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1475.49,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1457.69,1,5.05581,29.2347,6.76025,35.8801,0.974679,0.974679,1.03774,0.974679,0.998761,0.974679,0.974679
3,1453.32,1,4.84474,27.7423,5.57641,34.4964,0.95,0.95,1.01146,0.95,0.998761,0.95,0.95
4,1434.41,1,4.84685,25.6604,6.17082,31.865,0.925945,0.925945,1.00254,0.925945,0.998761,0.925945,0.925945
5,1428.04,1,4.63648,25.959,5.08552,32.1724,0.9025,0.9025,0.977159,0.9025,0.998761,0.9025,0.9025
6,1414.8,1,4.94893,24.326,5.81968,30.305,0.879648,0.879648,1.09004,0.879648,0.998761,0.879648,0.879648
7,1407.08,1,4.79422,23.4869,6.26711,29.1085,0.857375,0.857375,1.06244,0.857375,0.998761,0.857375,0.857375
8,1383.2,1,4.87634,23.3339,5.74748,29.0165,0.835666,0.835666,1.03554,0.835666,0.998761,0.835666,0.835666
9,1385.41,1,4.88102,25.9298,4.96561,32.2196,0.814506,0.814506,1.0369,0.814506,0.998761,0.814506,0.814506
10,1373.96,1,4.86856,27.458,5.2394,34.0815,0.793882,0.793882,1.01064,0.793882,0.998761,0.793882,0.793882
11,1357.13,1,5.12328,28.5045,4.85299,35.2661,0.773781,0.773781,0.985054,0.773781,0.998761,0.773781,0.773781
12,1342.28,1,5.07065,26.4052,4.37817,32.5864,0.754188,0.754188,1.03276,0.754188,0.998761,0.754188,0.754188
13,1354.43,1,4.9561,30.3242,5.46926,37.294,0.735092,0.735092,1.12341,0.735092,0.998761,0.735092,0.735092
14,1341.36,1,4.90512,30.0801,4.96437,36.9515,0.716479,0.716479,1.26748,0.716479,0.998761,0.716479,0.716479
15,1316.62,1,5.19974,26.604,6.05353,32.6437,0.698337,0.698337,1.23539,0.698337,0.998761,0.698337,0.698337
16,1308.87,1,4.92231,23.3172,7.68025,28.6551,0.680655,0.680655,1.20411,0.680655,0.998761,0.680655,0.680655
17,1299.95,1,5.0036,26.1756,7.25822,32.1681,0.66342,0.66342,1.22764,0.66342,0.998761,0.66342,0.66342
18,1281.84,1,5.26046,27.1915,7.07638,33.2837,0.646622,0.646622,1.21814,0.646622,0.998761,0.646622,0.646622
19,1269.98,1,5.22558,25.5175,5.94173,31.1047,0.630249,0.630249,1.1873,0.630249,0.998761,0.630249,0.630249
20,1258.59,1,5.28835,24.6587,6.26733,29.9781,0.614291,0.614291,1.15723,0.614291,0.998761,0.614291,0.614291
21,1244.48,1,5.24792,22.2187,7.0822,27.0924,0.598737,0.598737,1.12793,0.598737,0.998761,0.598737,0.598737
22,1234.9,1,5.12578,23.6656,5.68389,29.0516,0.583577,0.583577,1.09937,0.583577,0.998761,0.583577,0.583577
23,1227.42,1,4.99567,24.7211,4.84983,30.6239,0.5688,0.5688,1.07154,0.5688,0.998761,0.5688,0.5688
24,1212.72,1,5.1706,23.98,4.67064,29.6124,0.554398,0.554398,1.0444,0.554398,0.998761,0.554398,0.554398
25,1212.09,1,5.2481,23.4789,5.29375,28.9717,0.54036,0.54036,1.01796,0.54036,0.998761,0.54036,0.54036
26,1190.64,1,5.29842,23.5359,6.20484,29.1593,0.526678,0.526678,0.992184,0.526678,0.998761,0.526678,0.526678
27,1179.59,1,5.26078,22.6988,6.88172,28.0343,0.513342,0.513342,0.967062,0.513342,0.998761,0.513342,0.513342
28,1166.03,1,5.35032,21.4965,7.81715,26.5459,0.500344,0.500344,0.942575,0.500344,0.998761,0.500344,0.500344
29,1158.77,1,5.32379,20.7182,7.70818,25.4816,0.487675,0.487675,0.918709,0.487675,0.998761,0.487675,0.487675
30,1147.3,1,5.3481,19.6044,7.17228,24.1932,0.475327,0.475327,0.895446,0.475327,0.998761,0.475327,0.475327
31,1146.6,1,5.25049,20.3435,6.85185,25.0112,0.463291,0.463291,0.891817,0.463291,0.998761,0.463291,0.463291
32,1126.79,1,5.19576,20.525,7.51272,25.1777,0.45156,0.45156,0.869236,0.45156,0.998761,0.45156,0.45156
33,1120.71,1,5.1249,21.0511,6.83584,25.7574,0.440127,0.472639,0.847226,0.474384,0.998761,0.440127,0.440127
34,1116.1,1,5.05298,21.6383,6.9123,26.5132,0.428982,0.460671,0.868426,0.462372,0.998761,0.428982,0.428982
35,1114.45,1,5.22883,21.3751,7.86275,26.2005,0.41812,0.449007,0.88066,0.450665,0.998761,0.41812,0.41812
36,1102.02,1,5.1909,21.828,9.28225,26.7285,0.407533,0.445746,0.919425,0.442399,0.998761,0.407533,0.407533
37,1095.12,1,5.20398,20.9488,7.58977,25.6002,0.397214,0.434459,0.896145,0.431197,0.998761,0.397214,0.397214
38,1082.07,1,5.23476,19.8139,9.04394,24.2022,0.387157,0.423458,0.873454,0.420279,0.998761,0.387157,0.387157
39,1071.25,1,5.21672,19.9407,9.22792,24.4791,0.377354,0.412736,0.851338,0.409637,0.998761,0.377354,0.377354
40,1066.97,1,5.2132,20.0547,9.45251,24.7305,0.367799,0.423074,0.829781,0.414453,0.998761,0.367799,0.367799
41,1056.15,1,5.25909,19.5194,12.1678,24.1272,0.358486,0.412361,0.808771,0.403958,0.998761,0.358486,0.358486
