iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1414.38,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1405.18,1,5.77177,23.6247,6.51373,28.9961,0.974679,0.974679,1.0318,0.974679,0.998761,0.974679,0.974679
3,1396.39,1,5.51425,24.2934,5.87749,30.2507,0.95,0.95,1.00567,0.95,0.998761,0.95,0.95
4,1378.7,1,5.47959,23.1595,6.14107,28.8388,0.925945,0.925945,0.98021,0.925945,0.998761,0.925945,0.925945
5,1374.26,1,5.38949,24.7538,5.92404,30.6164,0.9025,0.9025,0.95539,0.9025,0.998761,0.9025,0.9025
6,1356.96,1,5.7107,25.8393,5.72191,32.0441,0.879648,0.879648,0.931199,0.879648,0.998761,0.879648,0.879648
7,1346.19,1,5.84879,25.3784,5.71401,31.4213,0.857375,0.857375,0.907621,0.857375,0.998761,0.857375,0.857375
8,1333.14,1,5.65251,23.6401,6.45037,28.8473,0.835666,0.835666,0.884639,0.835666,0.998761,0.835666,0.835666
9,1326.62,1,5.54432,24.5521,6.02484,29.9599,0.814506,0.814506,0.86224,0.814506,0.998761,0.814506,0.814506
10,1310.89,1,5.63831,24.8581,7.09873,30.521,0.793882,0.793882,0.840408,0.793882,0.998761,0.793882,0.793882
11,1299.3,1,5.53757,27.3725,6.9094,33.3806,0.773781,0.773781,0.851055,0.773781,0.998761,0.773781,0.773781
12,1291.15,1,5.80442,24.1959,6.48099,29.4903,0.754188,0.754188,0.888161,0.754188,0.998761,0.754188,0.754188
13,1286.62,1,5.96949,25.718,7.70262,31.4285,0.735092,0.735092,0.865672,0.735092,0.998761,0.735092,0.735092
14,1270.41,1,5.72411,23.9891,6.1088,29.3944,0.716479,0.716479,0.914674,0.716479,0.998761,0.716479,0.716479
15,1250.12,1,5.79161,21.3504,6.89849,26.1824,0.698337,0.698337,0.891514,0.698337,0.998761,0.698337,0.698337
16,1254.85,1,5.65915,20.7282,7.91524,25.424,0.680655,0.680655,1.03256,0.680655,0.998761,0.680655,0.680655
17,1238.09,1,5.51849,20.7956,6.81819,25.6442,0.66342,0.66342,1.00641,0.66342,0.998761,0.66342,0.66342
18,1230.68,1,5.72294,21.7249,6.67237,26.6821,0.646622,0.646622,0.980932,0.646622,0.998761,0.646622,0.646622
19,1210.62,1,5.89642,20.1833,7.64112,24.6601,0.630249,0.630249,0.971378,0.630249,0.998761,0.630249,0.630249
20,1203.86,1,5.81939,19.077,7.25376,23.4153,0.614291,0.614291,0.946782,0.614291,0.998761,0.614291,0.614291
21,1192.76,1,5.8084,19.1801,7.94796,23.7506,0.598737,0.598737,0.922809,0.598737,0.998761,0.598737,0.598737
22,1188.11,1,5.77452,20.8761,7.7,26.0535,0.583577,0.583577,0.899443,0.583577,0.998761,0.583577,0.583577
23,1168.93,1,5.80793,20.7467,6.65205,26.0288,0.5688,0.5688,0.876669,0.5688,0.998761,0.5688,0.5688
24,1154.76,1,5.79891,21.191,6.38985,26.4275,0.554398,0.554398,0.854471,0.554398,0.998761,0.554398,0.554398
25,1144.59,1,6.00445,21.563,6.13466,26.8202,0.54036,0.54036,0.832835,0.54036,0.998761,0.54036,0.54036
26,1134.07,1,5.8841,21.1789,6.27583,26.3533,0.526678,0.526678,0.811747,0.526678,0.998761,0.526678,0.526678
27,1124.2,1,5.78638,19.8072,6.68579,24.636,0.513342,0.513342,0.791193,0.513342,0.998761,0.513342,0.513342
28,1114.86,1,6.00017,20.369,8.61655,25.0997,0.500344,0.500344,0.77116,0.500344,0.998761,0.500344,0.500344
29,1105.65,1,6.16898,20.7521,9.0033,25.5049,0.487675,0.487675,0.751634,0.487675,0.998761,0.487675,0.487675
30,1095.68,1,6.14839,21.0039,7.74749,25.8436,0.475327,0.475327,0.732602,0.475327,0.998761,0.475327,0.475327
31,1088.63,1,6.00735,21.3424,7.19535,26.0823,0.463291,0.463291,0.714052,0.463291,0.998761,0.463291,0.463291
32,1064.97,1,5.97679,20.7851,6.62321,25.3442,0.45156,0.45156,0.695972,0.45156,0.998761,0.45156,0.45156
33,1061.76,1,5.91309,20.728,6.17425,25.2616,0.440127,0.440127,0.678349,0.440127,0.998761,0.440127,0.440127
34,1055.86,1,5.71108,20.5798,5.32617,25.1778,0.428982,0.428982,0.756456,0.428982,0.998761,0.428982,0.428982
35,1051.27,1,5.71922,19.8389,5.80278,24.2088,0.41812,0.41812,0.800184,0.41812,0.998761,0.41812,0.41812
36,1043.58,1,5.83583,19.4679,6.58297,23.7622,0.407533,0.407533,0.818193,0.407533,0.998761,0.407533,0.407533
37,1039.14,1,5.73807,19.7083,5.6273,23.9963,0.397214,0.397214,0.797476,0.397214,0.998761,0.397214,0.397214
38,1025.98,1,5.76799,19.8953,5.09962,24.184,0.387157,0.413932,0.777283,0.412783,0.998761,0.387157,0.387157
39,1001.72,1,5.72963,20.615,5.43457,25.1735,0.377354,0.403451,0.757602,0.402331,0.998761,0.377354,0.377354
40,999.33,1,5.90595,21.6652,5.02995,26.3273,0.367799,0.393235,0.738419,0.392343,0.998761,0.367799,0.367799
41,1003.14,1,5.91254,21.9111,4.87128,26.6828,0.358486,0.402335,0.719722,0.402092,0.998761,0.358486,0.358486
42,994.694,1,5.93792,21.289,4.90346,25.8521,0.349409,0.392148,0.701498,0.391911,0.998761,0.349409,0.349409
43,979.617,1,5.76482,20.9666,5.27318,25.4879,0.340562,0.398183,0.764354,0.397051,0.998761,0.340562,0.340562
44,974.943,1,5.83211,21.5512,5.16651,26.2912,0.331938,0.388101,0.745,0.386998,0.998761,0.331938,0.331938
45,974.393,1,5.78891,22.0299,4.7506,26.789,0.323534,0.383252,0.731729,0.377199,0.998761,0.323534,0.323534
46,960.201,1,5.8015,21.8258,4.14046,26.6516,0.315341,0.373547,0.713202,0.367648,0.998761,0.315341,0.315341
47,932.815,1,5.72399,22.6679,3.85083,27.7192,0.307357,0.364089,0.695143,0.358339,0.998761,0.307357,0.307357
48,941.895,1,5.74341,22.0668,3.51104,26.9326,0.299574,0.35487,0.677541,0.349265,0.998761,0.299574,0.299574
49,938.453,1,5.64314,22.1929,3.2039,27.0227,0.291989,0.345884,0.660386,0.340422,0.998761,0.291989,0.291989
50,938.787,1,5.66414,22.9161,2.95289,27.9613,0.284596,0.342466,0.643664,0.331802,0.998761,0.284596,0.284596
51,918.139,1,5.6672,22.9299,2.79544,27.7987,0.27739,0.333794,0.627366,0.323401,0.998761,0.27739,0.27739
52,909.474,1,5.719,22.5742,3.15518,27.4194,0.270366,0.325342,0.611481,0.315212,0.998761,0.270366,0.270366
53,913.39,1,5.67016,22.1135,3.41706,26.9273,0.26352,0.317105,0.616461,0.307231,0.998761,0.26352,0.26352
54,917.495,1,5.75913,23.2303,3.19652,28.2469,0.256848,0.312939,0.668933,0.30367,0.998761,0.256848,0.256848
55,904.178,1,5.7953,23.5414,3.41702,28.5916,0.250344,0.328049,0.676333,0.314773,0.998761,0.250344,0.250344
56,908.833,1,5.75464,23.3756,3.43987,28.3994,0.244005,0.333327,0.782529,0.316632,0.998761,0.246645,0.244005
57,911.291,1,5.74526,22.8787,3.29374,27.8558,0.237827,0.336851,0.779296,0.320235,0.998761,0.250524,0.237827
58,916.221,1,5.68288,22.6272,3.27516,27.6009,0.231805,0.34974,0.759564,0.332709,0.998761,0.244181,0.231805
59,918.699,1,5.66712,22.388,3.68885,27.338,0.225936,0.357818,0.740331,0.336108,0.998761,0.247437,0.225936
60,908.456,1,5.69563,21.782,3.53387,26.6097,0.224788,0.362248,0.76866,0.340988,0.998761,0.249442,0.220215
61,896.145,1,5.61115,21.5283,3.68473,26.3703,0.219096,0.353076,0.749197,0.332354,0.998761,0.261358,0.214639
62,901.893,1,5.60552,20.5879,4.31354,25.2883,0.213548,0.344136,0.731741,0.323938,0.998761,0.262182,0.209204
63,890.676,1,5.693,21.0146,3.93845,25.8153,0.217664,0.335422,0.713213,0.315736,0.998761,0.260709,0.203907
64,881.741,1,5.59738,21.2378,3.57164,25.9656,0.212152,0.326929,0.695154,0.307741,0.998761,0.267273,0.198744
65,877.722,1,5.57991,21.0043,3.54053,25.8193,0.210563,0.318651,0.677552,0.299949,0.998761,0.265776,0.193711
66,877.514,1,5.66466,20.9596,3.47344,25.7349,0.20803,0.310583,0.667407,0.292354,0.998761,0.269688,0.188807
67,869.791,1,5.57844,20.8512,3.49712,25.6986,0.216346,0.302719,0.666135,0.284952,0.998761,0.282966,0.184026
68,870.631,1,5.69646,20.9742,3.78719,25.8297,0.215101,0.295054,0.731733,0.277737,0.998761,0.275801,0.179366
69,864.407,1,5.58009,20.7975,3.78836,25.6016,0.223795,0.287583,0.741414,0.270704,0.998761,0.276277,0.174825
70,858.744,1,5.55683,20.4477,3.91041,25.1638,0.218128,0.280301,0.735916,0.26385,0.998761,0.287523,0.170398
71,860.522,1,5.55328,20.3751,3.72004,25.1277,0.218117,0.273204,0.717282,0.257169,0.998761,0.285598,0.166083
72,849.387,1,5.54812,20.5613,3.43035,25.2919,0.229033,0.266286,0.69912,0.250657,0.998761,0.298542,0.161878
73,849.846,1,5.58647,20.8587,3.65975,25.5565,0.223233,0.266047,0.681418,0.250972,0.998761,0.290983,0.157779
74,850.363,1,5.58905,20.9958,3.58712,25.7356,0.219452,0.270537,0.730868,0.256135,0.998761,0.293369,0.153784
75,848.608,1,5.57222,20.8285,3.75708,25.601,0.213895,0.263687,0.748472,0.249649,0.998761,0.289074,0.14989
76,840.454,1,5.55813,20.8022,3.77651,25.5854,0.212489,0.259512,0.72952,0.246168,0.998761,0.289624,0.146095
77,832.344,1,5.52026,20.7057,3.70573,25.483,0.230182,0.252941,0.711048,0.239935,0.998761,0.296933,0.142396
78,830.155,1,5.55457,20.7157,3.9504,25.4521,0.227493,0.251339,0.693044,0.237555,0.998511,0.296156,0.13879
79,831.973,1,5.5229,20.6135,4.10748,25.3396,0.232327,0.254286,0.675496,0.240557,0.998411,0.301944,0.135276
80,828.976,1,5.54141,21.1779,3.93857,26.0758,0.237516,0.266457,0.674887,0.253763,0.998849,0.313076,0.131851
