simulations,OFV
500,972.064
1000,971.573
1500,972.151
2000,970.852
2500,971.162
3000,971.573
3500,971.825
4000,971.513
4500,971.89
5000,972.344
5500,971.998
6000,972.238
6500,972.524
7000,972.808
7500,972.801
8000,973.056
8500,973.324
9000,973.14
9500,973.203
10000,973.111
10500,972.973
11000,973.26
11500,973.329
12000,973.375
12500,973.35
13000,973.428
13500,973.514
14000,973.574
14500,973.585
15000,973.596
15500,973.717
16000,973.782
16500,973.733
17000,973.644
17500,973.726
18000,973.602
18500,973.687
19000,973.727
19500,973.77
20000,973.504
20500,973.52
21000,973.401
21500,973.301
22000,973.334
22500,973.349
23000,973.259
23500,973.209
24000,973.161
24500,973.208
25000,973.154
25500,973.186
26000,973.206
26500,973.198
27000,973.205
27500,973.179
28000,973.225
28500,973.233
29000,973.188
29500,973.257
30000,973.226
