simulations,OFV
500,955.965
1000,956.413
1500,956.768
2000,955.724
2500,955.876
3000,955.879
3500,955.857
4000,954.373
4500,954.718
5000,955.173
5500,955.236
6000,955.516
6500,955.693
7000,955.966
7500,956.121
8000,956.365
8500,956.628
9000,956.415
9500,956.393
10000,956.308
10500,956.185
11000,956.407
11500,956.517
12000,956.537
12500,956.583
13000,956.719
13500,956.825
14000,956.928
14500,956.91
15000,956.899
15500,957.002
16000,957.051
16500,956.978
17000,956.863
17500,956.981
18000,956.862
18500,956.937
19000,956.989
19500,957.042
20000,956.842
20500,956.724
21000,956.635
21500,956.565
22000,956.585
22500,956.627
23000,956.492
23500,956.452
24000,956.399
24500,956.416
25000,956.413
25500,956.435
26000,956.48
26500,956.494
27000,956.492
27500,956.474
28000,956.521
28500,956.498
29000,956.451
29500,956.534
30000,956.434
