parameter,value,se_lin,rse_lin
Cl_pop,5.1712961257506,0.351565852524197,6.79840883165762
V1_pop,20.2349306537103,1.61023291208103,7.95768930290737
Q_pop,6.37012962638258,1.24537823831173,19.5502809417545
V2_pop,22.6786412931676,2.89563782170163,12.7681274388074
omega_Cl,0.252989895206835,0.0483150359215425,19.0976148996156
omega_V1,0.268604350904861,0.0605744622000459,22.5515565909434
omega_Q,0.640818076981298,0.152976617345514,23.8720820839108
omega_V2,0.318361267469386,0.125714959796604,39.4881452746738
corr_V2_V1,0.998625711254856,0.224288374573557,22.4597035751984
a1,0.302692331600314,0.0221930174033119,7.33187302300621
a2,0.0625589309278719,0.00629640591549196,10.0647594549713
