iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,686.905,1,5.10855,14.8705,66.2577,25.646,0.3,1.5,1.5,1.5,1.5
2,668.357,1,9.18083,18.0215,45.0264,33.2202,0.24,1.34164,1.48494,1.34164,1.54302
3,629.188,1,9.01116,13.5892,46.2061,36.9065,0.192,1.2,1.36407,1.2,1.52559
4,591.598,1,9.24136,13.7116,41.5087,48.2279,0.158414,1.07331,1.22006,1.07331,1.41302
5,564.702,1,9.23317,11.9609,42.4772,50.7192,0.144523,0.96,1.09126,0.96,1.43779
6,543.65,1,9.32155,10.6757,44.7447,56.8335,0.138962,0.85865,0.976049,0.85865,1.286
7,508.612,1,9.49309,9.68217,45.5157,55.4098,0.122213,0.768,0.873005,0.768,1.26323
8,485.074,1,9.44933,10.5083,44.649,66.5052,0.112929,0.68692,0.780839,0.68692,1.19521
9,464.184,1,9.53766,11.0541,44.7723,71.6603,0.10409,0.6144,0.798745,0.6144,1.17729
10,454.948,1,9.43845,11.9286,43.7641,77.1133,0.102592,0.549536,0.775966,0.549536,1.06731
11,450.12,1,9.4501,12.1086,43.6084,76.6631,0.102355,0.49152,0.797632,0.49152,1.02656
12,442.895,1,9.45477,12.2342,43.7869,83.5252,0.0995044,0.439629,0.841871,0.439629,1.01402
13,432.314,1,9.44897,11.9817,43.4366,84.511,0.0958982,0.393216,0.805195,0.393216,1.00981
14,430.273,1,9.43594,12.1208,43.586,84.2595,0.0988623,0.351703,0.720189,0.351703,1.01955
15,422.481,1,9.48978,12.141,43.8069,83.0455,0.0982656,0.314573,0.644156,0.314573,1.01409
16,423.254,1,9.44867,11.1091,43.8015,76.1752,0.0982074,0.304404,0.63001,0.281362,1.07177
17,414.302,1,9.48617,10.9372,44.3813,74.6855,0.0965396,0.296799,0.635098,0.251658,1.0532
18,409.386,1,9.46094,10.6225,44.1397,73.4122,0.0959027,0.29162,0.568049,0.22509,1.07452
19,402.491,1,9.56579,10.4593,44.6381,69.7011,0.0936734,0.291215,0.52958,0.214665,1.09471
20,397.62,1,9.65939,10.6665,45.3904,65.5754,0.0931253,0.275665,0.531414,0.197637,1.16852
21,394.217,1,9.63617,10.9697,45.1963,62.4769,0.0893748,0.277538,0.507127,0.205737,1.24305
22,396.303,1,9.68034,10.9588,46.0315,66.6368,0.0917593,0.282356,0.516517,0.204825,1.16076
23,390.543,1,9.78299,10.8778,46.4196,64.3806,0.0915014,0.284011,0.506389,0.188779,1.12631
24,391.75,1,9.69656,10.9756,46.0242,68.6496,0.0907152,0.292319,0.519661,0.182643,1.08174
25,394.585,1,9.6099,10.5805,46.7773,75.5546,0.0915228,0.304557,0.537461,0.182353,1.05765
26,396.004,1,9.61761,10.1037,47.0793,74.2243,0.0931957,0.300714,0.534913,0.181298,1.03671
27,403.325,1,9.65134,9.42697,48.1405,72.0495,0.0948951,0.295709,0.590392,0.187558,1.04883
28,398.759,1,9.62359,9.86172,46.9912,67.0772,0.0943784,0.287837,0.587147,0.172184,1.05575
29,405.82,1,9.58009,9.86223,46.1109,63.0594,0.0982568,0.287344,0.541107,0.160237,1.13447
30,394.376,1,9.61461,10.1582,45.6986,60.5448,0.0935421,0.292181,0.505011,0.15028,1.22059
31,391.389,1,9.7422,9.98594,46.0204,60.252,0.0937816,0.278289,0.502297,0.156531,1.18025
32,390.638,1,9.68301,9.73285,46.3058,61.0264,0.0948746,0.291004,0.501685,0.144013,1.08181
33,396.387,1,9.67009,9.76685,46.712,63.4491,0.0945832,0.297271,0.520387,0.159688,1.03649
34,384.571,1,9.60706,10.0227,45.6205,66.1723,0.0902451,0.296312,0.488714,0.168061,0.995062
35,393.831,1,9.6133,10.1263,45.4431,69.3145,0.0955896,0.295787,0.473679,0.166994,0.995355
36,392.841,1,9.71756,10.1711,44.9183,68.985,0.0948369,0.287059,0.493533,0.165357,1.03867
37,396.642,1,9.76084,10.6616,45.4774,65.3144,0.096976,0.288699,0.514071,0.149978,1.08012
38,398.958,1,9.77723,11.4639,45.3392,62.0551,0.096558,0.269756,0.537243,0.15799,1.1023
39,400.017,1,9.88826,11.5471,45.1828,58.1189,0.0966534,0.261866,0.557132,0.167201,1.13582
40,394.245,1,9.88156,11.3293,45.9501,63.638,0.0961121,0.266579,0.561315,0.153329,1.08104
41,385.191,1,9.88626,11.2024,45.679,66.6113,0.096649,0.264938,0.520025,0.137142,1.02998
42,387.551,1,9.80857,10.914,45.4815,64.0721,0.0963952,0.258523,0.533035,0.123488,1.02997
43,389.266,1,9.896,10.4334,45.4443,63.6802,0.0973889,0.249945,0.526714,0.139265,1.01838
44,398.482,1,9.92216,10.5792,45.4747,62.7706,0.100719,0.243072,0.529068,0.150672,0.997915
45,396.904,1,9.90722,9.55437,45.9975,60.7151,0.101533,0.248938,0.473213,0.155529,1.03738
46,392.487,1,9.91041,9.39973,46.131,57.3781,0.0962912,0.258759,0.440904,0.171086,1.00483
47,387.212,1,9.95876,9.62013,46.3011,58.5322,0.0947514,0.260254,0.441523,0.172977,1.00842
48,394.62,1,9.98451,9.82385,46.9509,53.9638,0.0977312,0.258203,0.456184,0.170467,1.03658
49,399.186,1,9.94558,9.98794,45.9674,50.4465,0.100586,0.25732,0.448293,0.167669,1.04766
50,386.953,1,9.86415,10.4304,45.3326,51.5686,0.0968849,0.259997,0.403429,0.155819,1.05052
51,385.4,1,9.81264,10.6279,45.5375,53.9219,0.0953732,0.264607,0.408064,0.143202,1.0814
52,379.166,1,9.81113,10.7428,45.6057,57.0408,0.0928719,0.262598,0.411387,0.13737,1.08059
53,375.853,1,9.86307,10.5515,45.4003,53.209,0.0913349,0.262035,0.422348,0.130024,1.13207
54,383.508,1,9.92049,11.1995,46.0806,55.8477,0.0936015,0.25695,0.429436,0.142286,1.16328
55,388.821,1,9.95406,10.8779,46.0566,58.0563,0.0939556,0.254452,0.460716,0.158981,1.15814
56,391.667,1,9.85158,10.4368,45.8171,56.5804,0.0933287,0.253483,0.47114,0.16465,1.20543
57,388.563,1,9.84834,10.468,46.0784,56.1363,0.0917904,0.260122,0.471286,0.162427,1.2542
58,387.982,1,9.81847,10.218,45.3801,59.8627,0.0931398,0.254154,0.450477,0.167014,1.20494
59,394.368,1,9.7863,10.2141,45.3562,64.152,0.0972314,0.258231,0.414305,0.179542,1.12853
60,393.078,1,9.79469,10.518,45.9018,69.3934,0.0989493,0.248185,0.432759,0.161829,1.1311
61,392.222,1,9.73996,10.4599,45.5847,71.6571,0.0976262,0.256922,0.43225,0.15409,1.12091
62,393.368,1,9.65407,10.196,45.5808,74.4506,0.0978088,0.2572,0.442757,0.147609,1.17618
63,388.911,1,9.54976,9.77139,45.7824,76.4544,0.094803,0.262999,0.459378,0.137181,1.19995
64,387.621,1,9.50363,9.75921,46.1961,78.773,0.0930636,0.259612,0.471078,0.140701,1.24614
65,398.683,1,9.4833,10.0102,46.0717,84.2775,0.100886,0.256567,0.421345,0.148351,1.2679
66,391.02,1,9.50795,10.2265,46.5672,80.4187,0.0972171,0.258779,0.391038,0.145491,1.32953
67,391.364,1,9.49888,10.1998,46.295,80.3395,0.0977792,0.260097,0.368006,0.151092,1.35377
68,387.117,1,9.41344,9.81896,46.5234,78.4687,0.0927071,0.263112,0.385751,0.151111,1.37178
69,383.27,1,9.45979,9.80822,46.6252,80.6862,0.0914764,0.258595,0.419642,0.153919,1.24981
70,389.422,1,9.57338,9.79935,46.5279,80.1541,0.0938308,0.251911,0.421116,0.165206,1.27799
71,396.307,1,9.61586,9.3952,46.5286,75.89,0.0998696,0.247159,0.411183,0.152765,1.33945
72,397.59,1,9.5865,9.65886,46.9847,75.9818,0.0979221,0.246198,0.412246,0.15727,1.36085
73,400.245,1,9.54444,9.79438,47.0261,77.726,0.0970041,0.246219,0.406001,0.177754,1.38244
74,403.637,1,9.55783,10.1445,47.188,74.8873,0.10016,0.246559,0.401954,0.173294,1.41542
75,383.016,1,9.6096,10.1174,46.6355,70.9859,0.0954889,0.249926,0.359577,0.157585,1.33131
76,390.193,1,9.67932,10.3058,46.3968,70.1711,0.0987189,0.246613,0.366312,0.149338,1.27349
77,390.364,1,9.78261,10.1073,47.3338,68.3173,0.0995668,0.245182,0.367167,0.148763,1.23761
78,388.433,1,9.80298,10.0134,47.347,66.9856,0.0974868,0.249313,0.392409,0.147028,1.20841
79,389.16,1,9.78623,9.84702,47.3893,65.8807,0.0982433,0.246011,0.390703,0.144579,1.21972
