Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.52934,0.127838,0.00890096,-0.631114,-0.171385,-0.307929,-0.327623,0.0879571,0.090672,-0.727095,0.161852,0.0209953,-0.631114,-0.679436,-0.421371,-0.327623,-0.542955,-0.113886,-0.727095,-0.206975,-0.274685,-1.52934,-0.0293604,-0.103684,-0.327623,-0.350061,0.0339071,-0.727095,0.0461304,0.0300284,-1.52934,0.0137828,-0.0104774,-0.631114,-0.181496,0.00963724
-1.4971,0.098995,0.00872172,-0.6188,-0.156129,-0.30198,-0.322275,0.0788395,0.0891986,-0.716635,0.182152,0.0205808,-0.6188,-0.66192,-0.413394,-0.322275,-0.512133,-0.112155,-0.716635,-0.221451,-0.270631,-1.4971,0.00433282,-0.101333,-0.322275,-0.339083,0.033472,-0.716635,0.0410679,0.0295953,-1.4971,0.00664822,-0.0102573,-0.6188,-0.160537,0.0094496
-1.46486,0.070152,0.00854248,-0.606486,-0.140873,-0.296032,-0.316927,0.0697219,0.0877252,-0.706174,0.202452,0.0201663,-0.606486,-0.644403,-0.405417,-0.316927,-0.48131,-0.110423,-0.706174,-0.235927,-0.266577,-1.46486,0.0380261,-0.0989824,-0.316927,-0.328106,0.0330369,-0.706174,0.0360053,0.0291623,-1.46486,-0.000486356,-0.0100372,-0.606486,-0.139578,0.00926196
-1.43262,0.0439556,0.00836323,-0.594171,-0.125617,-0.290083,-0.311578,0.0606043,0.0862518,-0.695713,0.222752,0.0197518,-0.594171,-0.626887,-0.397439,-0.311578,-0.450488,-0.108691,-0.695713,-0.250403,-0.262523,-1.43262,0.0654,-0.0966315,-0.311578,-0.317128,0.0326019,-0.695713,0.0309427,0.0287292,-1.43262,-0.00664057,-0.00981705,-0.594171,-0.118618,0.00907433
-1.40038,0.0233296,0.00818399,-0.581857,-0.110361,-0.284134,-0.30623,0.0514867,0.0847784,-0.685252,0.228512,0.0193373,-0.581857,-0.609371,-0.389462,-0.30623,-0.419665,-0.106959,-0.685252,-0.260722,-0.258469,-1.40038,0.0794723,-0.0942805,-0.30623,-0.30615,0.0321668,-0.685252,0.0266644,0.0282962,-1.40038,-0.0107312,-0.00959695,-0.581857,-0.0976591,0.00888669
-1.36814,0.00899061,0.00800475,-0.569542,-0.0951054,-0.278186,-0.300881,0.0423691,0.083305,-0.674792,0.228292,0.0189228,-0.569542,-0.591854,-0.381485,-0.300881,-0.388843,-0.105227,-0.674792,-0.269295,-0.254415,-1.36814,0.0794225,-0.0919296,-0.300881,-0.295173,0.0317317,-0.674792,0.0227198,0.0278631,-1.36814,-0.0126087,-0.00937684,-0.569542,-0.0766998,0.00869905
-1.3359,-0.0027008,0.00782551,-0.557228,-0.0798496,-0.272237,-0.295533,0.0332515,0.0818316,-0.664331,0.217895,0.0185083,-0.557228,-0.574338,-0.373508,-0.295533,-0.35802,-0.103496,-0.664331,-0.274715,-0.250361,-1.3359,0.0735832,-0.0895786,-0.295533,-0.284195,0.0312966,-0.664331,0.0193944,0.0274301,-1.3359,-0.0135745,-0.00915673,-0.557228,-0.0557405,0.00851141
-1.30365,-0.0143922,0.00764627,-0.544913,-0.0645937,-0.266289,-0.290184,0.0241339,0.0803582,-0.65387,0.198228,0.0180938,-0.544913,-0.556821,-0.36553,-0.290184,-0.327198,-0.101764,-0.65387,-0.277176,-0.246307,-1.30365,0.067744,-0.0872277,-0.290184,-0.273218,0.0308615,-0.65387,0.0166588,0.026997,-1.30365,-0.0145404,-0.00893662,-0.544913,-0.0347813,0.00832377
-1.27141,-0.0235375,0.00746703,-0.532599,-0.0632231,-0.26034,-0.284836,0.0150163,0.0788848,-0.643409,0.178561,0.0176793,-0.532599,-0.535216,-0.357553,-0.284836,-0.296375,-0.100032,-0.643409,-0.279638,-0.242253,-1.27141,0.0570444,-0.0848767,-0.284836,-0.26224,0.0304264,-0.643409,0.0139232,0.026564,-1.27141,-0.0147216,-0.00871651,-0.532599,-0.0203744,0.00813614
-1.23917,-0.0255318,0.00728778,-0.520284,-0.068191,-0.254392,-0.279487,0.00589867,0.0774114,-0.632948,0.158894,0.0172648,-0.520284,-0.511763,-0.349576,-0.279487,-0.265553,-0.0983002,-0.632948,-0.282099,-0.2382,-1.23917,0.0335151,-0.0825258,-0.279487,-0.251263,0.0299914,-0.632948,0.0111875,0.0261309,-1.23917,-0.0128056,-0.0084964,-0.520284,-0.00912115,0.0079485
