iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1557.23,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1545.53,1,5.54112,32.1188,13.7235,62.6036,0.974679,0.974679,0.974679,0.981047,0.974679,0.974679
3,1518.06,1,5.47345,30.6633,13.1965,84.2305,0.95,0.95,0.95,0.99265,0.95,0.95
4,1509.6,1,4.28232,30.0741,15.0533,112.339,0.925945,0.925945,0.925945,0.967516,0.925945,0.925945
5,1496.13,1,5.02129,32.747,12.6016,103.824,0.9025,0.9025,0.9025,0.943018,0.9025,0.9025
6,1490.82,1,4.92859,28.8773,9.7229,103.816,0.879648,0.879648,0.879648,0.91914,0.879648,0.879648
7,1476.02,1,4.66053,33.6336,9.42964,115.3,0.857375,0.857375,0.885168,0.895867,0.857375,0.857375
8,1454.92,1,4.849,32.4958,10.7844,100.574,0.835666,0.835666,0.862755,0.873183,0.835666,0.835666
9,1459.75,1,5.13511,27.6371,9.72821,105.389,0.814506,0.814506,0.883383,0.909309,0.814506,0.814506
10,1446.65,1,4.53618,27.3208,9.08574,115.209,0.793882,0.793882,1.02415,0.886285,0.793882,0.793882
11,1429.12,1,4.83644,28.0984,7.80027,113.07,0.773781,0.773781,0.998222,0.899338,0.773781,0.773781
12,1416.33,1,4.43277,28.0862,8.45476,116.318,0.754188,0.754188,0.972946,0.881867,0.754188,0.754188
13,1415.89,1,4.32744,27.3817,10.2277,149.536,0.735092,0.735092,0.948311,0.884275,0.735092,0.735092
14,1399.75,1,4.36031,26.8828,8.12899,116.374,0.716479,0.716479,0.957482,0.918615,0.716479,0.716479
15,1386.51,1,4.20406,24.0706,7.19071,123.992,0.698337,0.698337,0.94917,0.895355,0.698337,0.698337
16,1383.07,1,4.67179,25.4443,8.51511,114.293,0.680655,0.680655,0.925137,0.956389,0.680655,0.680655
17,1363.67,1,4.75428,23.8479,7.4361,103.476,0.66342,0.66342,0.901712,0.932173,0.66342,0.66342
18,1356.68,1,4.89661,23.3464,7.36006,90.5099,0.646622,0.646622,0.87888,1.10229,0.646622,0.646622
19,1341.44,1,4.64839,23.3079,7.47771,92.5644,0.630249,0.630249,0.856626,1.07438,0.630249,0.630249
