parameter,value,se_lin,rse_lin
Cl_pop,5.16447746866991,0.35024265216664,6.78176358191845
V1_pop,20.2010570372571,1.63666942637957,8.10189993207302
Q_pop,6.28495957892786,1.24032120422806,19.734752286818
V2_pop,24.817343108552,3.60665185821206,14.5327879879664
omega_Cl,0.25228294166302,0.0481975319410132,19.1045544432377
omega_V1,0.277830507057675,0.0613011503856698,22.0642257881868
omega_Q,0.666902301154419,0.151742800013131,22.7533777811925
omega_V2,0.352952416330743,0.14314798796745,40.5573049918743
corr_V2_V1,0.99759078987691,0.218034072239329,21.8560630723377
a1,0.30329334535035,0.0222453929444945,7.33461293679151
a2,0.0627729308227721,0.00628902127349785,10.0186835170302
