simulations,OFV
500,975.27
1000,974.395
1500,974.416
2000,973.914
2500,975.217
3000,975.187
3500,974.172
4000,974.427
4500,975.071
5000,975.181
5500,975.194
6000,975.287
6500,975.302
7000,975.286
7500,975.216
8000,975.458
8500,975.736
9000,975.542
9500,975.325
10000,975.186
10500,975.232
11000,975.353
11500,975.367
12000,975.279
12500,975.329
13000,974.996
13500,975.044
14000,975.024
14500,975.075
15000,975.197
15500,975.193
16000,975.212
16500,975.16
17000,975.155
17500,975.142
18000,975.134
18500,975.27
19000,975.107
19500,975.013
20000,974.946
20500,974.893
21000,974.636
21500,974.633
22000,974.764
22500,974.718
23000,974.474
23500,974.403
24000,974.386
24500,974.343
25000,974.398
25500,974.394
26000,974.366
26500,974.249
27000,974.184
27500,974.215
28000,974.317
28500,974.332
29000,974.386
29500,974.433
30000,974.517
