iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,677.685,1,10.2171,9.91367,22.0859,76.9381,0.3,1.5,1.5,1.5,1.5
2,644.605,1,9.21828,16.7606,35.3527,78.6773,0.24,1.34164,1.34164,1.34164,1.40709
3,618.775,1,9.081,15.8801,36.2536,80.3349,0.192,1.2,1.36974,1.2,1.35563
4,581.139,1,8.95065,16.6705,36.2971,90.8128,0.1536,1.07331,1.3313,1.07331,1.29915
5,557.985,1,9.03066,16.445,36.1614,80.3608,0.135299,0.96,1.3147,0.96,1.2418
6,534.049,1,9.18735,16.4577,36.3279,67.976,0.123427,0.85865,1.28016,0.85865,1.18691
7,510.574,1,9.3042,15.6439,37.5956,68.0519,0.114949,0.768,1.24033,0.768,1.16219
8,504.189,1,9.31449,15.298,37.44,70.0166,0.113105,0.68692,1.19778,0.68692,1.17797
9,499.902,1,9.35921,15.228,36.0541,71.234,0.11238,0.6144,1.23307,0.6144,1.11
10,483.618,1,9.3319,15.9753,36.353,69.8438,0.107132,0.549536,1.15825,0.549536,1.08991
11,470.637,1,9.36826,15.7492,36.4679,70.7239,0.104369,0.49152,1.12794,0.49152,0.995135
12,459.762,1,9.34708,15.8048,36.7971,74.8724,0.0996641,0.439629,1.13324,0.439629,1.01147
13,456.388,1,9.24112,15.7458,37.1849,79.435,0.0986253,0.405821,1.02948,0.39627,1.01859
14,455.483,1,9.23166,15.3903,37.5688,82.1517,0.0985485,0.416738,0.969641,0.401179,1.0141
15,452.06,1,9.22202,14.65,38.9123,79.304,0.0993542,0.418711,0.972429,0.358826,1.08997
16,452.773,1,9.26814,14.5059,39.3515,75.2888,0.101064,0.412798,0.991622,0.320943,1.04612
17,448.193,1,9.3906,14.2071,39.4256,67.0017,0.0990833,0.391068,0.947172,0.323569,1.01629
18,432.443,1,9.4336,14.8159,38.3485,62.9627,0.0947929,0.374266,0.943207,0.289409,0.966914
19,430.582,1,9.52209,15.1554,38.8036,66.099,0.0950335,0.363289,0.930858,0.270305,0.980234
20,432.34,1,9.6406,15.9534,38.754,63.9336,0.0977849,0.339786,0.907921,0.253476,1.04808
21,427.424,1,9.74723,15.9667,39.6578,57.4398,0.0985055,0.324554,0.81608,0.234485,1.11248
22,413.131,1,9.738,16.16,40.1154,56.5901,0.0930722,0.326137,0.794524,0.212431,1.08284
