iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1257.11,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1245.59,1,10.1106,12.1844,53.367,91.9742,0.95,0.95,0.285,0.285,0.993546,0.974679,1.30157,0.974679,1.13928,0.974679
3,1222.02,1,9.98674,10.2521,52.7617,87.1797,0.9025,0.9025,0.27075,0.27075,0.985272,0.95,1.26861,0.95,1.12226,0.95
4,1195.98,1,9.97858,10.3675,52.9602,74.6592,0.857375,0.857375,0.257212,0.257212,0.96654,0.925945,1.23649,0.925945,1.23565,0.925945
5,1196.03,1,9.89199,8.97567,54.592,67.6912,0.814506,0.814506,0.244352,0.244352,0.929107,0.9025,1.20518,0.9025,1.20436,0.9025
6,1177.55,1,9.77106,10.0605,50.5753,63.0492,0.773781,0.773781,0.232134,0.232134,0.960618,0.879648,1.17466,0.879648,1.17387,0.879648
7,1151.02,1,9.72498,9.05577,54.551,63.4401,0.735092,0.735092,0.220528,0.220528,0.975852,0.857375,1.14492,0.857375,1.31643,0.857375
8,1138.02,1,9.85756,9.53934,55.2494,64.9766,0.698337,0.698337,0.209501,0.209501,0.979161,0.835666,1.11593,0.835666,1.32534,0.835666
9,1114.74,1,9.98703,9.56439,53.0992,74.8263,0.66342,0.66342,0.199026,0.199026,0.986514,0.814506,1.08767,0.814506,1.29178,0.814506
10,1099.95,1,9.81452,9.4343,52.7389,74.92,0.630249,0.630249,0.189075,0.189075,0.984588,0.793882,1.06013,0.793882,1.25908,0.793882
11,1080.67,1,9.63377,9.62513,54.7623,73.2725,0.598737,0.598737,0.179621,0.179621,0.970415,0.773781,1.03329,0.773781,1.2272,0.773781
12,1068.93,1,9.70647,9.151,53.6379,69.8408,0.5688,0.5688,0.17064,0.17064,0.992589,0.754188,1.01564,0.754188,1.28785,0.754188
13,1049.13,1,9.68769,9.91543,56.3764,78.9433,0.54036,0.54036,0.162108,0.162108,0.986409,0.735092,1.04658,0.735092,1.27117,0.735092
14,1023.1,1,9.69525,11.0366,51.5343,77.9735,0.513342,0.513342,0.154003,0.154003,0.993324,0.716479,1.02008,0.716479,1.24243,0.716479
15,1013.92,1,9.71768,11.4542,51.9637,92.1413,0.487675,0.487675,0.146302,0.146302,0.991046,0.698337,0.994253,0.698337,1.21097,0.698337
16,1003.44,1,9.74374,11.1559,53.3059,90.5827,0.463291,0.463291,0.138987,0.138987,0.999345,0.680655,0.969078,0.680655,1.18031,0.680655
17,976.017,1,9.60697,11.3892,52.4267,91.4466,0.440127,0.440127,0.132038,0.132038,0.994774,0.66342,0.94454,0.66342,1.20735,0.66342
18,967.664,1,9.6968,11.2162,51.3696,87.2349,0.41812,0.41812,0.125436,0.125436,0.998001,0.646622,0.920624,0.646622,1.29631,0.646622
19,957.926,1,9.57162,10.7539,50.6041,89.4823,0.397214,0.205085,0.119164,0.130943,0.992083,0.630249,0.897313,0.630249,1.2741,0.630249
20,956.997,1,9.59751,10.81,52.3246,96.3146,0.377354,0.157245,0.113206,0.130959,0.99528,0.614291,0.882514,0.614291,1.30137,0.614291
21,944.794,1,9.57727,11.17,51.977,96.8178,0.358486,0.202714,0.107546,0.126785,0.986957,0.598737,0.867257,0.598737,1.26841,0.598737
22,929.873,1,9.56593,10.9542,51.9419,98.5138,0.340562,0.230276,0.102168,0.123817,0.988028,0.583577,0.845298,0.583577,1.2363,0.583577
23,923.308,1,9.54818,10.8307,51.3258,92.8937,0.323534,0.360556,0.0970601,0.117677,0.989211,0.5688,0.823894,0.5688,1.26206,0.5688
24,924.875,1,9.56596,11.7971,50.3516,94.6686,0.069739,0.349254,0.108745,0.124066,0.984931,0.554398,0.803033,0.554398,1.24076,0.554398
25,921.459,1,9.60352,11.7662,51.5997,94.2395,2.22045e-16,0.363198,0.114009,0.124054,0.981437,0.54036,0.7827,0.54036,1.20934,0.54036
26,908.158,1,9.602,10.8713,51.6551,93.7265,2.10942e-16,0.360433,0.108308,0.122307,0.990745,0.526678,0.762881,0.526678,1.17872,0.526678
27,900.155,1,9.68171,11.509,49.8916,85.7712,2.22045e-16,0.39657,0.103724,0.124041,0.98164,0.513342,0.769988,0.513342,1.14887,0.513342
28,899.787,1,9.63466,12.0351,50.4172,92.1418,2.22045e-16,0.463812,0.104974,0.117206,0.980391,0.500344,0.75992,0.500344,1.11978,0.500344
29,894.795,1,9.61893,12.3277,49.8645,88.7246,2.22045e-16,0.317012,0.105795,0.120453,0.985644,0.487675,0.839664,0.487675,1.12511,0.487675
30,883.825,1,9.72182,11.7234,49.9481,91.6592,2.22045e-16,0.252932,0.106577,0.12223,0.992019,0.475327,0.818403,0.475327,1.09662,0.475327
31,888.823,1,9.7438,11.1332,51.2259,91.7847,2.22045e-16,0.34275,0.105825,0.121943,0.999147,0.463291,0.797681,0.463291,1.06886,0.463291
32,886.908,1,9.66578,11.2302,50.4186,95.8168,2.22045e-16,0.329664,0.104376,0.126909,0.987629,0.45156,0.777483,0.45156,1.05017,0.45156
33,881.579,1,9.6569,11.5872,50.5696,99.7299,2.22045e-16,0.274885,0.102782,0.131959,0.984197,0.440127,0.757797,0.440127,1.10039,0.440127
34,875.14,1,9.57101,11.1634,51.5026,95.1646,2.22045e-16,0.302552,0.0978551,0.131114,0.979993,0.428982,0.738609,0.428982,1.14842,0.428982
35,872.216,1,9.6409,10.9894,51.8901,95.6205,2.22045e-16,0.312019,0.0966598,0.130823,0.990445,0.41812,0.751417,0.41812,1.11934,0.41812
36,869.141,1,9.61855,10.8822,50.8042,92.4464,2.22045e-16,0.27159,0.0960854,0.133959,0.989075,0.407533,0.741476,0.407533,1.09109,0.407533
37,867.4,1,9.5728,11.2384,50.5187,101.843,2.22045e-16,0.243579,0.0956582,0.136379,0.98974,0.397214,0.724275,0.397214,1.06346,0.397214
38,865,1,9.52416,11.3222,51.0932,94.4305,2.22045e-16,0.296285,0.0969669,0.129299,0.995226,0.387157,0.707966,0.387157,1.10785,0.387157
39,868.62,1,9.36995,10.2606,49.9554,96.0949,2.22045e-16,0.278017,0.0965577,0.135422,0.976318,0.377354,0.69004,0.377354,1.12576,0.377354
40,863.923,1,9.4122,10.3811,50.262,92.1171,2.22045e-16,0.1955,0.0959188,0.138216,0.982661,0.367799,0.694657,0.367799,1.14579,0.367799
41,867.356,1,9.48108,10.928,51.8973,99.1981,2.22045e-16,0.25575,0.0977863,0.133855,1.00168,0.358486,0.687897,0.358486,1.15777,0.358486
42,859.586,1,9.55324,11.2958,49.53,103.353,2.22045e-16,0.336708,0.0996186,0.124902,0.983329,0.349409,0.689165,0.349409,1.12845,0.349409
43,852.322,1,9.54146,11.4253,50.6681,109.497,2.10942e-16,0.353644,0.0946376,0.127088,0.980495,0.340562,0.703406,0.340562,1.09988,0.340562
44,857.837,1,9.51251,11.2819,51.1983,105.899,2.22045e-16,0.370567,0.0955537,0.125985,0.994093,0.331938,0.687904,0.331938,1.09325,0.331938
45,856.518,1,9.46984,10.9228,50.789,109.181,2.22045e-16,0.279826,0.0993312,0.129813,0.99665,0.323534,0.670486,0.323534,1.12719,0.323534
46,850.011,1,9.54431,10.7096,51.2634,115.232,2.22045e-16,0.244456,0.0991053,0.130237,0.982412,0.315341,0.679065,0.315341,1.09864,0.315341
47,850.243,1,9.61558,10.8537,52.3013,112.665,2.22045e-16,0.222751,0.10096,0.13027,0.997059,0.307357,0.661871,0.307357,1.07083,0.307357
48,852.148,1,9.61657,10.5875,53.0294,116.425,2.22045e-16,0.229593,0.102065,0.131081,0.992704,0.299574,0.645112,0.299574,1.06019,0.299574
49,859.844,1,9.58032,10.5922,52.3845,119.55,2.22045e-16,0.372008,0.102015,0.126067,0.990077,0.291989,0.651414,0.291989,1.08058,0.291989
50,844.622,1,9.68266,10.3916,52.1183,111.315,2.22045e-16,0.365559,0.100428,0.12413,0.992005,0.284596,0.63492,0.284596,1.05629,0.284596
51,845.479,1,9.68841,9.89749,53.0482,109.729,2.22045e-16,0.239501,0.0991813,0.134283,0.998368,0.27739,0.631487,0.27739,1.04308,0.27739
52,835.305,1,9.77861,10.0705,53.2451,103.468,2.22045e-16,0.278518,0.0965019,0.128694,1.00299,0.270366,0.652813,0.270366,1.05037,0.270366
53,835.196,1,9.88078,10.6293,52.482,94.4855,2.22045e-16,0.300393,0.0982657,0.126749,1.00807,0.26352,0.636284,0.26352,1.09927,0.26352
54,837.906,1,9.76175,10.156,51.9107,88.6575,2.22045e-16,0.273823,0.0975662,0.130019,0.996418,0.256848,0.640677,0.256848,1.10857,0.256848
55,830.046,1,9.87013,10.7624,53.0128,93.3451,2.22045e-16,0.341261,0.0958321,0.126138,0.995538,0.250344,0.624455,0.250344,1.09694,0.250344
56,826.509,1,9.89895,11.495,51.3617,92.264,2.22045e-16,0.350468,0.0933643,0.125943,1.00719,0.244005,0.645509,0.244005,1.06916,0.244005
57,838.228,1,9.9403,11.1074,51.9768,86.9821,2.22045e-16,0.36656,0.100208,0.123834,1.00805,0.237827,0.655909,0.237827,1.07517,0.237827
58,835.495,1,10.0251,11.1715,51.9728,81.2583,2.22045e-16,0.258199,0.102672,0.131381,0.995996,0.231805,0.639301,0.231805,1.09786,0.231805
59,829.092,1,9.92929,11.2438,50.977,77.5416,2.22045e-16,0.283987,0.0978483,0.128818,0.991481,0.225936,0.635942,0.225936,1.07006,0.225936
60,822.417,1,9.89861,11.2591,51.0301,78.3028,2.22045e-16,0.313174,0.0951981,0.125694,0.994109,0.220215,0.61984,0.220215,1.06901,0.220215
61,818.95,1,9.97332,11.6132,51.2966,80.2039,2.22045e-16,0.293071,0.0945894,0.126256,0.988414,0.214639,0.662697,0.214639,1.06663,0.214639
62,824.66,1,10.0261,12.4212,51.6062,78.4801,2.22045e-16,0.351386,0.0981983,0.124157,0.984239,0.209204,0.645917,0.209204,1.0734,0.209204
63,828.071,1,10.0231,10.752,51.4401,81.5908,2.22045e-16,0.333175,0.0946948,0.132427,0.983161,0.203907,0.63778,0.203907,1.04622,0.203907
64,815.356,1,10.0629,10.7436,51.6651,81.831,2.10942e-16,0.328164,0.0899601,0.133161,0.99317,0.198744,0.631982,0.198744,1.03007,0.198744
65,816.648,1,9.95151,11.0784,49.5791,79.8537,2.22045e-16,0.331353,0.0897559,0.130594,0.990868,0.193711,0.657143,0.193711,1.08195,0.193711
66,812.709,1,10.0377,11.4357,50.9131,76.1141,2.22045e-16,0.543891,0.0922505,0.111459,0.977209,0.188807,0.69671,0.188807,1.1289,0.188807
67,810.083,1,10.2616,11.7833,50.9883,71.5329,2.22045e-16,0.512568,0.0945721,0.114119,0.987597,0.184026,0.679069,0.184026,1.10032,0.184026
68,812.729,1,10.2328,11.6203,51.0405,69.5087,2.22045e-16,0.413613,0.0970754,0.118314,0.997545,0.180374,0.661874,0.179366,1.07699,0.179366
69,825.278,1,10.2229,11.2993,51.0238,65.2859,2.22045e-16,0.40177,0.0983619,0.127207,0.995051,0.177027,0.645115,0.174825,1.05092,0.174825
70,825.097,1,10.205,10.9132,51.5914,61.5579,2.22045e-16,0.413301,0.0991515,0.122237,0.99032,0.179817,0.62878,0.172926,1.06229,0.170398
71,814.918,1,10.3055,11.0205,51.9126,59.8854,2.22045e-16,0.326543,0.0979693,0.125297,0.996644,0.175263,0.674571,0.168547,1.04357,0.166083
72,810.346,1,10.3146,10.8732,51.6411,61.8469,2.22045e-16,0.328899,0.0962887,0.125326,0.993913,0.170826,0.65749,0.16428,1.01972,0.171689
73,797.914,1,10.3474,11.9981,50.6524,59.2266,2.22045e-16,0.371783,0.0945038,0.11972,0.976562,0.1665,0.686109,0.16012,0.993902,0.167342
74,804.546,1,10.2807,12.0174,51.031,68.4423,2.22045e-16,0.488799,0.0964599,0.116134,0.974278,0.165679,0.668736,0.156066,0.968736,0.163104
75,802.997,1,10.3649,12.1698,51.6452,67.2922,2.22045e-16,0.494664,0.0939288,0.116877,0.979495,0.161484,0.713545,0.152114,0.944207,0.158975
76,799.021,1,10.2961,11.4865,51.7109,63.9256,2.22045e-16,0.465361,0.0922017,0.116355,0.984412,0.165728,0.720398,0.148262,0.920299,0.154949
