iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1447.5,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1429.96,1,5.9603,26.2067,7.91706,32.2407,0.974679,0.974679,1.03608,0.974679,0.998761,0.974679,0.974679
3,1418.11,1,6.00094,24.321,7.3399,30.0284,0.95,0.95,1.02169,0.95,0.998761,0.95,0.95
4,1402.62,1,5.7871,22.5744,9.80581,27.9275,0.925945,0.925945,1.0182,0.925945,0.998761,0.925945,0.925945
5,1390.18,1,5.58618,24.8655,8.34626,30.9445,0.9025,0.9025,0.99242,0.9025,0.998761,0.9025,0.9025
6,1376.14,1,5.53161,25.4801,8.05321,31.575,0.879648,0.879648,0.996718,0.879648,0.998761,0.879648,0.879648
7,1362.25,1,5.92373,26.1446,8.35885,32.2474,0.857375,0.857375,0.97148,0.857375,0.998761,0.857375,0.857375
8,1346.51,1,5.73107,25.568,7.36877,31.2584,0.835666,0.835666,0.946882,0.835666,0.998761,0.835666,0.835666
9,1350.09,1,5.85899,28.3521,6.90265,34.6765,0.814506,0.814506,0.958022,0.814506,0.998761,0.814506,0.814506
10,1333.22,1,5.79822,27.3893,6.80845,33.3888,0.793882,0.793882,0.937461,0.793882,0.998761,0.793882,0.793882
11,1322.17,1,5.92965,28.0143,6.04479,34.1759,0.773781,0.773781,0.915617,0.773781,0.998761,0.773781,0.773781
12,1306.99,1,5.87755,26.1225,5.81246,31.8622,0.754188,0.754188,0.892433,0.754188,0.998761,0.754188,0.754188
13,1314.26,1,5.99463,25.8281,7.19546,31.5167,0.735092,0.735092,0.952954,0.735092,0.998761,0.735092,0.735092
14,1293.52,1,5.73826,28.3845,6.55238,34.6726,0.716479,0.716479,0.952523,0.716479,0.998761,0.716479,0.716479
15,1270.43,1,6.01948,28.3403,7.275,34.6319,0.698337,0.698337,0.928404,0.698337,0.998761,0.698337,0.698337
16,1271.57,1,5.64223,25.6149,8.35552,31.2753,0.680655,0.680655,0.963407,0.680655,0.998761,0.680655,0.680655
17,1251.78,1,5.89489,26.3541,7.84455,32.2369,0.66342,0.66342,0.994522,0.66342,0.998761,0.66342,0.66342
18,1247.7,1,6.03373,25.6006,8.82912,31.2447,0.646622,0.646622,0.98187,0.646622,0.998761,0.646622,0.646622
19,1235.86,1,6.10363,25.3823,9.10539,30.8322,0.630249,0.630249,1.10173,0.630249,0.998761,0.630249,0.630249
20,1224.8,1,6.08086,24.1419,9.16182,29.3767,0.614291,0.614291,1.07384,0.614291,0.998761,0.614291,0.614291
21,1215.99,1,5.98851,22.1128,10.4168,26.9433,0.598737,0.598737,1.04665,0.598737,0.998761,0.598737,0.598737
22,1201.2,1,6.06507,23.487,8.72444,28.7394,0.583577,0.583577,1.02015,0.583577,0.998761,0.583577,0.583577
23,1187.79,1,5.94695,23.0125,7.19192,28.3978,0.5688,0.5688,0.994315,0.5688,0.998761,0.5688,0.5688
24,1171.21,1,6.1085,23.7431,6.42243,29.2511,0.554398,0.554398,0.969138,0.554398,0.998761,0.554398,0.554398
25,1167.84,1,5.96718,23.2018,6.09649,28.4182,0.54036,0.54036,0.944599,0.54036,0.998761,0.54036,0.54036
26,1159.54,1,6.04999,24.0271,6.47703,29.5691,0.526678,0.526678,1.06253,0.526678,0.998761,0.526678,0.526678
27,1146.58,1,6.00817,24.7935,7.68907,30.481,0.513342,0.513342,1.08081,0.513342,0.998761,0.513342,0.513342
28,1129.25,1,6.04209,24.0542,8.01625,29.3489,0.500344,0.500344,1.05344,0.500344,0.998761,0.500344,0.500344
29,1113.39,1,6.13847,24.0575,8.28295,29.2199,0.487675,0.487675,1.02677,0.487675,0.998761,0.487675,0.487675
30,1105.38,1,6.20339,23.9633,8.49956,29.1195,0.475327,0.475327,1.00077,0.475327,0.998761,0.475327,0.475327
31,1105.11,1,6.18531,24.1703,7.20275,29.1826,0.463291,0.463291,1.01417,0.463291,0.998761,0.463291,0.463291
32,1081.2,1,6.09609,24.4075,6.11348,29.4507,0.45156,0.45156,0.988489,0.45156,0.998761,0.45156,0.45156
33,1073.92,1,5.94873,24.792,5.12708,29.7925,0.440127,0.440127,0.96346,0.440127,0.998761,0.440127,0.440127
