iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2017.41,1,5.18207,5.76621,21.0128,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2003.17,1,4.20323,7.34105,27.9171,14.793,2.92404,2.92404,0,1.46202,1.55561,1.54037,1.48998
3,1984.99,1,4.38406,8.82775,31.5955,24.2703,2.85,2.85,0,1.425,1.55183,1.50137,1.52162
4,1967.82,1,2.95758,10.9527,54.4721,42.1754,2.77784,2.77784,0,1.38892,1.51254,1.46335,1.48309
5,1968.35,1,2.99403,10.1857,78.0573,43.6842,2.7075,2.7075,0,1.35375,1.47424,1.4263,1.44553
6,1960.06,1,2.87071,8.87371,72.5791,48.6234,2.63894,2.63894,0,1.31947,1.43691,1.54509,1.40893
7,1942.24,1,2.73598,8.21507,83.3817,66.7648,2.57212,2.57212,0,1.28606,1.47634,1.50597,1.37326
8,1925.91,1,2.51406,7.71899,100.38,58.0243,2.507,2.507,0,1.2535,1.43896,1.46783,1.37918
9,1928.95,1,2.49733,5.89153,99.4593,57.1762,2.44352,2.44352,0,1.22176,1.64169,1.43067,1.3461
10,1920.23,1,2.02572,7.0156,90.7929,74.3739,2.38165,2.38165,0,1.19082,1.7055,1.39444,1.31201
11,1900.53,1,2.76352,5.69301,108.61,82.7762,2.32134,2.32134,0,1.16067,1.66231,1.35913,1.31534
12,1886.21,1,2.7842,5.35741,102.154,83.894,2.26257,2.26257,0,1.13128,1.62022,1.32472,1.28204
13,1879.58,1,2.89373,9.22881,69.2223,130.708,2.20528,2.20528,0,1.10264,1.68287,1.29118,1.3709
14,1876.44,1,2.60208,6.78184,78.8017,129.973,2.14944,2.14944,0,1.07472,1.87848,1.25848,1.33619
15,1856.36,1,2.72477,7.38544,58.9825,113.309,2.09501,2.09501,0,1.04751,1.99277,1.22662,1.30236
16,1856.89,1,3.04761,11.7665,54.9886,91.7843,2.04197,2.04197,0,1.02098,1.94231,1.19556,1.26938
17,1835.37,1,3.06158,9.72582,42.2556,118.121,1.99026,1.99026,0,0.995131,1.89313,1.16529,1.23724
18,1832.58,1,2.99943,10.8087,40.4719,112.5,1.93987,1.93987,0,0.969933,1.8452,1.25988,1.29757
19,1810.87,1,3.42387,11.2683,43.2057,111.885,1.89075,1.89075,0,0.945374,1.79848,1.22798,1.26472
20,1800.49,1,3.46468,8.97401,46.0474,115.64,1.84287,1.84287,0,0.921437,1.75294,1.19689,1.24227
21,1806.52,1,3.52759,11.2187,46.9211,105.81,1.79621,1.79621,0,0.898105,1.80344,1.16658,1.21081
22,1778.35,1,3.33779,11.7613,43.1473,118.046,1.75073,1.75073,0,0.875365,1.75777,1.13705,1.18748
23,1772.84,1,3.0485,9.41378,37.161,128.491,1.7064,1.7064,0,0.8532,1.80793,1.10826,1.15741
24,1759.66,1,3.18632,9.92372,41.5261,175.701,1.66319,1.66319,0,0.831597,1.79487,1.08019,1.12811
25,1740.27,1,3.76155,8.73598,36.9635,157.084,1.62108,1.62108,0,0.81054,1.74943,1.05284,1.09954
