standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.87486,0.00142857,-2.57237,0.00142857,-2.68825,0.00142857,-2.60351,0.00142857,All
-2.82168,0.00285714,-2.46169,0.00285714,-2.68386,0.00285714,-2.44394,0.00285714,All
-2.80799,0.00428571,-2.46061,0.00428571,-2.55103,0.00428571,-2.39756,0.00428571,All
-2.79232,0.00571429,-2.43885,0.00571429,-2.54357,0.00571429,-2.37508,0.00571429,All
-2.77723,0.00714286,-2.42471,0.00714286,-2.43146,0.00714286,-2.35758,0.00714286,All
-2.77449,0.00857143,-2.41561,0.00857143,-2.41646,0.00857143,-2.3414,0.00857143,All
-2.77012,0.01,-2.29827,0.01,-2.32457,0.01,-2.3141,0.01,All
-2.74328,0.0114286,-2.26829,0.0114286,-2.31113,0.0114286,-2.29712,0.0114286,All
-2.719,0.0128571,-2.26333,0.0128571,-2.2886,0.0128571,-2.29217,0.0128571,All
-2.71729,0.0142857,-2.24944,0.0142857,-2.26564,0.0142857,-2.28282,0.0142857,All
-2.71384,0.0157143,-2.24809,0.0157143,-2.20938,0.0157143,-2.2779,0.0157143,All
-2.69173,0.0171429,-2.23949,0.0171429,-2.14416,0.0171429,-2.24183,0.0171429,All
-2.6835,0.0185714,-2.18465,0.0185714,-2.1409,0.0185714,-2.22355,0.0185714,All
-2.67767,0.02,-2.18014,0.02,-2.12301,0.02,-2.21769,0.02,All
-2.67026,0.0214286,-2.17432,0.0214286,-2.11088,0.0214286,-2.19766,0.0214286,All
-2.65723,0.0228571,-2.17364,0.0228571,-2.08263,0.0228571,-2.18656,0.0228571,All
-2.65282,0.0242857,-2.17285,0.0242857,-2.08125,0.0242857,-2.17296,0.0242857,All
-2.64817,0.0257143,-2.16876,0.0257143,-2.0775,0.0257143,-2.15884,0.0257143,All
-2.64548,0.0271429,-2.15852,0.0271429,-2.07414,0.0271429,-2.14987,0.0271429,All
-2.63589,0.0285714,-2.15782,0.0285714,-2.05786,0.0285714,-2.09543,0.0285714,All
-2.62185,0.03,-2.12961,0.03,-2.04409,0.03,-2.07559,0.03,All
-2.6026,0.0314286,-2.05931,0.0314286,-2.02963,0.0314286,-2.06921,0.0314286,All
-2.59778,0.0328571,-2.04282,0.0328571,-2.00655,0.0328571,-2.06395,0.0328571,All
-2.59393,0.0342857,-2.02354,0.0342857,-1.998,0.0342857,-2.01507,0.0342857,All
-2.57323,0.0357143,-2.01024,0.0357143,-1.96611,0.0357143,-1.97249,0.0357143,All
-2.5711,0.0371429,-1.98363,0.0371429,-1.94362,0.0371429,-1.96028,0.0371429,All
-2.55946,0.0385714,-1.96913,0.0385714,-1.94093,0.0385714,-1.94756,0.0385714,All
-2.55344,0.04,-1.94501,0.04,-1.9395,0.04,-1.93212,0.04,All
-2.53996,0.0414286,-1.94496,0.0414286,-1.9195,0.0414286,-1.92112,0.0414286,All
-2.53824,0.0428571,-1.92228,0.0428571,-1.89986,0.0428571,-1.9007,0.0428571,All
-2.52541,0.0442857,-1.90736,0.0442857,-1.89979,0.0442857,-1.8988,0.0442857,All
-2.51813,0.0457143,-1.9065,0.0457143,-1.86558,0.0457143,-1.89823,0.0457143,All
-2.51713,0.0471429,-1.90522,0.0471429,-1.85552,0.0471429,-1.88589,0.0471429,All
-2.50826,0.0485714,-1.90142,0.0485714,-1.83751,0.0485714,-1.87923,0.0485714,All
-2.5022,0.05,-1.89129,0.05,-1.81563,0.05,-1.87278,0.05,All
-2.50043,0.0514286,-1.84643,0.0514286,-1.81032,0.0514286,-1.86095,0.0514286,All
-2.49065,0.0528571,-1.84191,0.0528571,-1.7824,0.0528571,-1.85096,0.0528571,All
-2.48985,0.0542857,-1.838,0.0542857,-1.75619,0.0542857,-1.84424,0.0542857,All
-2.48832,0.0557143,-1.83554,0.0557143,-1.75098,0.0557143,-1.82884,0.0557143,All
-2.48819,0.0571429,-1.82752,0.0571429,-1.7303,0.0571429,-1.82246,0.0571429,All
-2.47978,0.0585714,-1.8163,0.0585714,-1.7299,0.0585714,-1.81866,0.0585714,All
-2.47112,0.06,-1.81394,0.06,-1.71605,0.06,-1.80791,0.06,All
-2.46023,0.0614286,-1.80573,0.0614286,-1.70156,0.0614286,-1.80715,0.0614286,All
-2.45683,0.0628571,-1.7976,0.0628571,-1.69154,0.0628571,-1.80051,0.0628571,All
-2.44197,0.0642857,-1.79615,0.0642857,-1.67389,0.0642857,-1.79701,0.0642857,All
-2.4372,0.0657143,-1.78708,0.0657143,-1.6623,0.0657143,-1.7649,0.0657143,All
-2.4319,0.0671429,-1.77191,0.0671429,-1.65888,0.0671429,-1.76422,0.0671429,All
