Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-3.11998,0.0476269,-0.0552281,-0.751946,-0.224583,-0.0958502,-3.23795,0.187906,0.120273,-0.588288,0.70414,0.0341997,-0.751946,0.576927,1.45392,-3.23795,1.11871,0.929941,-0.588288,-0.0855154,0.0155041,-3.11998,0.43175,0.289491,-3.23795,0.0010642,-0.0586218,-0.588288,-0.623474,0.235208,-3.11998,-0.806268,0.318058,-0.751946,-0.262319,-0.933038
-3.05335,0.0413347,-0.0540066,-0.737464,-0.21147,-0.0940787,-3.17763,0.177326,0.118051,-0.57666,0.662558,0.0397759,-0.737464,0.602898,1.43455,-3.17763,1.07952,0.917888,-0.57666,-0.0703199,0.0170702,-3.05335,0.406094,0.285739,-3.17763,-0.0130732,-0.0555701,-0.57666,-0.580662,0.226993,-3.05335,-0.67995,0.308296,-0.737464,-0.281168,-0.920275
-2.98673,0.0350426,-0.0527852,-0.722982,-0.198358,-0.0923073,-3.11732,0.166746,0.115829,-0.565033,0.620975,0.0453521,-0.722982,0.628869,1.41518,-3.11732,1.04034,0.905836,-0.565033,-0.0551244,0.0186363,-2.98673,0.380439,0.281988,-3.11732,-0.0272106,-0.0525184,-0.565033,-0.53785,0.218778,-2.98673,-0.553632,0.298535,-0.722982,-0.300017,-0.907513
-2.92011,0.0287505,-0.0515637,-0.7085,-0.185246,-0.0905359,-3.057,0.156167,0.113607,-0.553405,0.574415,0.0509283,-0.7085,0.654839,1.39581,-3.057,1.00115,0.893784,-0.553405,-0.0437426,0.0202025,-2.92011,0.354783,0.278237,-3.057,-0.041348,-0.0494667,-0.553405,-0.489155,0.210563,-2.92011,-0.427314,0.288774,-0.7085,-0.318866,-0.89475
-2.85349,0.0224583,-0.0503422,-0.694017,-0.172134,-0.0887644,-2.99669,0.145587,0.111385,-0.541778,0.527174,0.0565045,-0.694017,0.68081,1.37644,-2.99669,0.961967,0.881732,-0.541778,-0.0328819,0.0217686,-2.85349,0.329127,0.274486,-2.99669,-0.0554854,-0.046415,-0.541778,-0.439656,0.202348,-2.85349,-0.300997,0.279013,-0.694017,-0.337715,-0.881988
-2.78687,0.0161662,-0.0491208,-0.679535,-0.159021,-0.086993,-2.93637,0.135007,0.109164,-0.53015,0.479933,0.0620807,-0.679535,0.706781,1.35707,-2.93637,0.922781,0.86968,-0.53015,-0.0220211,0.0233347,-2.78687,0.303472,0.270735,-2.93637,-0.0696227,-0.0433633,-0.53015,-0.390157,0.194133,-2.78687,-0.174679,0.269252,-0.679535,-0.356563,-0.869225
-2.72025,0.00987406,-0.0478993,-0.665053,-0.145909,-0.0852215,-2.87606,0.124427,0.106942,-0.518523,0.431282,0.0676569,-0.665053,0.732752,1.3377,-2.87606,0.883596,0.857627,-0.518523,-0.0151336,0.0249008,-2.72025,0.277816,0.266984,-2.87606,-0.0837601,-0.0403116,-0.518523,-0.337512,0.185918,-2.72025,-0.0483612,0.259491,-0.665053,-0.375412,-0.856463
-2.65363,0.00360166,-0.0466778,-0.65057,-0.132797,-0.0834501,-2.81575,0.115547,0.10472,-0.506895,0.38233,0.0732331,-0.65057,0.758722,1.31833,-2.81575,0.858121,0.845575,-0.506895,-0.0090924,0.0264669,-2.65363,0.259544,0.263233,-2.81575,-0.0928595,-0.03726,-0.506895,-0.284197,0.177703,-2.65363,0.0393159,0.24973,-0.65057,-0.394261,-0.8437
-2.58701,-0.00265171,-0.0454564,-0.636088,-0.119685,-0.0816787,-2.75543,0.108269,0.102498,-0.495268,0.333379,0.0788093,-0.636088,0.784693,1.29896,-2.75543,0.845571,0.833523,-0.495268,-0.00305117,0.028033,-2.58701,0.248387,0.259482,-2.75543,-0.097209,-0.0342083,-0.495268,-0.230882,0.169488,-2.58701,0.0897489,0.239969,-0.636088,-0.41311,-0.830938
-2.52039,-0.00890508,-0.0442349,-0.621606,-0.106573,-0.0799072,-2.69512,0.101409,0.100276,-0.48364,0.284427,0.0843855,-0.621606,0.810664,1.27959,-2.69512,0.835802,0.821471,-0.48364,0.00299006,0.0295991,-2.52039,0.23723,0.255731,-2.69512,-0.100334,-0.0311566,-0.48364,-0.177567,0.161273,-2.52039,0.140182,0.230208,-0.621606,-0.431959,-0.818176
