simulations, -2LL
1000,574.596
2000,574.022
3000,574.274
4000,574.36
5000,574.346
6000,574.204
7000,574.217
8000,574.233
9000,574.154
10000,574.121
11000,574.067
12000,574.157
13000,574.237
14000,574.291
15000,574.291
16000,574.386
17000,574.434
18000,574.446
19000,574.466
20000,574.439
21000,574.393
22000,574.429
23000,574.42
24000,574.401
25000,574.41
26000,574.459
27000,574.47
28000,574.447
29000,574.434
30000,574.435
