iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,768.366,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,755.895,1,5.67313,0.383882,24.2085,5.98919,30.7545,1.46202,1.46202,1.01577,0.62,0.285
3,749.127,1,6.39826,0.918204,26.7721,7.43779,37.482,1.425,1.425,1.04039,0.62,0.27075
4,739.985,1,5.89515,0.771608,22.451,7.58417,42.0502,1.38892,1.38892,1.04484,0.62,0.257212
5,721.24,1,6.17509,1.44772,21.7426,8.2759,51.1172,1.35375,1.35375,1.01839,0.62,0.244352
6,715.138,1,6.1685,1.02265,23.9394,8.67027,43.6094,1.31947,1.31947,0.992601,0.62,0.232134
7,711.258,1,6.13442,1.29745,22.0157,10.1432,41.4289,1.28606,1.28606,0.967468,0.62,0.220528
8,694.158,1,6.15533,0.704224,21.5252,10.3969,39.8753,1.2535,1.2535,0.942971,0.62,0.209501
9,686.933,1,6.07254,0.844311,23.678,10.4018,35.2648,1.22176,1.22176,0.919094,0.62,0.199026
10,673.891,1,6.06109,0.987231,20.784,11.6912,30.0852,1.19082,1.19082,0.895822,0.62,0.189075
11,660.948,1,5.90334,0.449417,20.1773,14.4658,31.2134,1.16067,1.16067,0.901618,0.62,0.179621
12,644.253,1,6.16867,0.501477,19.903,13.6985,31.4085,1.13128,1.13128,0.878788,0.62,0.17064
13,631.913,1,6.27648,1.28302,15.6105,15.6256,28.9547,1.10264,1.10264,0.856537,0.62,0.162108
14,628.021,1,6.55618,1.6034,14.9578,17.9555,27.4618,1.07472,1.07472,0.834849,0.62,0.154003
15,606.06,1,6.15521,1.04731,14.0292,17.3386,26.4105,1.04751,1.04751,0.81371,0.62,0.146302
16,604.091,1,6.06535,0.803041,14.691,21.2029,27.0295,1.02098,1.02098,0.81638,0.62,0.138987
17,583.301,1,5.78064,0.586398,13.0247,21.5062,26.5016,0.995131,0.995131,0.795709,0.62,0.132038
18,578.57,1,5.84771,0.560533,13.0951,20.7602,26.5844,0.969933,0.969933,0.775561,0.62,0.125436
19,569.006,1,5.63918,0.578408,12.6593,20.8598,26.1275,0.945374,0.945374,0.755924,0.62,0.119164
20,554.755,1,5.70245,0.586249,13.1344,20.6907,25.5151,0.921437,0.921437,0.736783,0.62,0.113206
21,552.989,1,5.69933,0.521679,12.6187,19.419,24.638,0.898105,0.898105,0.718128,0.62,0.107546
22,541.772,1,5.86361,0.889935,13.5183,20.486,23.8488,0.875365,0.875365,0.699944,0.62,0.102168
23,524.632,1,5.68442,0.635586,13.1016,20.0312,22.6284,0.8532,0.8532,0.682221,0.62,0.0970601
24,516.176,1,5.6454,0.505502,12.2658,19.247,22.9113,0.831597,0.831597,0.664947,0.62,0.0922071
25,507.819,1,5.96175,0.842104,13.3581,22.7883,23.4662,0.81054,0.81054,0.657295,0.62,0.0875967
26,495.728,1,5.86914,0.698307,12.6534,22.909,24.1628,0.790017,0.790017,0.659629,0.62,0.0832169
27,485.181,1,5.71629,0.673475,12.2149,24.8375,23.5116,0.770013,0.770013,0.642927,0.62,0.079056
28,477.972,1,5.65061,0.534009,11.5964,22.9577,24.4667,0.750516,0.750516,0.626648,0.62,0.0751032
29,465.212,1,5.71639,0.595409,11.9282,23.2231,24.6483,0.731512,0.731512,0.610781,0.62,0.0713481
30,459.541,1,5.78617,0.819837,11.1024,23.7705,24.5424,0.71299,0.71299,0.595315,0.62,0.0677807
31,442.899,1,5.69407,0.555204,11.4218,24.6517,24.1493,0.694937,0.694937,0.580242,0.62,0.0643916
32,433.246,1,5.58676,0.407598,11.0035,24.7226,24.1493,0.677341,0.677341,0.56555,0.62,0.061172
33,434.615,1,5.53112,0.381988,10.243,24.8952,24.9795,0.66019,0.66019,0.55123,0.62,0.0581134
34,427.74,1,5.62727,0.477417,10.5028,24.6209,25.077,0.643474,0.643474,0.537272,0.62,0.0552078
35,424.843,1,5.51553,0.415999,9.91097,26.464,25.3513,0.627181,0.627181,0.523668,0.62,0.0524474
36,413.179,1,5.40416,0.183923,9.67493,27.5263,25.0443,0.6113,0.6113,0.524008,0.62,0.049825
37,406.578,1,5.40137,0.125525,9.65335,29.5365,25.5726,0.595821,0.595821,0.51074,0.62,0.0473338
38,394.71,1,5.48069,0.301829,9.74481,28.2887,25.1031,0.580735,0.580735,0.498411,0.62,0.0449671
39,381.114,1,5.56155,0.453291,10.3638,30.5001,24.6177,0.56603,0.56603,0.485791,0.62,0.0427187
40,370.232,1,5.54331,0.371001,10.2354,28.4287,24.685,0.551698,0.551698,0.473491,0.62,0.0405828
41,360.568,1,5.53054,0.436398,10.4119,26.7488,24.2511,0.537729,0.537729,0.461502,0.62,0.0385536
42,362.465,1,5.52006,0.428373,10.5656,27.3177,23.8059,0.524113,0.524113,0.449816,0.62,0.036626
43,365.556,1,5.54269,0.434751,10.5487,28.1501,23.9361,0.510842,0.510842,0.438427,0.62,0.0351489
44,359.026,1,5.57944,0.531113,10.6038,26.4906,24.1511,0.497908,0.497908,0.445321,0.62,0.0344171
45,352.593,1,5.62837,0.524956,10.645,27.5507,24.2738,0.4853,0.4853,0.434045,0.62,0.0339016
46,353.337,1,5.70366,0.633229,11.0819,28.5312,24.3496,0.473012,0.473012,0.423055,0.62,0.0339882
47,358.351,1,5.60906,0.544238,10.7425,26.192,24.1546,0.461035,0.461035,0.449905,0.62,0.0348491
48,351.985,1,5.55327,0.483087,10.744,24.3703,23.7914,0.449362,0.464924,0.484664,0.62,0.0331067
49,360.539,1,5.59102,0.504208,10.7507,26.0091,23.8564,0.437984,0.459962,0.50974,0.62,0.0339675
50,347.603,1,5.62744,0.554434,11.0865,26.3766,24.1546,0.426894,0.460335,0.496833,0.62,0.0322691
51,344.915,1,5.52489,0.396285,10.6789,25.6005,24.098,0.416084,0.458556,0.484253,0.62,0.0325553
52,348.489,1,5.56199,0.512109,10.809,24.8242,24.0792,0.405549,0.446945,0.471991,0.62,0.0330888
53,350.083,1,5.58458,0.473906,11.4221,25.7951,23.971,0.39528,0.435628,0.478831,0.62,0.0329274
54,347.329,1,5.55669,0.414879,11.7541,24.5966,23.765,0.385271,0.424597,0.471887,0.62,0.0329823
55,336.327,1,5.61872,0.514472,12.3487,21.6715,23.3844,0.375516,0.413846,0.471876,0.62,0.0315139
56,337.629,1,5.57378,0.462986,12.1474,21.9909,23.3387,0.366008,0.403368,0.464212,0.62,0.0318552
57,336.711,1,5.60194,0.488861,12.631,21.6923,23.047,0.35674,0.412281,0.496907,0.62,0.0309168
58,326.429,1,5.55289,0.441433,12.1037,22.1755,23.047,0.347707,0.430017,0.484325,0.62,0.029711
59,330.074,1,5.57103,0.425728,12.3698,22.2282,23.2181,0.338903,0.435315,0.472061,0.62,0.0305862
60,329.152,1,5.59256,0.408381,12.7485,20.9564,22.8961,0.330322,0.429582,0.460108,0.62,0.0305953
61,329.434,1,5.62479,0.506512,12.936,20.8841,22.5607,0.321958,0.418705,0.448458,0.62,0.0312243
62,328.126,1,5.63907,0.552824,12.9418,20.5621,22.662,0.313806,0.408103,0.488736,0.62,0.0307342
63,323.326,1,5.59955,0.463498,12.9146,20.4585,22.7639,0.30586,0.39777,0.476361,0.62,0.0295907
64,329.279,1,5.57041,0.452936,12.8117,19.8959,22.7639,0.298116,0.390417,0.464299,0.62,0.0304194
65,333.498,1,5.5577,0.431909,12.4673,20.1707,23.0217,0.290567,0.420255,0.497545,0.62,0.030661
66,331.408,1,5.56109,0.456304,12.2182,20.7531,22.7519,0.28321,0.44876,0.488213,0.62,0.0304606
67,332.31,1,5.55833,0.456196,12.1345,21.4484,22.5209,0.276039,0.466364,0.498167,0.62,0.0304393
68,332.328,1,5.54711,0.452918,12.1279,22.156,22.5121,0.274602,0.50479,0.555453,0.62,0.0294708
69,334.084,1,5.50634,0.405004,11.6908,22.2427,22.5297,0.274997,0.548991,0.591582,0.62,0.0293629
70,333.572,1,5.56741,0.472758,11.8703,21.3227,22.6881,0.268034,0.53509,0.598292,0.62,0.0291497
71,329.457,1,5.55592,0.512908,12.1867,20.8139,22.2937,0.267053,0.521541,0.640675,0.62,0.0282991
72,333.434,1,5.58799,0.481626,12.5533,19.6938,22.359,0.260291,0.52587,0.624452,0.62,0.0291371
73,328.265,1,5.5992,0.483879,12.6469,19.4657,22.2848,0.257625,0.567226,0.651724,0.62,0.0277967
74,331.338,1,5.6259,0.523055,12.8727,19.6948,22.3239,0.260497,0.573237,0.787314,0.62,0.0275752
75,332.05,1,5.60264,0.502669,12.6814,20.1678,22.603,0.265505,0.608149,0.797645,0.62,0.0272636
76,332.284,1,5.62084,0.492155,12.9107,19.043,22.4705,0.258782,0.59634,0.829161,0.62,0.0272219
77,341.066,1,5.57314,0.470148,12.6542,18.6279,22.1107,0.258349,0.626826,0.808166,0.62,0.0286792
78,335.316,1,5.60351,0.540912,12.5787,18.3723,22.1366,0.251807,0.610954,0.787703,0.376881,0.0283374
79,335.274,1,5.65035,0.662563,11.8585,19.5839,22.2403,0.245926,0.620199,0.772894,0.351235,0.0280475
80,332.302,1,5.69318,0.695566,12.2686,18.6766,22.4619,0.246713,0.638073,0.753324,0.326921,0.0278922
