simulations,OFV
500,965.758
1000,966.232
1500,964.832
2000,964.869
2500,965.789
3000,965.305
3500,964.191
4000,964.001
4500,964.493
5000,964.701
5500,964.778
6000,964.88
6500,964.768
7000,964.863
7500,964.952
8000,964.942
8500,965.247
9000,964.889
9500,964.682
10000,964.686
10500,964.634
11000,964.692
11500,964.726
12000,964.519
12500,964.599
13000,964.71
13500,964.762
14000,964.772
14500,964.696
15000,964.663
15500,964.64
16000,964.626
16500,964.46
17000,964.444
17500,964.53
18000,964.524
18500,964.65
19000,964.695
19500,964.631
20000,964.551
20500,964.337
21000,964.233
21500,964.218
22000,964.274
22500,964.254
23000,964.079
23500,964.088
24000,964.088
24500,964.122
25000,964.183
25500,964.133
26000,964.09
26500,964.097
27000,964.081
27500,964.09
28000,964.11
28500,964.063
29000,964.124
29500,964.171
30000,964.229
