iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1585.05,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1561.69,1,5.09534,36.2063,13.7981,59.825,0.974679,0.974679,0.974679,1.01097,0.974679,0.974679
3,1547.62,1,4.87559,30.9362,15.3512,83.4317,0.95,0.95,0.95,1.03922,0.95,0.95
4,1538.03,1,4.35636,36.1097,16.0802,90.215,0.925945,0.925945,0.931282,1.0129,0.925945,0.925945
5,1532.45,1,4.43486,37.8612,13.7601,94.478,0.9025,0.9025,0.907701,0.987255,0.9025,0.9025
6,1517.24,1,4.5784,35.6632,11.116,113.368,0.879648,0.879648,0.884718,0.962257,0.879648,0.879648
7,1501.3,1,3.82474,35.4494,11.5622,135.622,0.857375,0.857375,0.862316,0.937892,0.857375,0.857375
8,1482.99,1,3.69615,32.3998,11.4719,151.148,0.835666,0.835666,0.840482,0.914144,0.835666,0.835666
9,1480.27,1,3.86407,31.0933,10.5078,152.607,0.814506,0.814506,0.845233,0.890997,0.814506,0.814506
10,1464.31,1,3.73741,29.984,11.3158,173.762,0.793882,0.793882,0.936159,0.868437,0.793882,0.793882
11,1461.12,1,3.92323,30.8625,9.80694,164.037,0.773781,0.773781,0.923488,0.863597,0.773781,0.773781
12,1440.86,1,3.30691,29.1301,9.66454,184.016,0.754188,0.754188,0.900105,0.84173,0.754188,0.754188
13,1435.09,1,3.49634,26.1216,10.0994,241.91,0.735092,0.735092,0.877314,0.820417,0.735092,0.735092
14,1425.42,1,3.05038,30.9436,9.63071,240.3,0.716479,0.716479,0.8551,0.799644,0.716479,0.716479
15,1403.88,1,2.89154,29.9076,9.23635,252.242,0.698337,0.698337,0.833448,0.779396,0.698337,0.698337
16,1400.79,1,2.87294,31.5037,9.70532,249.309,0.680655,0.680655,0.812345,0.759662,0.680655,0.680655
17,1383.71,1,2.65287,28.4539,9.15034,271.881,0.66342,0.66342,0.791776,0.740427,0.66342,0.66342
18,1364.73,1,2.63488,27.1137,8.70121,282.69,0.646622,0.646622,0.771727,0.721679,0.646622,0.646622
19,1352.37,1,2.71508,28.6833,8.27777,307.832,0.630249,0.630249,0.752187,0.703405,0.630249,0.630249
20,1340.65,1,2.83478,27.333,7.40708,286.744,0.614291,0.614291,0.733141,0.685595,0.614291,0.614291
21,1326.84,1,2.83075,29.6172,8.78361,298.25,0.598737,0.598737,0.714577,0.668235,0.598737,0.598737
22,1314.02,1,2.56428,29.1166,7.69492,340.777,0.583577,0.583577,0.696484,0.651315,0.583577,0.583577
23,1301.5,1,2.55478,28.4805,6.81133,339.726,0.5688,0.5688,0.678849,0.634823,0.5688,0.5688
24,1296.97,1,2.67258,30.1278,6.7029,360.37,0.554398,0.554398,0.66166,0.674784,0.554398,0.554398
25,1278.31,1,2.64313,29.5238,6.55227,355.413,0.54036,0.54036,0.644906,0.657698,0.54036,0.54036
26,1266.27,1,2.66786,30.3031,6.34909,369.218,0.526678,0.526678,0.628577,0.641045,0.526678,0.526678
27,1253.41,1,2.66856,30.7711,6.64097,381.299,0.513342,0.513342,0.612661,0.624813,0.513342,0.513342
28,1244.1,1,2.70322,31.8101,6.6575,363.029,0.500344,0.500344,0.597148,0.608993,0.500344,0.500344
29,1233.43,1,2.74655,30.3869,6.02406,376.082,0.487675,0.487675,0.582028,0.633755,0.487675,0.487675
30,1219.33,1,2.83063,33.3251,6.06946,366.814,0.475327,0.475327,0.56729,0.617708,0.475327,0.475327
31,1227.91,1,2.64958,33.0701,5.53235,349.568,0.463291,0.463291,0.552926,0.602067,0.463291,0.463291
32,1204.18,1,2.53258,32.2058,5.49781,394.559,0.45156,0.45156,0.558335,0.598678,0.45156,0.45156
33,1197.5,1,2.62569,30.7012,6.41058,370.337,0.47321,0.440127,0.544197,0.583519,0.440127,0.440127
34,1183.63,1,2.5244,32.2781,7.41852,381.174,0.461228,0.428982,0.530418,0.568744,0.428982,0.428982
35,1166.89,1,2.62859,31.1959,7.38404,373.338,0.449549,0.41812,0.516987,0.554343,0.41812,0.41812
36,1164.26,1,2.60535,33.0438,8.06896,382.528,0.438167,0.407533,0.507085,0.540307,0.407533,0.407533
37,1151.14,1,2.34701,32.7961,8.17082,383.745,0.427072,0.397214,0.494245,0.526626,0.397214,0.397214
38,1141.42,1,2.33898,30.066,7.37054,388.194,0.434128,0.387157,0.481731,0.513649,0.387157,0.387157
39,1117.56,1,2.46877,31.026,6.66928,397.852,0.423136,0.377354,0.469533,0.500643,0.377354,0.377354
40,1119.14,1,2.44443,30.2731,6.65569,391.467,0.412422,0.367799,0.457644,0.487966,0.367799,0.367799
41,1093.88,1,2.4951,29.8311,7.1767,387.802,0.404298,0.358486,0.446056,0.475611,0.358486,0.358486
42,1079.87,1,2.46858,28.8519,7.37984,393.386,0.397977,0.349409,0.434762,0.463568,0.349409,0.349409
43,1079.86,1,2.49174,27.7311,7.18014,367.472,0.396692,0.340562,0.423754,0.452303,0.340562,0.340562
44,1072.85,1,2.52485,27.7529,7.19316,360.016,0.386648,0.331938,0.413024,0.440851,0.331938,0.331938
45,1070.65,1,2.59633,28.6195,6.93343,348.494,0.404121,0.323534,0.421035,0.461209,0.323534,0.323534
46,1058.67,1,2.57785,28.7936,6.6313,374.698,0.393888,0.315341,0.410374,0.449531,0.315341,0.315341
47,1035.41,1,2.47295,27.2703,6.79711,381.047,0.383915,0.307357,0.399983,0.438148,0.307357,0.307357
48,1022.44,1,2.36633,27.6878,7.15498,374.654,0.37601,0.299574,0.389855,0.427054,0.299574,0.299574
49,1011.97,1,2.36642,28.6365,7.36972,377.625,0.40051,0.291989,0.379984,0.419332,0.291989,0.291989
50,1007.81,1,2.36151,29.2368,7.01056,385.9,0.390368,0.284596,0.370362,0.408715,0.284596,0.284596
51,1000.16,1,2.37311,30.1187,6.89631,397.384,0.380484,0.27739,0.360985,0.398366,0.27739,0.27739
52,984.718,1,2.28823,29.3281,7.084,390.675,0.37085,0.270366,0.351844,0.388279,0.270366,0.270366
53,979.574,1,2.31766,28.6302,7.05818,396.995,0.390633,0.26352,0.342935,0.385987,0.26352,0.26352
54,978.984,1,2.40736,28.8865,6.5108,387.677,0.420853,0.256848,0.345962,0.393575,0.256848,0.256848
55,964.687,1,2.42654,30.169,6.78134,390.303,0.410197,0.250344,0.337202,0.409707,0.250344,0.250344
56,967.317,1,2.32582,29.8495,6.96088,388.824,0.40448,0.244005,0.332516,0.41539,0.244005,0.244005
57,955.904,1,2.4605,30.1121,6.82501,402.085,0.419522,0.237827,0.324096,0.404873,0.237827,0.237827
58,943.39,1,2.24992,29.0286,6.54365,422.681,0.450204,0.231805,0.31589,0.394621,0.231805,0.231805
59,932.417,1,2.32743,29.594,6.55814,423.081,0.438805,0.225936,0.307892,0.417671,0.225936,0.225936
60,931.926,1,2.37788,29.3702,6.80824,393.588,0.427694,0.220215,0.300096,0.439045,0.220215,0.220215
61,922.103,1,2.42157,29.482,6.57965,411.098,0.416865,0.214639,0.292497,0.433167,0.214639,0.214639
62,916.154,1,2.322,30.2162,6.66738,402.72,0.413747,0.209204,0.285091,0.442254,0.209204,0.209204
63,910.187,1,2.49456,29.7629,6.35702,409.146,0.403271,0.203907,0.305417,0.442568,0.203907,0.203907
64,896.314,1,2.50929,30.0016,6.58815,379.005,0.39306,0.198744,0.297684,0.462509,0.198744,0.198744
65,896.002,1,2.52184,29.4882,6.54548,384.691,0.383107,0.193711,0.290146,0.474611,0.193711,0.193711
66,881.211,1,2.57729,29.178,6.76339,373.849,0.373407,0.188807,0.2828,0.488352,0.188807,0.188807
67,884.079,1,2.514,30.159,6.73938,377.797,0.36654,0.184026,0.275639,0.475987,0.184026,0.184026
68,878.851,1,2.69109,29.9879,6.92257,359.8,0.357259,0.179366,0.26866,0.463935,0.179366,0.179366
69,868.695,1,2.75398,29.5388,6.92636,343.081,0.365491,0.174825,0.261857,0.452188,0.174825,0.174825
70,852.177,1,2.7948,29.7454,7.06805,347.252,0.356237,0.170398,0.255227,0.440738,0.170398,0.170398
71,852.929,1,2.76024,30.1793,6.88289,347.723,0.347217,0.166083,0.248764,0.429578,0.166083,0.166083
72,842.207,1,2.59875,30.1492,6.53185,367.146,0.338425,0.161878,0.242465,0.418701,0.161878,0.161878
73,837.216,1,2.5747,29.5142,6.77776,366.269,0.329856,0.157779,0.236326,0.427523,0.157779,0.157779
74,834.399,1,2.67376,29.2981,6.76829,361.357,0.321504,0.153784,0.230342,0.416698,0.153784,0.153784
75,827.793,1,2.71559,29.0183,6.8864,354.58,0.313363,0.1562,0.22451,0.406147,0.14989,0.14989
76,817.428,1,2.75823,28.6939,6.76078,351.078,0.305429,0.152245,0.218825,0.440883,0.146095,0.146095
77,814.805,1,2.69952,29.5229,6.64112,352.922,0.297695,0.14839,0.213284,0.42972,0.142396,0.142396
78,814.784,1,2.74141,29.3638,6.44743,343.302,0.290157,0.144633,0.207884,0.443218,0.142012,0.13879
79,811.501,1,2.76947,29.3907,6.52609,354.136,0.303282,0.142606,0.20262,0.462385,0.140657,0.135276
80,817.862,1,2.76903,29.2617,6.81248,344.904,0.309625,0.138995,0.197489,0.450677,0.144215,0.131851
81,810.374,1,2.75209,29.0167,6.84459,341.638,0.317395,0.135476,0.192489,0.439266,0.148609,0.128512
82,809.686,1,2.84879,28.7568,6.49114,332.447,0.309358,0.132046,0.187615,0.445143,0.14511,0.126256
83,815.839,1,2.79964,29.1354,6.6547,332.853,0.308208,0.129333,0.182864,0.44647,0.143078,0.130451
84,810.977,1,2.81233,28.9405,6.77372,336.876,0.300404,0.126059,0.178234,0.454294,0.143195,0.129699
85,810.028,1,2.78853,29.4874,6.76793,337.495,0.294524,0.122867,0.182742,0.442791,0.140986,0.130374
86,808.703,1,2.8338,29.2495,6.59095,333.509,0.287066,0.119756,0.196952,0.435507,0.137416,0.135173
87,809.549,1,2.83822,28.7823,6.51742,326.112,0.279798,0.118819,0.201416,0.501648,0.133937,0.134824
88,808.737,1,2.87392,28.9899,6.5356,329.555,0.272713,0.11581,0.196316,0.499295,0.137473,0.135894
89,805.067,1,2.94653,29.0638,6.67138,314.649,0.265808,0.115428,0.191345,0.516361,0.135782,0.13545
90,816.136,1,2.94453,28.4064,6.71333,311.663,0.259077,0.12898,0.202113,0.504165,0.140668,0.132395
91,804.179,1,2.90593,28.2928,6.6884,322.644,0.252517,0.125714,0.203326,0.4914,0.137106,0.131433
92,803.174,1,2.93281,28.2196,6.82422,322.647,0.246123,0.122531,0.20254,0.484972,0.13852,0.130064
93,815.859,1,2.8944,28.8382,6.77496,324.165,0.239891,0.134119,0.210984,0.493704,0.140454,0.131526
94,813.098,1,2.86625,28.9759,6.83855,328.777,0.233817,0.148458,0.205642,0.496723,0.140719,0.129947
95,816.177,1,2.89512,29.6254,6.73992,335.373,0.227897,0.144699,0.201446,0.533046,0.137156,0.136444
96,804.264,1,2.86221,29.2386,7.00222,321.492,0.229703,0.141035,0.196345,0.519549,0.133683,0.137937
97,804.421,1,2.76484,29.545,7.01335,339.615,0.227836,0.137464,0.191373,0.506394,0.132415,0.136288
