simulations,OFV
500,948.185
1000,948.366
1500,947.837
2000,947.028
2500,947.381
3000,947.243
3500,947.071
4000,947.143
4500,947.291
5000,947.553
5500,947.512
6000,947.442
6500,947.033
7000,947.24
7500,946.807
8000,946.946
8500,947.109
9000,946.751
9500,946.561
10000,946.33
10500,946.268
11000,946.146
11500,946.024
12000,945.736
12500,945.825
13000,945.374
13500,945.086
14000,945.02
14500,944.97
15000,944.878
15500,944.734
16000,944.858
16500,944.808
17000,944.909
17500,944.832
18000,944.68
18500,944.815
19000,944.7
19500,944.581
20000,944.492
20500,944.516
21000,944.378
21500,944.445
22000,944.543
22500,944.598
23000,944.388
23500,944.273
24000,944.276
24500,944.358
25000,944.425
25500,944.343
26000,944.399
26500,944.403
27000,944.363
27500,944.383
28000,944.463
28500,944.467
29000,944.537
29500,944.59
30000,944.647
