simulations,OFV
500,944.528
1000,945.927
1500,945.786
2000,946.752
2500,947.664
3000,946.261
3500,944.562
4000,942.549
4500,943.008
5000,943.383
5500,943.255
6000,943.65
6500,943.877
7000,944.225
7500,944.496
8000,944.757
8500,945.113
9000,944.979
9500,945.055
10000,945.017
10500,945.137
11000,945.401
11500,945.495
12000,945.506
12500,945.631
13000,945.376
13500,945.429
14000,945.574
14500,945.582
15000,945.633
15500,945.767
16000,945.887
16500,945.899
17000,945.981
17500,945.976
18000,945.807
18500,945.937
19000,945.493
19500,945.28
20000,944.909
20500,944.919
21000,944.689
21500,944.752
22000,944.858
22500,944.947
23000,944.681
23500,944.538
24000,944.566
24500,944.574
25000,944.65
25500,944.651
26000,944.609
26500,944.652
27000,944.671
27500,944.665
28000,944.737
28500,944.796
29000,944.835
29500,944.931
30000,944.894
