simulations,OFV
500,962.517
1000,961.082
1500,960.524
2000,961.737
2500,962.628
3000,961.846
3500,961.106
4000,961.038
4500,961.497
5000,961.298
5500,961.529
6000,961.715
6500,961.628
7000,961.39
7500,961.633
8000,961.693
8500,962.004
9000,961.727
9500,961.513
10000,961.085
10500,960.85
11000,961.033
11500,961.189
12000,961.053
12500,961.16
13000,961.204
13500,961.289
14000,961.227
14500,960.968
15000,960.933
15500,960.772
16000,960.841
16500,960.671
17000,960.644
17500,960.756
18000,960.82
18500,960.94
19000,960.929
19500,960.947
20000,960.924
20500,960.897
21000,960.819
21500,960.849
22000,960.945
22500,960.88
23000,960.696
23500,960.394
24000,960.404
24500,960.227
25000,960.32
25500,960.261
26000,960.177
26500,960.187
27000,960.195
27500,960.222
28000,960.21
28500,960.206
29000,960.292
29500,960.384
30000,960.44
