iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1548.42,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1530.35,1,4.95201,32.7571,12.8798,70.6208,0.974679,0.974679,0.974679,1.00826,0.974679,0.974679
3,1506.04,1,4.89735,28.5503,12.7523,89.3777,0.95,0.95,0.95,0.994836,0.95,0.95
4,1496.79,1,4.71265,25.9135,13.0519,106.886,0.925945,0.925945,0.925945,0.969646,0.925945,0.925945
5,1488.48,1,4.64617,28.5064,13.462,108.393,0.9025,0.9025,0.9025,0.945094,0.9025,0.9025
6,1482.09,1,4.66916,24.1471,11.9218,110.72,0.879648,0.879648,0.879648,0.958328,0.879648,0.879648
7,1473.45,1,4.14446,26.5186,11.6909,117.283,0.857375,0.857375,0.925613,0.934063,0.857375,0.857375
8,1452.2,1,4.11566,25.1608,11.5459,120.242,0.835666,0.835666,0.902176,1.07595,0.835666,0.835666
9,1453.12,1,4.41938,26.7386,10.675,118.554,0.814506,0.814506,0.879332,1.04871,0.814506,0.814506
10,1429.19,1,4.17253,25.8244,10.3919,117.41,0.793882,0.793882,0.857067,1.03072,0.793882,0.793882
11,1422.15,1,4.3819,24.0064,9.69485,126.546,0.773781,0.773781,0.835366,1.00462,0.773781,0.773781
12,1405.92,1,4.09947,24.9929,9.32072,125.818,0.754188,0.754188,0.814214,0.979184,0.754188,0.754188
13,1419.69,1,4.03175,23.4128,9.51064,155.37,0.735092,0.775556,0.852113,1.03831,0.735092,0.735092
14,1397.69,1,3.92868,27.6225,7.97214,148.361,0.716479,0.755919,0.856192,1.04111,0.716479,0.716479
15,1381.54,1,4.12388,27.4657,7.82264,150.268,0.698337,0.736778,0.879577,1.01475,0.698337,0.698337
16,1377.86,1,4.0768,26.8605,8.40576,144.316,0.680655,0.718123,0.928089,1.01734,0.680655,0.680655
17,1352.82,1,3.90927,24.7731,6.74308,174.792,0.66342,0.699939,0.904589,0.991577,0.66342,0.66342
18,1354.81,1,3.93547,23.7637,6.94089,148.719,0.646622,0.682216,0.883827,0.96647,0.646622,0.646622
19,1333.88,1,4.05504,23.5254,5.85256,155.785,0.630249,0.664942,0.861448,0.941998,0.630249,0.630249
20,1321.36,1,4.23179,25.6881,5.62498,142.315,0.614291,0.648106,0.846786,0.918146,0.614291,0.614291
