simulations, -2LL
1000,603.131
2000,602.735
3000,602.399
4000,602.327
5000,602.351
6000,602.31
7000,602.374
8000,602.32
9000,601.847
10000,601.848
11000,601.79
12000,601.832
13000,601.938
14000,602.044
15000,602.073
16000,602.164
17000,602.236
18000,602.26
19000,602.317
20000,602.308
21000,602.292
22000,602.362
23000,602.369
24000,602.309
25000,602.267
26000,602.311
27000,602.334
28000,602.315
29000,602.337
30000,602.337
