iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1468.95,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1455.33,1,8.87989,0.958748,0.0669053,44.4312,17.2219,52.6173,0.974679,0.974679,1.03553,0.974679,0.998743,0.974679,0.974679
3,1452.71,1,5.45172,1.38362,0.656098,47.3278,17.1676,56.4427,0.95,0.95,1.00931,0.95,0.998743,0.95,0.95
4,1434.32,1,7.90661,1.43873,0.11487,45.868,22.1532,54.8258,0.925945,0.925945,0.983752,0.925945,0.998743,0.925945,0.925945
5,1421.58,1,10.9588,1.71235,-0.353726,54.6184,16.984,65.2759,0.9025,0.9025,0.958843,0.9025,0.998743,0.9025,0.9025
6,1417.97,1,7.63308,1.22223,0.124425,57.0142,15.8737,67.9243,0.879648,0.879648,0.967814,0.879648,0.998743,0.879648,0.879648
7,1403.89,1,7.60426,0.858213,0.260141,58.9026,15.3326,70.3018,0.857375,0.857375,0.943308,0.857375,0.998743,0.857375,0.857375
8,1381.89,1,8.04849,1.02875,0.137077,58.735,14.3541,69.2504,0.835666,0.835666,0.919423,0.835666,0.998743,0.835666,0.835666
9,1372.47,1,7.10243,1.10792,0.386509,62.238,12.5519,73.5633,0.814506,0.814506,0.896143,0.814506,0.998743,0.814506,0.814506
10,1354.88,1,4.76448,1.34577,0.838419,59.3267,13.302,70.2828,0.793882,0.793882,0.873452,0.793882,0.998743,0.793882,0.793882
11,1345.84,1,4.83571,1.27323,0.830357,65.4309,12.3806,77.2961,0.773781,0.773781,0.851336,0.773781,0.998743,0.773781,0.773781
12,1331.68,1,7.945,1.28957,0.252575,58.9619,14.077,69.1869,0.754188,0.754188,0.82978,0.754188,0.998743,0.754188,0.754188
13,1333.57,1,3.11566,1.07989,1.3482,61.788,15.0357,72.5325,0.735092,0.735092,0.917562,0.735092,0.998743,0.735092,0.735092
14,1320.05,1,5.62801,1.24259,0.61384,60.481,12.9019,71.0257,0.716479,0.716479,0.93589,0.716479,0.998743,0.716479,0.716479
15,1302.72,1,5.32553,1.41891,0.667303,60.1483,14.6687,70.8754,0.698337,0.698337,0.912193,0.698337,0.998743,0.698337,0.698337
16,1296.11,1,4.29566,0.964756,0.917256,56.1857,14.0614,66.2018,0.680655,0.680655,0.889096,0.680655,0.998743,0.680655,0.680655
17,1283.64,1,7.91705,0.93585,0.242494,58.7202,12.068,69.4173,0.66342,0.66342,0.892398,0.66342,0.998743,0.66342,0.66342
18,1269.9,1,8.23207,0.962803,0.200592,58.4699,13.613,69.0107,0.646622,0.646622,0.869802,0.646622,0.998743,0.646622,0.646622
19,1264.79,1,9.35025,1.14049,0.0612275,57.6932,14.8474,67.6065,0.630249,0.630249,0.878892,0.630249,0.998743,0.630249,0.630249
20,1248.17,1,8.29894,1.00095,0.208476,54.215,13.5633,63.7277,0.614291,0.614291,0.856638,0.614291,0.998743,0.614291,0.614291
21,1239.2,1,8.59855,0.844635,0.20454,50.3601,13.5685,59.5203,0.598737,0.598737,0.834948,0.598737,0.998743,0.598737,0.598737
22,1220.43,1,8.89118,1.06372,0.166526,54.4766,13.5838,64.8592,0.583577,0.583577,0.813806,0.583577,0.998743,0.583577,0.583577
23,1214.62,1,10.3491,1.17741,-0.0465165,53.7096,12.5161,63.9282,0.5688,0.5688,0.7932,0.5688,0.998743,0.5688,0.5688
24,1201.83,1,5.76163,1.456,0.6274,54.6281,11.884,64.5322,0.554398,0.554398,0.773116,0.554398,0.998743,0.554398,0.554398
25,1192.13,1,5.11691,1.35,0.758844,49.1428,12.0237,58.0927,0.54036,0.54036,0.792064,0.54036,0.998743,0.54036,0.54036
26,1175.2,1,8.27264,1.26668,0.228717,51.8508,12.9877,61.3779,0.526678,0.526678,0.787232,0.526678,0.998743,0.526678,0.526678
27,1167.44,1,6.88148,1.2661,0.440621,55.6095,14.1487,65.9887,0.513342,0.513342,0.802287,0.513342,0.998743,0.513342,0.513342
28,1155.5,1,6.10159,1.03273,0.580766,54.2576,15.6537,63.932,0.500344,0.500344,0.781973,0.500344,0.998743,0.500344,0.500344
29,1142.2,1,7.00747,0.945755,0.437523,51.2548,16.1987,60.1287,0.487675,0.487675,0.767166,0.487675,0.998743,0.487675,0.487675
30,1128.22,1,7.54399,1.19528,0.361379,49.9036,14.3276,58.293,0.475327,0.475327,0.747741,0.475327,0.998743,0.475327,0.475327
31,1129.55,1,5.99895,1.20003,0.62717,49.564,15.074,57.7813,0.463291,0.463291,0.728808,0.463291,0.998743,0.463291,0.463291
32,1107.44,1,6.42386,1.12892,0.538883,49.5279,14.9881,57.6235,0.45156,0.45156,0.710354,0.45156,0.998743,0.45156,0.45156
33,1100.01,1,8.0343,1.02376,0.288122,52.9995,13.3568,61.6251,0.440127,0.440127,0.692368,0.440127,0.998743,0.440127,0.440127
34,1093.43,1,7.13559,1.1192,0.402934,53.1947,13.3713,61.9257,0.428982,0.428982,0.674836,0.428982,0.998743,0.428982,0.428982
35,1081.33,1,6.8806,0.945641,0.437448,50.9582,13.8218,59.247,0.41812,0.41812,0.657749,0.41812,0.998743,0.41812,0.41812
36,1066.42,1,9.36351,1.05831,0.0847021,49.1131,14.9866,57.1248,0.407533,0.407533,0.641095,0.407533,0.998743,0.407533,0.407533
37,1066.03,1,6.48715,1.11833,0.509566,47.3385,14.636,54.9888,0.397214,0.397214,0.751858,0.397214,0.998743,0.397214,0.397214
38,1044.48,1,7.72549,1.1007,0.317644,50.5337,13.9383,58.554,0.387157,0.387157,0.73282,0.387157,0.998743,0.387157,0.387157
39,1032.1,1,7.14227,1.15117,0.428824,50.0504,14.4977,58.1801,0.377354,0.377354,0.714265,0.377354,0.998743,0.377354,0.377354
40,1025.99,1,8.01816,1.1876,0.284209,50.1091,15.3089,58.1996,0.367799,0.367799,0.696179,0.367799,0.998743,0.367799,0.367799
41,1018.79,1,8.01041,1.27257,0.292753,49.2495,15.8174,57.2037,0.358486,0.358486,0.678552,0.358486,0.998743,0.358486,0.358486
42,1011.18,1,5.87776,1.23517,0.644999,51.202,14.2123,59.4213,0.349409,0.349409,0.66137,0.349409,0.998743,0.349409,0.349409
43,997.215,1,6.53534,1.03863,0.505498,51.0945,15.709,59.4594,0.340562,0.340562,0.644624,0.340562,0.998743,0.340562,0.340562
44,983.508,1,5.76813,1.1497,0.678229,49.5075,16.4738,57.678,0.331938,0.331938,0.628302,0.331938,0.998743,0.331938,0.331938
45,975.573,1,6.60919,1.18494,0.532498,48.7386,16.6866,56.6348,0.323534,0.323534,0.612393,0.323534,0.998743,0.323534,0.323534
46,964.423,1,7.62583,1.04177,0.336427,46.5163,14.2206,54.146,0.315341,0.315341,0.596887,0.315341,0.998743,0.315341,0.315341
47,956.478,1,7.24373,1.1452,0.390104,48.7493,14.0531,56.8603,0.307357,0.307357,0.581773,0.307357,0.998743,0.307357,0.307357
48,952.578,1,8.35973,1.0931,0.215548,48.0157,12.9498,55.8746,0.299574,0.299574,0.586569,0.299574,0.998743,0.299574,0.299574
49,941.838,1,8.04653,1.02457,0.257698,50.8429,11.6235,59.0242,0.291989,0.291989,0.607348,0.291989,0.998743,0.291989,0.291989
50,926.063,1,8.11051,1.03639,0.26214,50.4821,11.8714,58.7409,0.284596,0.284596,0.59197,0.284596,0.998743,0.284596,0.284596
51,907.938,1,7.72026,1.06163,0.310863,52.2043,9.96388,60.3812,0.27739,0.27739,0.576981,0.27739,0.998743,0.27739,0.27739
52,903.378,1,8.19669,1.06721,0.234179,52.6861,10.2975,61.0439,0.270366,0.270366,0.562372,0.270366,0.998743,0.270366,0.270366
53,903.014,1,8.82095,1.1545,0.141793,49.9277,10.731,57.9895,0.26352,0.26352,0.548132,0.26352,0.998743,0.26352,0.26352
54,891.207,1,8.27999,1.01186,0.221752,52.0361,9.16728,60.4763,0.256848,0.256848,0.534253,0.256848,0.998743,0.256848,0.256848
55,878.389,1,7.99296,0.973293,0.280897,51.6628,9.95422,60.2921,0.250344,0.250344,0.520725,0.250344,0.998743,0.250344,0.250344
