simulations,OFV
500,963.058
1000,963.46
1500,962.809
2000,963.522
2500,964.427
3000,963.588
3500,962.325
4000,962.294
4500,962.727
5000,962.724
5500,962.708
6000,962.942
6500,962.882
7000,962.848
7500,962.96
8000,962.985
8500,963.241
9000,962.862
9500,962.7
10000,962.608
10500,962.211
11000,962.355
11500,962.493
12000,962.37
12500,962.512
13000,962.633
13500,962.59
14000,962.596
14500,962.41
15000,962.315
15500,962.165
16000,962.207
16500,961.993
17000,961.991
17500,962.09
18000,962.128
18500,962.257
19000,962.291
19500,962.286
20000,962.277
20500,962.202
21000,962.14
21500,962.159
22000,962.207
22500,962.18
23000,962.025
23500,961.983
24000,962.015
24500,961.994
25000,962.024
25500,961.942
26000,961.875
26500,961.866
27000,961.857
27500,961.863
28000,961.883
28500,961.818
29000,961.892
29500,961.949
30000,962.003
