parameter,value,se_lin,rse_lin
Cl_pop,5.25366537394048,0.301190604534418,5.7329613345456
beta_Cl_logtCLCRMLMIN,0.621689751716529,0.247175153831909,39.7586019633492
V1_pop,19.5914838820353,1.53963933296955,7.85871729900638
Q_pop,6.66274137387692,1.49630444786054,22.4577897279219
V2_pop,26.2411954854708,3.23976028187616,12.3460849322583
omega_Cl,0.211435799359873,0.0405596839719535,19.1829785186562
omega_V1,0.263034275486023,0.0604458039439902,22.9802005203699
omega_Q,0.779708862543351,0.166964076619507,21.4136435585563
omega_V2,0.26381787671116,0.126418583946148,47.9188846192393
corr_V2_V1,0.998998133633329,0.390273949727425,39.0665344196399
a1,0.30537857657753,0.0223874167122174,7.33103708947757
a2,0.0617676592244212,0.00612939514753615,9.92330812677577
