parameter,value,se_lin,rse_lin
Cl_pop,5.26016263173645,0.293678704905762,5.5830727197272
beta_Cl_logtCLCRMLMIN,0.610232834587977,0.240539967841347,39.41773601936
V1_pop,20.9689891564288,1.85018321676294,8.82342588362539
Q_pop,5.92765202504677,1.1109792383818,18.7423154005576
V2_pop,19.1111156986445,2.20660888503239,11.546206510533
omega_Cl,0.205521356840129,0.0395355165210443,19.236694973651
omega_V1,0.297921159561128,0.065824536229244,22.0946160139183
omega_Q,0.530502451338776,0.164638050782883,31.0343619275279
omega_V2,0.252420500401568,0.129105219137815,51.1468834474321
corr_V2_V1,0.998730265177785,0.304901408659366,30.5289044790377
a1,0.300321392408833,0.0220552500783831,7.34388246587473
a2,0.0678673979715869,0.00684636876989646,10.0878609973565
