simulations,OFV
500,952.522
1000,953.638
1500,952.697
2000,951.888
2500,952.453
3000,951.99
3500,951.585
4000,948.594
4500,948.948
5000,949.371
5500,949.477
6000,949.851
6500,950.116
7000,950.442
7500,950.748
8000,950.987
8500,951.333
9000,951.139
9500,951.15
10000,951.076
10500,951.052
11000,951.279
11500,951.424
12000,951.41
12500,951.471
13000,951.434
13500,951.474
14000,951.578
14500,951.585
15000,951.639
15500,951.75
16000,951.855
16500,951.802
17000,951.798
17500,951.933
18000,951.821
18500,951.923
19000,951.883
19500,951.959
20000,951.64
20500,951.616
21000,951.473
21500,951.489
22000,951.513
22500,951.567
23000,951.407
23500,951.365
24000,951.381
24500,951.349
25000,951.358
25500,951.432
26000,951.432
26500,951.467
27000,951.522
27500,951.511
28000,951.592
28500,951.642
29000,951.653
29500,951.751
30000,951.673
