pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.8628,0.0652893,-3.06018,0.00546814,-1.86999,0.0922581,All
-1.3363,0.174105,-2.86354,0.0109363,-1.3732,0.161452,All
-0.809793,0.369973,-2.6669,0.00546814,-0.876402,0.392097,All
-0.28329,0.435262,-2.47025,0.0218725,-0.379607,0.484355,All
0.243212,0.522315,-2.27361,0.0437451,0.117188,0.46129,All
0.769714,0.261157,-2.07697,0.0273407,0.613983,0.299839,All
1.29622,0.130579,-1.88033,0.0874902,1.11078,0.115323,All
1.82272,0.0870525,-1.68368,0.125767,1.60757,0.138387,All
2.34922,0.0217631,-1.48704,0.14764,2.10437,0.046129,All
2.87572,0.0217631,-1.2904,0.196853,2.60116,0.0230645,All
,,-1.09376,0.17498,,,All
,,-0.897113,0.317152,,,All
,,-0.70047,0.344493,,,All
,,-0.503828,0.300748,,,All
,,-0.307185,0.41011,,,All
,,-0.110543,0.306216,,,All
,,0.0861,0.388238,,,All
,,0.282743,0.415578,,,All
,,0.479385,0.38277,,,All
,,0.676028,0.344493,,,All
,,0.87267,0.257002,,,All
,,1.06931,0.289811,,,All
,,1.26596,0.240598,,,All
,,1.4626,0.131235,,,All
,,1.65924,0.120299,,,All
,,1.85588,0.0656176,,,All
,,2.05253,0.038277,,,All
,,2.24917,0.0218725,,,All
,,2.44581,0.0109363,,,All
,,2.64245,0.00546814,,,All
,,2.8391,0.0109363,,,All
