parameter,value,se_lin,rse_lin
Cl_pop,5.25569603815512,0.292740058306727,5.56995793100482
beta_Cl_logtCLCRMLMIN,0.607050973165949,0.239956557171704,39.5282386123624
V1_pop,21.3429662952307,1.72826956218965,8.09760713802868
Q_pop,5.62033454985265,1.08606674791843,19.3238807812056
V2_pop,18.7135259930586,2.14342636796364,11.4538883199174
omega_Cl,0.204891063609503,0.0394632819524746,19.2606164745607
omega_V1,0.265420666774318,0.0612044233915335,23.0594038268973
omega_Q,0.533563054337296,0.17132470292161,32.1095513508523
omega_V2,0.22655761406921,0.139511333971287,61.5787443491828
corr_V2_V1,0.999,0.410408437150713,41.081925640712
a1,0.297877032830603,0.021901598241214,7.35256358407097
a2,0.0705199480113057,0.00709059421596491,10.0547354556021
