iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1429.07,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1413.66,1,6.38203,0.834938,0.511189,56.0735,17.2488,66.8232,0.974679,0.974679,1.10516,0.974679,0.998743,0.974679,0.974679
3,1411.1,1,6.5707,0.70563,0.478412,58.5183,16.786,70.2417,0.95,0.95,1.07717,0.95,0.998743,0.95,0.95
4,1401.77,1,6.4606,0.241595,0.500891,55.8574,21.217,67.1275,0.925945,0.925945,1.14875,0.925945,0.998743,0.925945,0.925945
5,1391.81,1,6.02523,0.111489,0.531022,49.2408,17.6907,58.7572,0.9025,0.9025,1.13363,0.9025,0.998743,0.9025,0.9025
6,1380.87,1,6.75083,0.489273,0.401715,48.7147,18.2106,58.0915,0.879648,0.879648,1.17125,0.879648,0.998743,0.879648,0.879648
7,1376.99,1,6.38999,0.707732,0.467331,53.237,20.5856,63.4211,0.857375,0.857375,1.17918,0.857375,0.998743,0.857375,0.857375
8,1354.87,1,5.77892,0.761754,0.591104,58.3886,20.2134,69.2606,0.835666,0.835666,1.14932,0.835666,0.998743,0.835666,0.835666
9,1348.33,1,6.78759,0.715555,0.46602,64.7161,17.5715,77.0638,0.814506,0.814506,1.17803,0.814506,0.998743,0.814506,0.814506
10,1327.88,1,6.32237,0.978053,0.562332,58.6307,17.1414,69.567,0.793882,0.793882,1.1482,0.793882,0.998743,0.793882,0.793882
11,1318.22,1,7.0938,0.816558,0.45645,56.463,19.4502,66.7568,0.773781,0.773781,1.21028,0.773781,0.998743,0.773781,0.773781
12,1308.82,1,7.21217,0.500925,0.446643,52.4545,18.0324,61.9069,0.754188,0.754188,1.23732,0.754188,0.998743,0.754188,0.754188
13,1305.03,1,6.22894,0.876328,0.565594,52.0629,21.201,61.3188,0.735092,0.735092,1.20599,0.735092,0.998743,0.735092,0.735092
14,1291.03,1,6.4783,0.824038,0.461873,55.7439,20.0612,65.6832,0.716479,0.716479,1.17818,0.716479,0.998743,0.716479,0.716479
15,1274.91,1,6.73569,0.982056,0.458834,50.4842,22.9287,59.6289,0.698337,0.698337,1.16867,0.698337,0.998743,0.698337,0.698337
16,1270.62,1,6.60743,1.12417,0.466887,42.4989,26.0039,50.0013,0.680655,0.680655,1.24525,0.680655,0.998743,0.680655,0.680655
17,1253.11,1,6.36696,0.862359,0.519263,44.8695,21.0412,52.9597,0.66342,0.66342,1.21372,0.66342,0.998743,0.66342,0.66342
18,1244.62,1,6.51566,0.795604,0.539716,50.5786,27.7508,59.2984,0.646622,0.646622,1.18299,0.646622,0.998743,0.646622,0.646622
19,1230.21,1,7.39574,0.754492,0.421263,45.8353,28.9061,53.2142,0.630249,0.630249,1.15304,0.630249,0.998743,0.630249,0.630249
20,1224.75,1,7.56072,0.538772,0.401227,42.0721,30.4209,48.8916,0.614291,0.614291,1.12384,0.614291,0.998743,0.614291,0.614291
21,1210.38,1,7.06319,0.371506,0.453817,37.5185,35.342,43.8947,0.598737,0.598737,1.09538,0.598737,0.998743,0.598737,0.598737
22,1199.57,1,7.43792,0.742689,0.42816,40.7513,29.9612,47.9846,0.583577,0.583577,1.06765,0.583577,0.998743,0.583577,0.583577
23,1192.62,1,7.6008,0.964676,0.344099,42.5778,22.4487,50.301,0.5688,0.5688,1.04062,0.5688,0.998743,0.5688,0.5688
24,1181.19,1,7.30424,0.869881,0.414139,44.7496,21.8527,52.688,0.554398,0.554398,1.01526,0.554398,0.998743,0.554398,0.554398
25,1166.71,1,8.56767,0.780701,0.266762,42.2157,18.6713,49.6208,0.54036,0.54036,0.989551,0.54036,0.998743,0.54036,0.54036
26,1154.34,1,7.3609,0.768721,0.42482,43.5655,20.8738,51.3155,0.526678,0.526678,0.964495,0.526678,0.998743,0.526678,0.526678
27,1146.98,1,7.26822,0.526654,0.449595,47.1507,24.6735,55.414,0.513342,0.513342,0.940074,0.513342,0.998743,0.513342,0.513342
28,1139.03,1,6.89774,0.85809,0.511014,47.7483,23.0544,55.8709,0.500344,0.500344,0.916271,0.500344,0.998743,0.500344,0.500344
29,1120.09,1,6.64609,0.93378,0.534925,47.1448,26.1094,54.9193,0.487675,0.487675,0.918447,0.487675,0.998743,0.487675,0.487675
30,1107.86,1,7.59391,0.70348,0.401484,44.3931,19.851,51.5662,0.475327,0.475327,0.895191,0.475327,0.998743,0.475327,0.475327
31,1105.19,1,6.97397,0.760667,0.490141,46.8048,18.2827,53.9734,0.463291,0.463291,0.872524,0.463291,0.998743,0.463291,0.463291
32,1088.54,1,6.75729,0.565389,0.511973,49.0737,17.2239,56.6089,0.45156,0.45156,0.850432,0.45156,0.998743,0.45156,0.45156
33,1085.23,1,6.75041,0.520258,0.526448,48.9357,15.6039,56.242,0.440127,0.440127,0.828898,0.440127,0.998743,0.440127,0.440127
34,1068.98,1,6.67969,0.831944,0.479744,50.1202,15.5742,57.5943,0.428982,0.428982,0.80791,0.428982,0.998743,0.428982,0.428982
35,1052.77,1,6.59915,0.815918,0.515032,52.3199,14.289,60.336,0.41812,0.41812,0.789858,0.41812,0.998743,0.41812,0.41812
36,1044.55,1,6.95127,0.736217,0.477636,52.1552,16.9107,60.2296,0.407533,0.407533,0.795114,0.407533,0.998743,0.407533,0.407533
37,1059.19,1,6.54071,0.919198,0.525893,50.659,14.8667,58.0219,0.397214,0.397214,0.900952,0.397214,0.998743,0.397214,0.397214
38,1035.94,1,6.86731,0.944505,0.47393,52.7831,13.3093,60.4206,0.387157,0.387157,0.878139,0.387157,0.998743,0.387157,0.387157
