iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1528.36,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1503.09,1,4.66212,31.6614,13.8386,64.0905,0.974679,0.974679,0.974679,1.10852,0.974679,0.974679
3,1481.84,1,4.49076,33.192,14.4008,83.956,0.95,0.95,0.95,1.0908,0.95,0.95
4,1471,1,3.93344,32.6957,14.4302,110.705,0.925945,0.925945,0.929153,1.06318,0.925945,0.925945
5,1463.29,1,4.04584,35.5782,12.9103,103.945,0.9025,0.9025,0.905626,1.03626,0.9025,0.9025
6,1451.2,1,4.09037,33.6996,10.8588,101.425,0.879648,0.879648,0.885375,1.01002,0.879648,0.879648
7,1447.25,1,4.07779,36.0069,11.8799,95.5286,0.857375,0.857375,0.943393,0.984447,0.857375,0.857375
8,1432.83,1,4.23934,33.0536,12.3814,97.6213,0.835666,0.835666,0.919505,1.00894,0.835666,0.835666
9,1435.05,1,4.16763,30.7161,10.8117,93.1507,0.814506,0.814506,1.05712,0.983395,0.814506,0.814506
10,1424.17,1,3.97258,29.7183,10.7045,95.4407,0.793882,0.793882,1.15461,0.958495,0.793882,0.793882
11,1406.14,1,4.3568,29.8502,10.0572,98.3175,0.773781,0.773781,1.12537,0.934225,0.773781,0.773781
12,1392.38,1,4.17598,26.4908,9.0905,83.2185,0.754188,0.754188,1.09688,0.91057,0.754188,0.754188
13,1398.76,1,4.06839,22.6118,9.61454,113.873,0.735092,0.738368,1.17737,0.911237,0.735092,0.735092
14,1384.9,1,4.17298,26.8516,8.91522,92.7928,0.716479,0.719673,1.24261,0.963611,0.716479,0.716479
15,1363.89,1,4.46485,26.241,8.67368,87.7399,0.698337,0.70145,1.3192,0.939212,0.698337,0.698337
16,1371.02,1,4.34412,26.4578,9.23531,79.9276,0.680655,0.683689,1.31286,1.06617,0.680655,0.680655
17,1353.51,1,4.48105,26.3844,7.93501,72.4408,0.66342,0.666378,1.34355,1.03917,0.66342,0.66342
18,1347.19,1,4.35306,26.7957,7.3911,62.1875,0.646622,0.649504,1.30953,1.11192,0.646622,0.646622
19,1324.83,1,4.446,28.7018,7.64732,73.5013,0.630249,0.633059,1.27637,1.08377,0.630249,0.630249
20,1311.74,1,4.60331,28.5771,7.79518,69.0975,0.614291,0.617029,1.24405,1.05632,0.614291,0.614291
21,1304.09,1,4.92312,27.4106,7.51228,56.2187,0.598737,0.601406,1.21255,1.02958,0.598737,0.598737
22,1291.57,1,4.95815,25.4167,6.16591,53.8943,0.583577,0.586178,1.18185,1.00351,0.583577,0.583577
23,1289.22,1,4.86414,27.2161,5.26459,53.8393,0.5688,0.571335,1.27001,0.978099,0.5688,0.5688
24,1275.12,1,4.82705,29.2855,5.43995,49.4678,0.554398,0.556869,1.23785,0.953333,0.554398,0.554398
25,1268.95,1,5.12102,27.427,6.50105,43.429,0.54036,0.542769,1.20651,0.929194,0.54036,0.54036
26,1253.45,1,4.89659,27.3883,5.73524,41.1782,0.526678,0.529025,1.17596,0.905667,0.526678,0.526678
27,1253.97,1,5.06151,25.2677,6.0047,38.1859,0.513342,0.51563,1.15407,0.882735,0.513342,0.513342
28,1227.22,1,5.16164,28.7876,4.33202,32.4373,0.500344,0.502574,1.12485,0.860383,0.500344,0.500344
29,1216.89,1,5.17168,29.9651,3.92357,31.4207,0.487675,0.489849,1.09637,0.838598,0.487675,0.487675
30,1205.55,1,5.14062,29.4274,4.00486,30.9997,0.475327,0.477445,1.06861,0.817364,0.475327,0.475327
31,1204.58,1,5.06046,28.6666,3.13959,27.5876,0.463291,0.465356,1.05426,0.796668,0.463291,0.463291
32,1194.97,1,5.18084,26.707,3.51924,27.7856,0.45156,0.453573,1.02757,0.776496,0.45156,0.45156
33,1189.29,1,5.2488,29.5374,3.27272,27.0929,0.440127,0.442088,1.00251,0.756835,0.440127,0.440127
34,1175.73,1,5.21885,30.0263,3.78089,24.6466,0.428982,0.430895,1.09858,0.737671,0.428982,0.428982
35,1174.39,1,5.17463,29.8229,3.72859,26.2351,0.41812,0.419984,1.07076,0.811596,0.41812,0.41812
36,1163.83,1,5.0605,27.5748,5.17363,28.9322,0.407533,0.40935,1.04365,0.791046,0.407533,0.407533
37,1161.71,1,4.99417,28.4315,4.16786,28.6352,0.397214,0.398985,1.01945,0.812996,0.397214,0.397214
38,1143.38,1,5.12924,28.8307,3.65054,26.0226,0.387157,0.388882,0.993633,0.79241,0.387157,0.387157
