simulations,OFV
500,1053.64
1000,1053.56
1500,1052.65
2000,1052.77
2500,1052.99
3000,1052.6
3500,1052.63
4000,1052.62
4500,1052.72
5000,1052.81
5500,1052.64
6000,1052.61
6500,1052.44
7000,1052.56
7500,1052.63
8000,1052.65
8500,1052.84
9000,1052.74
9500,1052.7
10000,1052.64
10500,1052.62
11000,1052.7
11500,1052.58
12000,1052.47
12500,1052.47
13000,1052.43
13500,1052.35
14000,1052.42
14500,1052.28
15000,1052.31
15500,1052.36
16000,1052.39
16500,1052.35
17000,1052.25
17500,1052.26
18000,1052.21
18500,1052.32
19000,1052.21
19500,1052.22
20000,1052.18
20500,1052.23
21000,1052.03
21500,1052.05
22000,1052.04
22500,1051.99
23000,1051.9
23500,1051.9
24000,1051.88
24500,1051.89
25000,1051.91
25500,1051.91
26000,1051.87
26500,1051.88
27000,1051.9
27500,1051.87
28000,1051.9
28500,1051.91
29000,1051.96
29500,1052.02
30000,1052.09
