iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,641.432,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,613.425,1,9.26385,15.2389,37.8414,53.519,0.24,0.894427,0.950767,0.894427,0.905378
3,574.885,1,9.02928,16.3819,38.2778,55.049,0.192,0.8,0.90795,0.8,0.913113
4,543.437,1,8.88766,17.934,40.8477,58.6434,0.1536,0.715542,0.834096,0.715542,0.939878
5,512.913,1,8.78907,14.7804,42.0677,55.9957,0.126451,0.64,0.816331,0.64,0.895932
6,476.251,1,9.02818,13.909,39.5703,53.6734,0.108923,0.572433,0.747164,0.572433,0.801346
7,443.99,1,9.01841,13.3434,40.3451,58.0835,0.0946086,0.512,0.79773,0.512,0.811158
8,412.816,1,9.03216,13.7128,39.1719,56.3181,0.0822079,0.457947,0.769758,0.457947,0.795514
9,391.435,1,9.06209,13.6087,38.4426,57.1861,0.075756,0.4096,0.773412,0.4096,0.729346
10,384.09,1,9.16573,13.5399,38.7175,53.7732,0.0751488,0.366357,0.768843,0.366357,0.683197
11,378.089,1,9.15557,13.8293,38.3511,52.5612,0.0728406,0.32768,0.813224,0.333688,0.66094
12,354.29,1,9.2529,14.4712,37.9738,50.0441,0.066232,0.298344,0.755816,0.339973,0.591163
13,353.746,1,9.23992,14.8015,36.2417,50.749,0.0663548,0.298105,0.785235,0.345683,0.528752
14,350.539,1,9.22722,15.0669,36.4247,51.185,0.0664805,0.295684,0.83434,0.309188,0.475189
15,349.259,1,9.27004,15.3448,35.8979,48.1672,0.0664396,0.292537,0.882105,0.305101,0.454268
16,347.421,1,9.23711,15.5864,36.57,48.8546,0.0655043,0.293791,0.827414,0.299345,0.49636
17,337.849,1,9.20411,15.046,36.4636,52.0156,0.0616958,0.297021,0.825442,0.29829,0.525759
18,337.178,1,9.20483,15.5347,35.954,50.6147,0.0612861,0.297768,0.800157,0.303964,0.536969
19,325.509,1,9.17531,15.7588,36.9438,48.0929,0.0576664,0.304171,0.793814,0.281225,0.570566
