iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
43,10.7995,0.07814,53.4297,0.129646,33.4953,0.817005,316.141,1.205
44,10.8003,0.0780794,53.3972,0.129716,33.3915,0.815156,317.268,1.20181
45,10.8023,0.0780415,53.3942,0.130102,33.3894,0.814283,316.646,1.20029
46,10.8045,0.0779302,53.418,0.130726,33.7177,0.815392,315.67,1.19913
47,10.8007,0.0779136,53.4297,0.13091,33.6839,0.814544,315.148,1.20253
48,10.8,0.0779569,53.4402,0.130529,33.7225,0.815003,314.423,1.20392
49,10.8003,0.0779213,53.4531,0.130308,33.7778,0.814884,312.163,1.20281
50,10.7983,0.0777284,53.4381,0.130009,33.6837,0.815041,312.249,1.2001
51,10.7988,0.0773774,53.4628,0.130201,33.6633,0.813219,312.5,1.20066
52,10.8003,0.0771646,53.439,0.13024,33.6118,0.811297,310.06,1.19814
53,10.7996,0.0771753,53.4296,0.130577,33.4992,0.809891,308.343,1.19859
54,10.8001,0.0768713,53.4204,0.130141,33.4211,0.80713,306.622,1.19864
55,10.8004,0.0766746,53.4179,0.129799,33.3374,0.804746,304.947,1.19546
56,10.801,0.0766756,53.4332,0.129597,33.186,0.803816,303.222,1.19287
57,10.803,0.0766721,53.4557,0.129801,33.1002,0.802203,301.227,1.19134
58,10.8043,0.0764978,53.4557,0.12974,33.2164,0.803493,299.128,1.18744
59,10.8034,0.0764413,53.4605,0.129608,33.2645,0.803486,298.096,1.18926
60,10.7999,0.0764907,53.4495,0.129523,33.2484,0.802871,297.275,1.19031
61,10.8019,0.0764221,53.4553,0.129709,33.1822,0.801333,298.462,1.18702
62,10.8005,0.0763949,53.4498,0.129709,33.09,0.799838,300.584,1.18739
63,10.8027,0.0762422,53.4554,0.129617,33.0976,0.79905,300.135,1.18435
64,10.805,0.0761682,53.4423,0.129466,33.1085,0.798507,300.255,1.18047
65,10.81,0.0760856,53.4645,0.129686,33.1928,0.798559,298.828,1.17618
66,10.8117,0.0760599,53.474,0.129751,33.2559,0.799155,297.333,1.173
67,10.8112,0.0760043,53.4572,0.129673,33.1641,0.796816,296.011,1.17138
68,10.8128,0.075914,53.448,0.129865,33.2594,0.797418,294.73,1.1702
69,10.8129,0.0758324,53.4334,0.12996,33.2301,0.796999,293.38,1.16722
70,10.8139,0.0757281,53.4201,0.129862,33.3663,0.797922,292.076,1.1656
71,10.8163,0.0757406,53.4289,0.13006,33.3805,0.798068,290.623,1.16292
72,10.8161,0.0756479,53.4077,0.129897,33.4362,0.799288,289.29,1.16259
73,10.8162,0.0755546,53.4074,0.129556,33.4552,0.798513,288.562,1.16187
74,10.8141,0.0756412,53.4305,0.129569,33.3515,0.797612,288.371,1.16252
75,10.8103,0.0757438,53.4281,0.129407,33.3598,0.796656,289.832,1.16255
76,10.8084,0.0757654,53.4405,0.129142,33.3948,0.797153,291.409,1.16395
77,10.8069,0.0759491,53.4392,0.128994,33.4892,0.797316,293.072,1.16269
78,10.8051,0.0758745,53.4347,0.128895,33.5039,0.796852,294.79,1.16153
79,10.8038,0.0758575,53.44,0.129008,33.4435,0.79629,295.142,1.15936
80,10.802,0.0758708,53.4377,0.129095,33.6043,0.797101,296.682,1.15923
81,10.8021,0.076041,53.4459,0.129025,33.6692,0.798337,296.344,1.15865
82,10.8028,0.0761829,53.4548,0.129124,33.8488,0.800373,295.204,1.15631
83,10.8024,0.0762155,53.4564,0.129382,33.8444,0.800043,293.759,1.1536
84,10.8012,0.0762628,53.4489,0.129273,33.8314,0.799988,292.812,1.1537
85,10.8016,0.0761591,53.4429,0.129113,33.7735,0.798774,291.906,1.15235
86,10.8016,0.0761525,53.4365,0.128951,33.7495,0.797884,290.987,1.1522
87,10.8027,0.0759917,53.4274,0.128923,33.7795,0.798778,289.719,1.15186
88,10.8034,0.0759219,53.4257,0.128589,33.8872,0.800291,288.311,1.15145
89,10.8042,0.0758924,53.4104,0.128424,33.8271,0.798814,287.219,1.15035
90,10.8037,0.0759383,53.4045,0.12839,33.7818,0.7981,286.079,1.14986
91,10.8036,0.0758795,53.4025,0.128759,33.8018,0.798371,285.031,1.14942
92,10.8037,0.0759244,53.4043,0.128771,33.836,0.798414,283.969,1.14905
93,10.8047,0.07609,53.4065,0.128654,33.7958,0.798185,283.394,1.14965
94,10.806,0.0760989,53.3991,0.128545,33.781,0.797997,282.49,1.14986
95,10.8063,0.076051,53.4068,0.128433,33.759,0.79706,281.592,1.14962
96,10.8075,0.0759811,53.4149,0.128451,33.7399,0.797253,280.948,1.15026
97,10.8081,0.0759935,53.413,0.128501,33.6648,0.796533,280.022,1.15016
98,10.8089,0.076072,53.4184,0.128446,33.7111,0.797615,278.917,1.14884
99,10.8107,0.0760686,53.4155,0.128387,33.7306,0.797722,278.294,1.14852
100,10.8121,0.0759457,53.4203,0.128332,33.7009,0.798015,277.103,1.14854
101,10.8131,0.0760232,53.4109,0.128146,33.6239,0.79803,275.724,1.14641
102,10.8129,0.0760698,53.4173,0.128218,33.5645,0.79834,274.279,1.14638
103,10.8136,0.0759971,53.4197,0.128125,33.5677,0.798929,272.805,1.14542
104,10.815,0.0759145,53.4227,0.128288,33.5773,0.799457,271.668,1.14335
105,10.8151,0.0757789,53.4245,0.128424,33.6712,0.800173,270.741,1.142
106,10.8133,0.0757401,53.42,0.12839,33.626,0.799408,270.062,1.14137
107,10.8125,0.0757894,53.4243,0.128361,33.6228,0.800018,269.305,1.14129
108,10.8112,0.0758324,53.4339,0.128405,33.6139,0.800106,268.459,1.14094
109,10.81,0.0757931,53.4339,0.128381,33.5496,0.799715,267.734,1.14036
110,10.8097,0.0757013,53.4277,0.128296,33.6273,0.800542,266.993,1.1403
111,10.8104,0.0756971,53.4278,0.128226,33.6991,0.801158,265.991,1.13912
112,10.8101,0.0756132,53.4177,0.128209,33.7961,0.801539,265.206,1.13906
113,10.8105,0.0755331,53.4152,0.128375,33.7505,0.801191,264.623,1.13871
114,10.8111,0.0754677,53.4118,0.128208,33.7103,0.80092,263.572,1.13743
115,10.8103,0.0753636,53.4146,0.12823,33.6613,0.801095,262.685,1.1381
116,10.8092,0.0754976,53.4226,0.128141,33.65,0.801763,262.111,1.13911
117,10.8105,0.075558,53.4363,0.128338,33.6448,0.802648,261.293,1.14041
118,10.8117,0.0755758,53.4484,0.128407,33.6138,0.803168,260.47,1.14078
119,10.8132,0.075636,53.4585,0.128437,33.5713,0.802382,259.802,1.14111
120,10.8129,0.0756458,53.4664,0.12856,33.5391,0.80244,259.145,1.1408
121,10.813,0.0755902,53.4691,0.12844,33.5382,0.802443,258.554,1.14143
122,10.8133,0.0755178,53.4667,0.128519,33.6163,0.802433,258.298,1.14124
123,10.8138,0.0754739,53.4609,0.128428,33.6002,0.802612,257.699,1.14237
124,10.8124,0.0755741,53.4553,0.12867,33.5638,0.802213,257.249,1.14219
125,10.8122,0.0756147,53.4409,0.128682,33.5885,0.802249,256.719,1.14247
126,10.8109,0.0756842,53.429,0.128554,33.6148,0.801736,256.075,1.14137
127,10.8105,0.075719,53.4224,0.128377,33.5909,0.801394,255.717,1.14145
128,10.8108,0.0758081,53.4172,0.128383,33.6142,0.801478,255.004,1.14138
129,10.8096,0.0759964,53.4133,0.128313,33.6509,0.800996,254.402,1.14144
130,10.8106,0.0760522,53.4018,0.128535,33.6929,0.801119,253.645,1.14054
131,10.8105,0.0760449,53.4,0.128573,33.6792,0.801191,253.4,1.14
132,10.8111,0.0760729,53.3826,0.12865,33.6884,0.80138,253.2,1.14033
133,10.8119,0.0759685,53.3772,0.128606,33.6315,0.800655,252.986,1.13951
134,10.8128,0.0759045,53.3792,0.128546,33.6341,0.800074,252.862,1.14133
135,10.8144,0.0759122,53.3832,0.128455,33.6475,0.800034,252.407,1.14083
136,10.8156,0.0758942,53.3707,0.128549,33.7434,0.800868,251.825,1.14046
137,10.8171,0.0758973,53.3774,0.128472,33.7161,0.800413,251.665,1.14015
138,10.8183,0.0759494,53.3778,0.128555,33.741,0.801312,251.458,1.1391
139,10.8198,0.0759246,53.3635,0.128605,33.7628,0.801229,251.396,1.13843
140,10.8205,0.0759803,53.3691,0.128568,33.7353,0.80062,251.325,1.13806
141,10.8206,0.0759914,53.3759,0.128551,33.7285,0.800187,251.303,1.13739
142,10.82,0.0760005,53.3684,0.128588,33.7238,0.800596,251.17,1.13631
143,10.82,0.0760595,53.3617,0.128699,33.6825,0.799816,251.375,1.13572
144,10.8185,0.0761249,53.3666,0.128614,33.6791,0.799908,251.751,1.13635
145,10.818,0.076187,53.3543,0.128639,33.6849,0.799449,252.008,1.13639
146,10.8184,0.0761759,53.347,0.12869,33.6627,0.799345,251.823,1.13581
147,10.8193,0.0761965,53.3482,0.128793,33.6395,0.799706,252.123,1.13607
148,10.8194,0.0761717,53.348,0.128842,33.6663,0.799606,252.302,1.13623
149,10.8191,0.0761858,53.3584,0.128942,33.6767,0.80005,252.171,1.13707
150,10.819,0.0762366,53.359,0.128893,33.6872,0.800899,251.977,1.13643
151,10.8201,0.0762489,53.3638,0.129026,33.6587,0.800332,251.984,1.13725
152,10.8206,0.0763041,53.3585,0.129175,33.697,0.800853,251.966,1.13693
153,10.8206,0.0762675,53.3549,0.129115,33.6881,0.80091,251.643,1.13756
154,10.8211,0.0761985,53.3541,0.129082,33.6571,0.800639,251.139,1.13697
155,10.8212,0.0762444,53.3556,0.129122,33.6497,0.800854,250.541,1.13713
156,10.8227,0.0762388,53.3596,0.129034,33.6394,0.800908,249.967,1.13676
157,10.8225,0.0761986,53.3547,0.129039,33.6091,0.801721,249.284,1.13636
158,10.822,0.0762153,53.349,0.129064,33.6101,0.802166,248.673,1.14001
159,10.8223,0.0762026,53.348,0.129045,33.6272,0.803064,248.219,1.14129
160,10.8226,0.076218,53.3339,0.129104,33.573,0.802504,247.923,1.14153
161,10.822,0.0761992,53.3252,0.12921,33.6398,0.803454,247.679,1.14161
162,10.8218,0.0762673,53.3198,0.129174,33.6225,0.803346,247.514,1.14248
163,10.8227,0.0762751,53.3279,0.129138,33.6489,0.804115,247.113,1.1451
164,10.8234,0.076304,53.3238,0.129153,33.6585,0.804744,246.77,1.14623
165,10.8233,0.0763056,53.3228,0.129195,33.6455,0.804787,246.574,1.14779
166,10.8238,0.0763325,53.322,0.129315,33.6901,0.805098,246.586,1.14966
167,10.8245,0.0764016,53.3258,0.129388,33.6712,0.805845,246.289,1.15176
168,10.8243,0.0764497,53.3291,0.129382,33.6517,0.80586,246.486,1.15408
169,10.8244,0.0764698,53.3408,0.12951,33.6235,0.806396,246.423,1.15614
170,10.8246,0.0764815,53.352,0.129466,33.6201,0.80693,246.26,1.15725
171,10.8261,0.0764762,53.3511,0.129451,33.6246,0.807368,245.921,1.15853
172,10.8259,0.0765312,53.3498,0.129368,33.6037,0.807749,245.608,1.15946
173,10.8268,0.0765153,53.3503,0.129384,33.5961,0.808327,244.99,1.15951
174,10.8276,0.076497,53.3422,0.12959,33.6346,0.809031,244.418,1.15938
175,10.828,0.0764928,53.3442,0.129642,33.6426,0.809687,243.885,1.16134
176,10.8288,0.0764935,53.3481,0.129508,33.6886,0.810659,243.435,1.16369
177,10.8298,0.0764618,53.3508,0.129524,33.7137,0.811035,242.892,1.16369
178,10.8306,0.0764254,53.353,0.129541,33.6796,0.810592,242.33,1.16373
179,10.8307,0.0763565,53.3556,0.12966,33.6919,0.811304,241.575,1.16371
180,10.8318,0.0763127,53.3541,0.129742,33.7069,0.812163,240.924,1.16336
181,10.832,0.0762949,53.3496,0.129852,33.696,0.812194,240.279,1.1634
182,10.8316,0.0763479,53.3477,0.129708,33.6765,0.811874,239.76,1.16403
183,10.8322,0.076367,53.3479,0.129616,33.6525,0.811677,239.333,1.16408
184,10.8323,0.0763544,53.3451,0.129509,33.6636,0.812194,238.779,1.16368
185,10.8329,0.0763307,53.348,0.129522,33.6593,0.812275,238.253,1.16433
186,10.8327,0.0763095,53.3486,0.129472,33.6333,0.812348,237.704,1.16572
187,10.8323,0.076332,53.3402,0.129485,33.6129,0.812382,237.155,1.16729
188,10.8326,0.0763293,53.339,0.129567,33.6393,0.81191,236.805,1.16846
189,10.8331,0.0763434,53.3366,0.129583,33.6387,0.811604,236.469,1.16908
190,10.8341,0.0763502,53.3301,0.129652,33.6462,0.812343,236.265,1.16937
191,10.834,0.0762985,53.3313,0.12974,33.6405,0.812633,236.073,1.17056
192,10.8338,0.0762651,53.3301,0.129707,33.6459,0.813276,236.016,1.17195
193,10.8342,0.0762421,53.3243,0.129768,33.6441,0.813669,236.037,1.17268
194,10.8343,0.0762677,53.3188,0.129783,33.61,0.813657,236.171,1.1734
195,10.8342,0.0762706,53.3163,0.129835,33.6137,0.813528,236.204,1.17462
196,10.8339,0.0762631,53.3086,0.129745,33.5945,0.813486,235.714,1.17589
197,10.8351,0.0762662,53.3068,0.129793,33.6185,0.813482,235.34,1.17581
198,10.836,0.0762827,53.3005,0.12977,33.6552,0.814207,234.976,1.17571
199,10.8365,0.076329,53.3073,0.129693,33.6451,0.813849,234.843,1.1761
200,10.8366,0.0763393,53.3094,0.129668,33.6215,0.813981,234.609,1.17626
201,10.8373,0.0763393,53.3102,0.129639,33.599,0.813505,234.415,1.17672
202,10.8373,0.0763228,53.3115,0.129548,33.5807,0.812656,234.307,1.17578
203,10.8379,0.0763331,53.3172,0.129587,33.5809,0.812857,234.308,1.17453
204,10.8386,0.0763168,53.3094,0.129624,33.6043,0.812813,234.04,1.17453
205,10.8397,0.0762883,53.3184,0.129714,33.647,0.813097,233.754,1.17399
206,10.8398,0.0762701,53.3251,0.129728,33.6456,0.812536,233.873,1.17392
207,10.8393,0.0762713,53.3223,0.129712,33.6319,0.812911,234.115,1.17364
208,10.8384,0.0762935,53.3267,0.129675,33.6483,0.813461,234.355,1.17299
209,10.8387,0.0763106,53.3306,0.129563,33.645,0.812931,234.2,1.1725
210,10.8389,0.0763026,53.3389,0.1295,33.6408,0.812578,233.95,1.17196
211,10.8388,0.0763368,53.3407,0.129397,33.6298,0.812189,233.956,1.17186
212,10.8389,0.076338,53.3425,0.129511,33.6187,0.811955,233.882,1.17218
213,10.84,0.0763904,53.3445,0.129609,33.5941,0.811502,233.946,1.1713
214,10.8406,0.0764066,53.3437,0.129536,33.5853,0.811398,233.969,1.17066
215,10.8409,0.0764059,53.34,0.129616,33.6311,0.81161,234.051,1.16998
216,10.8414,0.0763882,53.3347,0.129539,33.6185,0.811258,233.895,1.17005
217,10.841,0.0763417,53.3317,0.129565,33.6293,0.811018,233.719,1.17014
218,10.8412,0.0763173,53.3292,0.129565,33.6331,0.811194,233.441,1.17056
219,10.8415,0.0762918,53.3322,0.129531,33.6428,0.810927,233.023,1.17041
220,10.8417,0.0763626,53.3306,0.129492,33.6468,0.811538,232.698,1.17037
221,10.842,0.0764224,53.3325,0.129506,33.6197,0.810855,232.458,1.17083
222,10.8424,0.0764661,53.3406,0.129481,33.6144,0.810602,232.196,1.17054
223,10.8423,0.0764892,53.3409,0.129479,33.59,0.810261,232.184,1.17045
224,10.8419,0.076499,53.3415,0.129454,33.5842,0.809956,232.057,1.17065
225,10.8417,0.0764432,53.3436,0.129428,33.5841,0.810534,231.682,1.17047
226,10.8416,0.0764584,53.3434,0.129456,33.5875,0.810741,231.344,1.1705
227,10.8415,0.0764925,53.3413,0.129441,33.5803,0.810577,231.232,1.17017
228,10.8405,0.076478,53.3364,0.129409,33.5947,0.810694,231.244,1.16996
229,10.8406,0.0764271,53.3352,0.129435,33.5923,0.810614,231.077,1.17003
230,10.8399,0.0764027,53.3308,0.129413,33.5868,0.810502,230.841,1.16982
231,10.8397,0.076361,53.3301,0.129333,33.5755,0.810448,230.481,1.16973
232,10.84,0.0763191,53.3291,0.129295,33.5913,0.810646,230.11,1.16949
233,10.8391,0.0763088,53.3351,0.12926,33.5913,0.810853,229.836,1.16969
234,10.8389,0.0762753,53.3351,0.129144,33.5804,0.810546,229.775,1.16962
235,10.8392,0.0762357,53.3357,0.129041,33.5661,0.810197,229.4,1.16942
236,10.8387,0.0762369,53.3395,0.129031,33.5686,0.810552,228.997,1.16988
237,10.8385,0.0761993,53.344,0.128966,33.596,0.811051,228.713,1.16903
238,10.8383,0.0761728,53.34,0.128975,33.5982,0.811526,228.428,1.1686
239,10.8385,0.0760987,53.3371,0.129046,33.5737,0.811056,228.078,1.16765
240,10.8385,0.0760382,53.3377,0.129047,33.5436,0.810489,227.761,1.16781
241,10.8388,0.0760508,53.3397,0.128959,33.5161,0.810564,227.464,1.16801
242,10.8391,0.0760469,53.3417,0.128994,33.4857,0.81019,227.206,1.16717
243,10.8399,0.0760079,53.3411,0.128951,33.4633,0.809699,226.967,1.16721
244,10.8404,0.0759791,53.335,0.129111,33.4751,0.809772,226.928,1.16705
245,10.8408,0.0759221,53.3389,0.129211,33.4894,0.809671,226.644,1.16661
246,10.8412,0.0758958,53.3427,0.129247,33.4928,0.809513,226.488,1.16662
247,10.8411,0.0758974,53.3383,0.129316,33.4948,0.809247,226.263,1.16732
248,10.8409,0.0758936,53.3353,0.129258,33.5097,0.80912,226.065,1.16709
249,10.8404,0.0758861,53.3344,0.12924,33.509,0.808899,225.962,1.16718
250,10.8409,0.075879,53.331,0.129226,33.5056,0.808653,225.892,1.16707
251,10.8409,0.075844,53.3275,0.1292,33.4682,0.808488,226.623,1.16659
252,10.841,0.0758157,53.3265,0.129245,33.4679,0.808539,226.678,1.16643
253,10.841,0.0758292,53.3213,0.129189,33.4743,0.808539,226.566,1.16614
254,10.8411,0.0757954,53.3121,0.12916,33.4744,0.808474,226.266,1.16567
255,10.8413,0.075769,53.3071,0.129129,33.4415,0.808255,225.993,1.16547
256,10.8414,0.0757488,53.2968,0.129105,33.4171,0.807888,225.694,1.1645
257,10.8417,0.0757245,53.2982,0.129052,33.4232,0.807931,225.421,1.16438
258,10.8418,0.075714,53.2987,0.129061,33.4201,0.807782,225.216,1.16408
259,10.8414,0.0756898,53.2983,0.128987,33.4714,0.808444,224.923,1.16418
260,10.8414,0.0757572,53.2953,0.128933,33.4741,0.80853,224.661,1.16407
261,10.8404,0.0757848,53.2909,0.128932,33.4644,0.808499,224.798,1.16447
262,10.8398,0.0758507,53.2906,0.128857,33.4517,0.80828,224.606,1.16443
263,10.8399,0.0758661,53.2935,0.128946,33.4346,0.80823,224.35,1.16398
264,10.8404,0.0758813,53.2921,0.128928,33.4333,0.808202,224.11,1.16346
265,10.8409,0.0758726,53.2938,0.12896,33.4094,0.808184,223.79,1.16368
266,10.8413,0.0759112,53.2975,0.12894,33.4153,0.808293,223.56,1.16302
267,10.842,0.0759461,53.3059,0.12893,33.4164,0.808108,223.337,1.16294
268,10.8415,0.0759919,53.3004,0.128955,33.4087,0.808424,223.288,1.16326
269,10.8411,0.0759644,53.3019,0.128996,33.3954,0.808446,223.288,1.16344
270,10.8407,0.0759656,53.2975,0.129011,33.4023,0.808744,223.156,1.16327
271,10.8407,0.0759875,53.2942,0.128965,33.4055,0.808712,222.901,1.16271
272,10.841,0.0760367,53.2981,0.128958,33.3985,0.80841,222.716,1.16257
273,10.8403,0.0760506,53.2966,0.128974,33.4058,0.808448,222.795,1.16259
274,10.8395,0.0760212,53.3008,0.129031,33.3781,0.808463,222.76,1.16229
275,10.8388,0.0760392,53.3038,0.129004,33.3962,0.808822,222.672,1.16244
276,10.8382,0.0760364,53.3085,0.128958,33.3752,0.808622,222.59,1.16363
277,10.8382,0.0760474,53.3143,0.128992,33.3799,0.808454,222.431,1.16398
278,10.8375,0.0760648,53.3126,0.128971,33.3764,0.808133,222.467,1.16403
279,10.8373,0.0761001,53.3141,0.128985,33.3609,0.808087,222.465,1.1638
280,10.8368,0.0761187,53.3163,0.129085,33.3542,0.808174,222.705,1.16369
281,10.8374,0.0761758,53.3197,0.129126,33.3593,0.808262,223.153,1.16374
282,10.8376,0.0762169,53.3222,0.129165,33.3511,0.808369,223.465,1.16355
283,10.8375,0.076233,53.325,0.129225,33.3647,0.808398,223.71,1.16413
284,10.8374,0.0762199,53.3257,0.129252,33.4036,0.808947,223.927,1.16477
