iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1586.66,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1558.87,1,5.12779,27.586,12.6733,61.2509,0.974679,0.974679,0.974679,1.11278,0.974679,0.974679
3,1538.59,1,5.12511,25.5802,12.104,80.0738,0.95,0.95,0.95,1.09462,0.95,0.95
4,1540.31,1,4.59287,25.4058,15.0345,94.8679,0.925945,0.925945,0.925945,1.0669,0.925945,0.925945
5,1526.02,1,4.78927,28.0196,11.942,100.317,0.9025,0.9025,0.9025,1.03989,0.9025,0.9025
6,1520.82,1,4.71391,26.306,11.5229,98.1779,0.879648,0.900666,0.879648,1.02505,0.879648,0.879648
7,1504.61,1,4.28889,26.7788,10.6465,102.85,0.857375,0.877861,0.857375,0.999094,0.857375,0.857375
8,1487.85,1,4.0891,25.4906,11.1589,115.643,0.835666,0.855633,0.835666,1.1918,0.835666,0.835666
9,1481.52,1,4.26276,23.4712,9.12296,128.828,0.814506,0.833968,0.814506,1.16162,0.814506,0.814506
10,1482.75,1,3.75264,23.3237,9.69738,143.151,0.793882,0.812851,0.854335,1.31926,0.793882,0.793882
11,1468.66,1,4.08736,24.7162,7.6248,128.039,0.773781,0.792269,0.832703,1.28586,0.773781,0.773781
12,1452.79,1,3.9102,23.1557,6.57453,130.51,0.754188,0.772208,0.811619,1.2533,0.754188,0.754188
13,1451.48,1,3.79414,20.1716,6.14709,166.021,0.735092,0.752656,0.943415,1.22157,0.735092,0.735092
14,1434.86,1,4.17674,23.4863,5.48974,145.724,0.716479,0.733598,1.01403,1.19064,0.716479,0.716479
15,1407.91,1,4.10281,20.9591,5.20629,133.762,0.698337,0.715023,0.98835,1.16049,0.698337,0.698337
16,1416.25,1,4.07065,22.5096,6.07757,138.87,0.680655,0.696918,1.00365,1.13754,0.680655,0.680655
17,1395.64,1,3.88355,22.3916,4.39364,159.534,0.66342,0.679272,0.978235,1.10873,0.66342,0.66342
18,1385.22,1,4.10134,20.707,5.11889,130.248,0.646622,0.662072,0.953466,1.13423,0.646622,0.646622
19,1365.67,1,3.90853,21.1132,5.65145,155.98,0.630249,0.645308,0.929324,1.10551,0.630249,0.630249
20,1366.31,1,3.92868,22.977,5.39955,151.631,0.614291,0.628969,0.905793,1.07752,0.614291,0.614291
21,1353.26,1,4.10833,24.7355,5.98259,144.861,0.598737,0.613043,0.882857,1.05024,0.598737,0.598737
22,1331.53,1,3.81477,24.1905,5.77308,161.227,0.583577,0.59752,0.860503,1.13948,0.583577,0.583577
23,1321.06,1,4.01625,21.1837,5.18021,139.801,0.5688,0.582391,0.838714,1.18224,0.5688,0.5688
24,1316.62,1,3.7074,23.6778,4.96902,208.213,0.554398,0.567644,0.817478,1.24507,0.554398,0.554398
25,1310.71,1,3.52666,22.9051,4.34708,224.307,0.54036,0.553271,0.796779,1.21354,0.54036,0.54036
26,1300.46,1,3.61397,22.8725,3.93591,222.765,0.526678,0.539262,0.776604,1.20756,0.526678,0.526678
27,1297.29,1,3.66573,23.1216,4.44112,208.482,0.513342,0.525608,0.75694,1.33739,0.513342,0.513342
28,1269.02,1,3.78132,24.6336,4.57229,193.353,0.500344,0.512299,0.737774,1.30352,0.500344,0.500344
29,1261.57,1,3.84154,24.636,4.83248,208.623,0.487675,0.499327,0.719093,1.27052,0.487675,0.487675
30,1250.02,1,3.84296,25.7104,4.2613,195.612,0.475327,0.486684,0.700885,1.23835,0.475327,0.475327
31,1243.85,1,3.79348,25.6175,3.55062,201.158,0.463291,0.474361,0.683138,1.20699,0.463291,0.463291
32,1235.18,1,3.932,25.5131,3.25178,207.332,0.45156,0.46235,0.665841,1.17643,0.45156,0.45156
33,1229.53,1,3.91941,24.611,3.12187,212.316,0.440127,0.450643,0.666169,1.14664,0.440127,0.440127
34,1220.18,1,3.86135,25.019,3.25772,194.374,0.428982,0.439232,0.671273,1.11761,0.428982,0.428982
35,1209.6,1,3.98425,24.6897,3.27209,172.175,0.41812,0.428111,0.654276,1.09191,0.41812,0.41812
36,1202.8,1,4.00711,26.3698,3.84709,197.561,0.407533,0.417271,0.683619,1.06426,0.407533,0.407533
37,1197.41,1,3.95157,25.8491,3.64669,204.508,0.397214,0.406705,0.66631,1.03731,0.397214,0.397214
38,1179.98,1,3.97367,25.4557,3.39616,182.383,0.387157,0.396407,0.649438,1.01104,0.387157,0.387157
39,1180.89,1,3.88007,25.963,3.19041,207.889,0.377354,0.38637,0.685055,1.07738,0.377354,0.377354
40,1161.91,1,3.89092,25.9644,2.9581,213.97,0.367799,0.376587,0.667709,1.0501,0.367799,0.367799
41,1148.73,1,4.01593,25.0535,2.90451,183.015,0.358486,0.367051,0.650803,1.02352,0.358486,0.358486
42,1136.15,1,4.27453,24.3766,3.0893,147.89,0.349409,0.357757,0.634324,0.997599,0.349409,0.349409
43,1136.51,1,4.30177,24.197,2.89997,143.573,0.340562,0.348699,0.620008,1.01345,0.340562,0.340562
44,1128.24,1,4.30984,25.478,3.1714,145.213,0.331938,0.342715,0.604309,1.02967,0.331938,0.331938
45,1121.39,1,4.207,25.0953,3.29586,150.207,0.323534,0.334037,0.589007,1.05002,0.323534,0.323534
46,1119.75,1,4.19047,25.0725,3.02012,156.8,0.315341,0.342053,0.613683,1.08034,0.315341,0.315341
47,1111.71,1,4.25684,23.7751,3.21358,130.882,0.307357,0.333392,0.598144,1.20871,0.307357,0.307357
48,1108.61,1,4.22691,23.9086,3.31997,148.304,0.299574,0.32495,0.582999,1.1781,0.299574,0.299574
49,1096.86,1,4.24658,24.3967,3.03296,145.791,0.291989,0.33253,0.568237,1.14827,0.291989,0.291989
50,1084.38,1,4.23426,23.2436,3.05254,139.822,0.284596,0.32411,0.553849,1.1192,0.284596,0.284596
51,1074.06,1,4.36945,24.0487,2.95222,121.446,0.27739,0.315903,0.539825,1.09086,0.27739,0.27739
52,1067.73,1,4.33664,23.9934,3.2116,114.982,0.270366,0.326862,0.526156,1.06922,0.270366,0.270366
53,1069.05,1,4.30439,23.6873,3.16834,121.047,0.26352,0.336236,0.512834,1.04215,0.26352,0.26352
54,1058.02,1,4.38445,24.4065,3.4171,124.348,0.256848,0.327723,0.499849,1.01576,0.256848,0.256848
