standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
-0.256176,0.341429,-0.246744,0.341429,-0.242127,0.341429,-0.28027,0.341429,-0.399773,0.341429,All
-0.24674,0.342857,-0.245619,0.342857,-0.241575,0.342857,-0.276785,0.342857,-0.3987,0.342857,All
-0.236082,0.344286,-0.226747,0.344286,-0.239047,0.344286,-0.27056,0.344286,-0.398248,0.344286,All
-0.216173,0.345714,-0.223332,0.345714,-0.234733,0.345714,-0.266362,0.345714,-0.393492,0.345714,All
-0.215189,0.347143,-0.221748,0.347143,-0.225779,0.347143,-0.265255,0.347143,-0.392946,0.347143,All
-0.204565,0.348571,-0.21865,0.348571,-0.223714,0.348571,-0.2581,0.348571,-0.392293,0.348571,All
-0.199646,0.35,-0.217197,0.35,-0.219007,0.35,-0.253871,0.35,-0.389028,0.35,All
-0.194275,0.351429,-0.216386,0.351429,-0.217269,0.351429,-0.251644,0.351429,-0.381064,0.351429,All
-0.191985,0.352857,-0.214031,0.352857,-0.216083,0.352857,-0.246995,0.352857,-0.372589,0.352857,All
-0.19186,0.354286,-0.212859,0.354286,-0.215076,0.354286,-0.241231,0.354286,-0.36768,0.354286,All
-0.180925,0.355714,-0.211105,0.355714,-0.21131,0.355714,-0.238873,0.355714,-0.367182,0.355714,All
-0.164512,0.357143,-0.206074,0.357143,-0.210345,0.357143,-0.238612,0.357143,-0.357764,0.357143,All
-0.164329,0.358571,-0.202378,0.358571,-0.210261,0.358571,-0.237404,0.358571,-0.356563,0.358571,All
-0.163546,0.36,-0.195291,0.36,-0.209839,0.36,-0.232844,0.36,-0.351223,0.36,All
-0.146267,0.361429,-0.176888,0.361429,-0.207709,0.361429,-0.229996,0.361429,-0.351079,0.361429,All
-0.143329,0.362857,-0.171872,0.362857,-0.203886,0.362857,-0.227512,0.362857,-0.348652,0.362857,All
-0.125827,0.364286,-0.168231,0.364286,-0.202353,0.364286,-0.225146,0.364286,-0.345228,0.364286,All
-0.109019,0.365714,-0.165056,0.365714,-0.202014,0.365714,-0.223836,0.365714,-0.344508,0.365714,All
-0.0840801,0.367143,-0.159936,0.367143,-0.19785,0.367143,-0.219144,0.367143,-0.337768,0.367143,All
-0.079994,0.368571,-0.146248,0.368571,-0.192802,0.368571,-0.218239,0.368571,-0.337164,0.368571,All
-0.0776903,0.37,-0.142337,0.37,-0.192475,0.37,-0.215899,0.37,-0.335155,0.37,All
-0.0759313,0.371429,-0.139504,0.371429,-0.192451,0.371429,-0.211922,0.371429,-0.326563,0.371429,All
-0.0739529,0.372857,-0.137436,0.372857,-0.183152,0.372857,-0.211881,0.372857,-0.321101,0.372857,All
-0.0706192,0.374286,-0.134156,0.374286,-0.170133,0.374286,-0.211216,0.374286,-0.319678,0.374286,All
-0.0633905,0.375714,-0.131937,0.375714,-0.169894,0.375714,-0.20721,0.375714,-0.314302,0.375714,All
-0.0606286,0.377143,-0.131255,0.377143,-0.169733,0.377143,-0.207119,0.377143,-0.311604,0.377143,All
-0.0440289,0.378571,-0.13102,0.378571,-0.164597,0.378571,-0.199177,0.378571,-0.300774,0.378571,All
-0.0438193,0.38,-0.125388,0.38,-0.163139,0.38,-0.195659,0.38,-0.299926,0.38,All
-0.0339819,0.381429,-0.125267,0.381429,-0.160312,0.381429,-0.194216,0.381429,-0.298143,0.381429,All
-0.0339469,0.382857,-0.11979,0.382857,-0.157176,0.382857,-0.192761,0.382857,-0.293208,0.382857,All
-0.0322184,0.384286,-0.117868,0.384286,-0.155959,0.384286,-0.192338,0.384286,-0.292182,0.384286,All
-0.029697,0.385714,-0.10964,0.385714,-0.154903,0.385714,-0.192009,0.385714,-0.28926,0.385714,All
-0.0272002,0.387143,-0.109381,0.387143,-0.142509,0.387143,-0.190979,0.387143,-0.283246,0.387143,All
-0.0256455,0.388571,-0.107126,0.388571,-0.133577,0.388571,-0.189283,0.388571,-0.282187,0.388571,All
-0.0243218,0.39,-0.100094,0.39,-0.131467,0.39,-0.179317,0.39,-0.278477,0.39,All
-0.0224808,0.391429,-0.0983541,0.391429,-0.13027,0.391429,-0.172943,0.391429,-0.271928,0.391429,All
-0.0222796,0.392857,-0.0969408,0.392857,-0.1291,0.392857,-0.171732,0.392857,-0.269874,0.392857,All
-0.0222635,0.394286,-0.0863247,0.394286,-0.127297,0.394286,-0.163848,0.394286,-0.269772,0.394286,All
-0.0196807,0.395714,-0.078156,0.395714,-0.126234,0.395714,-0.163605,0.395714,-0.267829,0.395714,All
-0.0195731,0.397143,-0.0734683,0.397143,-0.123928,0.397143,-0.155179,0.397143,-0.262172,0.397143,All
-0.0157099,0.398571,-0.0712042,0.398571,-0.119209,0.398571,-0.15427,0.398571,-0.259904,0.398571,All
-0.0142169,0.4,-0.0631985,0.4,-0.118711,0.4,-0.15386,0.4,-0.246435,0.4,All
-0.013353,0.401429,-0.0627005,0.401429,-0.116107,0.401429,-0.153532,0.401429,-0.23275,0.401429,All
-0.0129109,0.402857,-0.0600366,0.402857,-0.109869,0.402857,-0.141375,0.402857,-0.231478,0.402857,All
-0.00966668,0.404286,-0.0592299,0.404286,-0.108016,0.404286,-0.13798,0.404286,-0.23147,0.404286,All
-0.00497835,0.405714,-0.0566554,0.405714,-0.105681,0.405714,-0.131106,0.405714,-0.228743,0.405714,All
-0.00456586,0.407143,-0.0516568,0.407143,-0.105319,0.407143,-0.130447,0.407143,-0.220667,0.407143,All
-0.00232083,0.408571,-0.0513357,0.408571,-0.103008,0.408571,-0.130363,0.408571,-0.216804,0.408571,All
-0.00152977,0.41,-0.0455485,0.41,-0.0991939,0.41,-0.115944,0.41,-0.214748,0.41,All
-0.000605381,0.411429,-0.0391406,0.411429,-0.0938162,0.411429,-0.115682,0.411429,-0.207695,0.411429,All
0.00355146,0.412857,-0.0277327,0.412857,-0.0925586,0.412857,-0.106713,0.412857,-0.205712,0.412857,All
0.00884598,0.414286,-0.00790538,0.414286,-0.0886163,0.414286,-0.101817,0.414286,-0.203812,0.414286,All
0.010462,0.415714,-0.00338851,0.415714,-0.0838574,0.415714,-0.0902222,0.415714,-0.203362,0.415714,All
0.015068,0.417143,0.00386677,0.417143,-0.0779352,0.417143,-0.0880708,0.417143,-0.202888,0.417143,All
0.0153089,0.418571,0.00490496,0.418571,-0.0772154,0.418571,-0.0789909,0.418571,-0.201324,0.418571,All
0.0157754,0.42,0.00581346,0.42,-0.0733499,0.42,-0.0756743,0.42,-0.196097,0.42,All
0.0159705,0.421429,0.00668862,0.421429,-0.0730877,0.421429,-0.074424,0.421429,-0.179658,0.421429,All
0.0220445,0.422857,0.0082474,0.422857,-0.0707337,0.422857,-0.0740507,0.422857,-0.171396,0.422857,All
0.0229082,0.424286,0.00856454,0.424286,-0.0668206,0.424286,-0.0684188,0.424286,-0.169244,0.424286,All
0.0253168,0.425714,0.00994231,0.425714,-0.0584429,0.425714,-0.0665936,0.425714,-0.161631,0.425714,All
0.0253976,0.427143,0.0148066,0.427143,-0.0547638,0.427143,-0.0605544,0.427143,-0.160251,0.427143,All
0.0296822,0.428571,0.0168959,0.428571,-0.0541625,0.428571,-0.0557612,0.428571,-0.159756,0.428571,All
0.0308282,0.43,0.0173941,0.43,-0.0505981,0.43,-0.0480027,0.43,-0.145913,0.43,All
0.0322987,0.431429,0.0187965,0.431429,-0.0489952,0.431429,-0.0363351,0.431429,-0.145234,0.431429,All
0.0346094,0.432857,0.0215666,0.432857,-0.0453512,0.432857,-0.0361866,0.432857,-0.14376,0.432857,All
0.0390711,0.434286,0.0266099,0.434286,-0.0441694,0.434286,-0.0335523,0.434286,-0.13798,0.434286,All
0.0392125,0.435714,0.0316327,0.435714,-0.0439589,0.435714,-0.0300205,0.435714,-0.136546,0.435714,All
0.0394953,0.437143,0.0569819,0.437143,-0.0408317,0.437143,-0.0211746,0.437143,-0.13603,0.437143,All
0.0396936,0.438571,0.0585673,0.438571,-0.0364782,0.438571,-0.0204082,0.438571,-0.135279,0.438571,All
0.0397022,0.44,0.0592258,0.44,-0.0300199,0.44,-0.0168985,0.44,-0.133699,0.44,All
0.0420358,0.441429,0.0602157,0.441429,-0.0282256,0.441429,-0.0114124,0.441429,-0.132091,0.441429,All
0.0435569,0.442857,0.060563,0.442857,-0.0250005,0.442857,-0.00895099,0.442857,-0.130392,0.442857,All
0.0501344,0.444286,0.0640877,0.444286,-0.0242232,0.444286,-0.00232373,0.444286,-0.12976,0.444286,All
0.0584935,0.445714,0.0655257,0.445714,-0.0226231,0.445714,0.00219381,0.445714,-0.129107,0.445714,All
0.0604354,0.447143,0.0678078,0.447143,-0.0215884,0.447143,0.00420991,0.447143,-0.127381,0.447143,All
0.0615057,0.448571,0.0703482,0.448571,-0.0196612,0.448571,0.0103947,0.448571,-0.119644,0.448571,All
0.0626887,0.45,0.0728228,0.45,-0.0196178,0.45,0.0131577,0.45,-0.116228,0.45,All
0.0639368,0.451429,0.0754793,0.451429,-0.0185109,0.451429,0.0152027,0.451429,-0.112363,0.451429,All
0.0641818,0.452857,0.0786754,0.452857,-0.0161019,0.452857,0.0197916,0.452857,-0.107468,0.452857,All
0.0641923,0.454286,0.0807366,0.454286,-0.0123046,0.454286,0.0299267,0.454286,-0.104962,0.454286,All
0.0651175,0.455714,0.0864518,0.455714,-0.00585584,0.455714,0.0322647,0.455714,-0.104724,0.455714,All
0.0676472,0.457143,0.0865474,0.457143,-0.00575766,0.457143,0.0329427,0.457143,-0.0997054,0.457143,All
0.0712992,0.458571,0.10475,0.458571,-0.00292935,0.458571,0.0362918,0.458571,-0.0903363,0.458571,All
0.0713098,0.46,0.11491,0.46,-0.00280362,0.46,0.0397192,0.46,-0.0859916,0.46,All
0.0732565,0.461429,0.117845,0.461429,-0.00202539,0.461429,0.0415346,0.461429,-0.0755492,0.461429,All
0.0744717,0.462857,0.119279,0.462857,-0.0012012,0.462857,0.0435044,0.462857,-0.073901,0.462857,All
0.0758142,0.464286,0.123258,0.464286,-0.00101818,0.464286,0.0466677,0.464286,-0.0733627,0.464286,All
0.0761797,0.465714,0.124043,0.465714,-0.000584908,0.465714,0.0502038,0.465714,-0.0694105,0.465714,All
0.0787151,0.467143,0.125091,0.467143,0.0109669,0.467143,0.0502277,0.467143,-0.0684015,0.467143,All
0.0917286,0.468571,0.126707,0.468571,0.0119683,0.468571,0.050403,0.468571,-0.0676906,0.468571,All
0.09213,0.47,0.126813,0.47,0.0130246,0.47,0.0540087,0.47,-0.0673814,0.47,All
0.0934918,0.471429,0.127378,0.471429,0.0320096,0.471429,0.0621491,0.471429,-0.0665071,0.471429,All
0.0955515,0.472857,0.130082,0.472857,0.0322138,0.472857,0.0692234,0.472857,-0.0646296,0.472857,All
0.0969484,0.474286,0.133857,0.474286,0.0363741,0.474286,0.0707876,0.474286,-0.0636531,0.474286,All
0.100579,0.475714,0.134002,0.475714,0.0392125,0.475714,0.0771428,0.475714,-0.0636477,0.475714,All
0.101184,0.477143,0.136587,0.477143,0.0438375,0.477143,0.0817902,0.477143,-0.0600315,0.477143,All
0.10528,0.478571,0.137382,0.478571,0.0475586,0.478571,0.0879416,0.478571,-0.0505442,0.478571,All
0.105466,0.48,0.137522,0.48,0.0531552,0.48,0.089382,0.48,-0.048446,0.48,All
0.107402,0.481429,0.14085,0.481429,0.0545602,0.481429,0.0924136,0.481429,-0.0397963,0.481429,All
0.109338,0.482857,0.16546,0.482857,0.0549282,0.482857,0.097142,0.482857,-0.0382983,0.482857,All
0.110477,0.484286,0.167328,0.484286,0.056805,0.484286,0.107636,0.484286,-0.0339387,0.484286,All
0.112986,0.485714,0.16812,0.485714,0.0570904,0.485714,0.112362,0.485714,-0.0303937,0.485714,All
0.113461,0.487143,0.169286,0.487143,0.059389,0.487143,0.126237,0.487143,-0.0232371,0.487143,All
0.115048,0.488571,0.171975,0.488571,0.0615369,0.488571,0.126508,0.488571,-0.0220546,0.488571,All
0.117272,0.49,0.172664,0.49,0.0650929,0.49,0.130199,0.49,-0.0219893,0.49,All
0.11879,0.491429,0.174005,0.491429,0.0661644,0.491429,0.133498,0.491429,-0.0162081,0.491429,All
0.119326,0.492857,0.17521,0.492857,0.0705446,0.492857,0.136821,0.492857,-0.0116365,0.492857,All
0.120065,0.494286,0.182395,0.494286,0.0721939,0.494286,0.137665,0.494286,-0.0114255,0.494286,All
0.123585,0.495714,0.18403,0.495714,0.0723689,0.495714,0.142233,0.495714,-0.0111642,0.495714,All
0.124572,0.497143,0.185072,0.497143,0.077023,0.497143,0.142409,0.497143,-0.0109307,0.497143,All
0.126024,0.498571,0.189256,0.498571,0.0770328,0.498571,0.144121,0.498571,-0.0107298,0.498571,All
0.126694,0.5,0.190516,0.5,0.0775961,0.5,0.147434,0.5,-0.0104865,0.5,All
0.131206,0.501429,0.192326,0.501429,0.0777653,0.501429,0.148422,0.501429,0.00167738,0.501429,All
0.132021,0.502857,0.193185,0.502857,0.0819272,0.502857,0.149146,0.502857,0.0037501,0.502857,All
0.133468,0.504286,0.203592,0.504286,0.0848863,0.504286,0.150075,0.504286,0.0202977,0.504286,All
0.153439,0.505714,0.212601,0.505714,0.0922831,0.505714,0.150276,0.505714,0.0218094,0.505714,All
0.154464,0.507143,0.21358,0.507143,0.0928894,0.507143,0.153813,0.507143,0.0230179,0.507143,All
0.154942,0.508571,0.215041,0.508571,0.0995023,0.508571,0.154536,0.508571,0.0281858,0.508571,All
0.156695,0.51,0.217302,0.51,0.101515,0.51,0.157848,0.51,0.0325673,0.51,All
0.158897,0.511429,0.217741,0.511429,0.109539,0.511429,0.160534,0.511429,0.0390745,0.511429,All
0.162187,0.512857,0.222426,0.512857,0.110837,0.512857,0.161005,0.512857,0.0424328,0.512857,All
0.163603,0.514286,0.224949,0.514286,0.117773,0.514286,0.168038,0.514286,0.0619101,0.514286,All
0.174121,0.515714,0.226508,0.515714,0.121526,0.515714,0.17162,0.515714,0.0641642,0.515714,All
0.178489,0.517143,0.229813,0.517143,0.126006,0.517143,0.171627,0.517143,0.0658713,0.517143,All
0.178848,0.518571,0.230526,0.518571,0.126978,0.518571,0.174534,0.518571,0.0694081,0.518571,All
0.179485,0.52,0.231083,0.52,0.129149,0.52,0.175746,0.52,0.069738,0.52,All
0.187967,0.521429,0.233994,0.521429,0.12964,0.521429,0.175839,0.521429,0.0712281,0.521429,All
0.189592,0.522857,0.234463,0.522857,0.129909,0.522857,0.18104,0.522857,0.0718632,0.522857,All
0.190038,0.524286,0.23829,0.524286,0.132508,0.524286,0.185804,0.524286,0.0731517,0.524286,All
0.19267,0.525714,0.238943,0.525714,0.137596,0.525714,0.185984,0.525714,0.0767923,0.525714,All
0.199497,0.527143,0.239721,0.527143,0.141304,0.527143,0.190416,0.527143,0.0771456,0.527143,All
0.200569,0.528571,0.240852,0.528571,0.141788,0.528571,0.194007,0.528571,0.0774783,0.528571,All
0.20195,0.53,0.241346,0.53,0.141921,0.53,0.197094,0.53,0.0818783,0.53,All
0.204596,0.531429,0.241431,0.531429,0.143477,0.531429,0.197546,0.531429,0.0822915,0.531429,All
0.206853,0.532857,0.243114,0.532857,0.14791,0.532857,0.198522,0.532857,0.0837453,0.532857,All
0.209168,0.534286,0.243174,0.534286,0.148243,0.534286,0.201873,0.534286,0.0868223,0.534286,All
0.211918,0.535714,0.243811,0.535714,0.153466,0.535714,0.208551,0.535714,0.0887167,0.535714,All
0.217089,0.537143,0.250769,0.537143,0.155221,0.537143,0.209042,0.537143,0.0890725,0.537143,All
0.219148,0.538571,0.250771,0.538571,0.157,0.538571,0.21335,0.538571,0.0973487,0.538571,All
0.220538,0.54,0.250859,0.54,0.157437,0.54,0.214873,0.54,0.098649,0.54,All
0.221097,0.541429,0.25576,0.541429,0.157667,0.541429,0.217018,0.541429,0.100472,0.541429,All
0.221259,0.542857,0.257416,0.542857,0.157827,0.542857,0.217932,0.542857,0.113986,0.542857,All
0.223441,0.544286,0.260245,0.544286,0.15785,0.544286,0.218045,0.544286,0.116574,0.544286,All
0.229729,0.545714,0.262176,0.545714,0.158816,0.545714,0.218411,0.545714,0.117319,0.545714,All
0.230642,0.547143,0.266375,0.547143,0.163541,0.547143,0.224083,0.547143,0.122833,0.547143,All
0.233638,0.548571,0.269106,0.548571,0.164584,0.548571,0.230236,0.548571,0.130607,0.548571,All
0.238146,0.55,0.271759,0.55,0.166814,0.55,0.231845,0.55,0.131235,0.55,All
0.241863,0.551429,0.276228,0.551429,0.175157,0.551429,0.232912,0.551429,0.131905,0.551429,All
0.249482,0.552857,0.281338,0.552857,0.182457,0.552857,0.234936,0.552857,0.142074,0.552857,All
0.249663,0.554286,0.2856,0.554286,0.183255,0.554286,0.237899,0.554286,0.148346,0.554286,All
0.252554,0.555714,0.28854,0.555714,0.190736,0.555714,0.245377,0.555714,0.150828,0.555714,All
0.255067,0.557143,0.288986,0.557143,0.192904,0.557143,0.246611,0.557143,0.152807,0.557143,All
0.266336,0.558571,0.292302,0.558571,0.200016,0.558571,0.250648,0.558571,0.160261,0.558571,All
0.266632,0.56,0.2933,0.56,0.206248,0.56,0.250889,0.56,0.169975,0.56,All
0.268011,0.561429,0.300605,0.561429,0.211888,0.561429,0.254388,0.561429,0.170308,0.561429,All
0.270547,0.562857,0.314992,0.562857,0.215087,0.562857,0.264409,0.562857,0.171144,0.562857,All
0.27305,0.564286,0.315029,0.564286,0.216888,0.564286,0.264834,0.564286,0.18262,0.564286,All
0.274242,0.565714,0.320516,0.565714,0.219095,0.565714,0.274287,0.565714,0.189037,0.565714,All
0.278266,0.567143,0.322726,0.567143,0.230998,0.567143,0.276613,0.567143,0.189947,0.567143,All
0.279616,0.568571,0.324539,0.568571,0.246055,0.568571,0.278188,0.568571,0.193616,0.568571,All
0.279843,0.57,0.333889,0.57,0.25044,0.57,0.278984,0.57,0.193976,0.57,All
0.282686,0.571429,0.335947,0.571429,0.253127,0.571429,0.286061,0.571429,0.200668,0.571429,All
0.283828,0.572857,0.338623,0.572857,0.256474,0.572857,0.289126,0.572857,0.207017,0.572857,All
0.284609,0.574286,0.340989,0.574286,0.257589,0.574286,0.290412,0.574286,0.211885,0.574286,All
0.287167,0.575714,0.343704,0.575714,0.262468,0.575714,0.29696,0.575714,0.219915,0.575714,All
0.289333,0.577143,0.344552,0.577143,0.266802,0.577143,0.297919,0.577143,0.222354,0.577143,All
0.29109,0.578571,0.348396,0.578571,0.271095,0.578571,0.30009,0.578571,0.223294,0.578571,All
0.294887,0.58,0.355901,0.58,0.276198,0.58,0.300292,0.58,0.232842,0.58,All
0.298456,0.581429,0.359702,0.581429,0.277739,0.581429,0.301935,0.581429,0.23476,0.581429,All
0.302926,0.582857,0.362767,0.582857,0.281944,0.582857,0.304791,0.582857,0.237374,0.582857,All
0.304713,0.584286,0.364306,0.584286,0.287391,0.584286,0.311976,0.584286,0.241265,0.584286,All
0.304752,0.585714,0.368598,0.585714,0.290141,0.585714,0.31452,0.585714,0.244116,0.585714,All
0.305581,0.587143,0.369589,0.587143,0.290735,0.587143,0.317182,0.587143,0.245973,0.587143,All
0.306539,0.588571,0.369991,0.588571,0.296885,0.588571,0.320954,0.588571,0.246393,0.588571,All
0.308827,0.59,0.37415,0.59,0.298378,0.59,0.326531,0.59,0.247902,0.59,All
0.310943,0.591429,0.374937,0.591429,0.299792,0.591429,0.329539,0.591429,0.248035,0.591429,All
0.31109,0.592857,0.381857,0.592857,0.30174,0.592857,0.335082,0.592857,0.257785,0.592857,All
0.312132,0.594286,0.384971,0.594286,0.304728,0.594286,0.338157,0.594286,0.258307,0.594286,All
0.313867,0.595714,0.387215,0.595714,0.311897,0.595714,0.340161,0.595714,0.259758,0.595714,All
0.320357,0.597143,0.39249,0.597143,0.320521,0.597143,0.340937,0.597143,0.260527,0.597143,All
0.338733,0.598571,0.401111,0.598571,0.322066,0.598571,0.343807,0.598571,0.265632,0.598571,All
0.349592,0.6,0.406212,0.6,0.323153,0.6,0.345444,0.6,0.268702,0.6,All
0.36015,0.601429,0.407073,0.601429,0.325881,0.601429,0.347258,0.601429,0.274221,0.601429,All
0.360317,0.602857,0.413185,0.602857,0.327346,0.602857,0.34739,0.602857,0.278109,0.602857,All
0.366681,0.604286,0.416692,0.604286,0.32895,0.604286,0.348875,0.604286,0.282503,0.604286,All
0.373804,0.605714,0.418801,0.605714,0.329749,0.605714,0.350041,0.605714,0.28375,0.605714,All
0.374717,0.607143,0.425113,0.607143,0.342445,0.607143,0.35073,0.607143,0.289514,0.607143,All
0.378126,0.608571,0.426579,0.608571,0.346184,0.608571,0.355223,0.608571,0.293034,0.608571,All
0.380411,0.61,0.426783,0.61,0.3504,0.61,0.357641,0.61,0.295035,0.61,All
0.383079,0.611429,0.427519,0.611429,0.351695,0.611429,0.359688,0.611429,0.297623,0.611429,All
0.387079,0.612857,0.430505,0.612857,0.356738,0.612857,0.370253,0.612857,0.298756,0.612857,All
0.387897,0.614286,0.434065,0.614286,0.357624,0.614286,0.371396,0.614286,0.300299,0.614286,All
0.389046,0.615714,0.438161,0.615714,0.360039,0.615714,0.37315,0.615714,0.300325,0.615714,All
0.389357,0.617143,0.446099,0.617143,0.36213,0.617143,0.376891,0.617143,0.302684,0.617143,All
0.391329,0.618571,0.448662,0.618571,0.37004,0.618571,0.379497,0.618571,0.309354,0.618571,All
0.399201,0.62,0.450634,0.62,0.372393,0.62,0.381879,0.62,0.310529,0.62,All
0.400257,0.621429,0.451521,0.621429,0.372604,0.621429,0.382217,0.621429,0.311767,0.621429,All
0.404857,0.622857,0.451972,0.622857,0.373301,0.622857,0.38703,0.622857,0.312363,0.622857,All
0.411789,0.624286,0.454627,0.624286,0.384147,0.624286,0.394046,0.624286,0.315723,0.624286,All
0.414945,0.625714,0.45562,0.625714,0.386966,0.625714,0.396789,0.625714,0.321271,0.625714,All
0.41742,0.627143,0.456472,0.627143,0.388285,0.627143,0.397545,0.627143,0.330513,0.627143,All
0.422008,0.628571,0.456863,0.628571,0.393094,0.628571,0.407342,0.628571,0.334438,0.628571,All
0.42518,0.63,0.462005,0.63,0.399133,0.63,0.408596,0.63,0.336124,0.63,All
0.428987,0.631429,0.469114,0.631429,0.399531,0.631429,0.412518,0.631429,0.34004,0.631429,All
0.432235,0.632857,0.473373,0.632857,0.399798,0.632857,0.413248,0.632857,0.350728,0.632857,All
0.441155,0.634286,0.474682,0.634286,0.401783,0.634286,0.415067,0.634286,0.362857,0.634286,All
0.441878,0.635714,0.477435,0.635714,0.401894,0.635714,0.421905,0.635714,0.363762,0.635714,All
0.442917,0.637143,0.478258,0.637143,0.40657,0.637143,0.422427,0.637143,0.37273,0.637143,All
0.447689,0.638571,0.482203,0.638571,0.412139,0.638571,0.430089,0.638571,0.374354,0.638571,All
0.4563,0.64,0.484031,0.64,0.414786,0.64,0.437046,0.64,0.376029,0.64,All
0.456759,0.641429,0.485247,0.641429,0.42059,0.641429,0.442403,0.641429,0.379829,0.641429,All
0.457202,0.642857,0.486127,0.642857,0.420801,0.642857,0.443039,0.642857,0.381653,0.642857,All
0.458358,0.644286,0.488556,0.644286,0.425707,0.644286,0.444873,0.644286,0.382726,0.644286,All
0.462247,0.645714,0.491916,0.645714,0.427257,0.645714,0.44851,0.645714,0.386429,0.645714,All
0.463469,0.647143,0.49268,0.647143,0.43009,0.647143,0.460948,0.647143,0.38972,0.647143,All
0.464394,0.648571,0.496411,0.648571,0.430924,0.648571,0.461501,0.648571,0.392604,0.648571,All
0.46596,0.65,0.498378,0.65,0.431733,0.65,0.463575,0.65,0.392683,0.65,All
0.466012,0.651429,0.498404,0.651429,0.435386,0.651429,0.46509,0.651429,0.392832,0.651429,All
0.46733,0.652857,0.50163,0.652857,0.435799,0.652857,0.468992,0.652857,0.394398,0.652857,All
0.468275,0.654286,0.50313,0.654286,0.441013,0.654286,0.475771,0.654286,0.39693,0.654286,All
0.476587,0.655714,0.507455,0.655714,0.446136,0.655714,0.482748,0.655714,0.400236,0.655714,All
0.478084,0.657143,0.5078,0.657143,0.447515,0.657143,0.487549,0.657143,0.402931,0.657143,All
0.479686,0.658571,0.508496,0.658571,0.451987,0.658571,0.490731,0.658571,0.409321,0.658571,All
0.48112,0.66,0.509901,0.66,0.457455,0.66,0.497786,0.66,0.411064,0.66,All
0.482633,0.661429,0.510123,0.661429,0.459541,0.661429,0.500042,0.661429,0.418891,0.661429,All
0.489232,0.662857,0.512276,0.662857,0.460719,0.662857,0.502684,0.662857,0.420016,0.662857,All
0.497372,0.664286,0.513117,0.664286,0.464602,0.664286,0.505525,0.664286,0.423811,0.664286,All
0.499574,0.665714,0.515167,0.665714,0.471756,0.665714,0.507164,0.665714,0.425985,0.665714,All
0.500692,0.667143,0.516645,0.667143,0.473165,0.667143,0.509005,0.667143,0.426138,0.667143,All
0.507537,0.668571,0.516702,0.668571,0.474872,0.668571,0.509922,0.668571,0.431349,0.668571,All
0.515263,0.67,0.516908,0.67,0.474902,0.67,0.510174,0.67,0.434558,0.67,All
0.519048,0.671429,0.526168,0.671429,0.475327,0.671429,0.510474,0.671429,0.445555,0.671429,All
0.519552,0.672857,0.5301,0.672857,0.477877,0.672857,0.511973,0.672857,0.445892,0.672857,All
0.520981,0.674286,0.534326,0.674286,0.480551,0.674286,0.512617,0.674286,0.447361,0.674286,All
0.524225,0.675714,0.535348,0.675714,0.489902,0.675714,0.513449,0.675714,0.4574,0.675714,All
0.528313,0.677143,0.536257,0.677143,0.493089,0.677143,0.514115,0.677143,0.463024,0.677143,All
0.529045,0.678571,0.540958,0.678571,0.498171,0.678571,0.515297,0.678571,0.46486,0.678571,All
0.529549,0.68,0.542904,0.68,0.503255,0.68,0.517361,0.68,0.465131,0.68,All
0.534546,0.681429,0.54416,0.681429,0.506607,0.681429,0.519035,0.681429,0.471364,0.681429,All
0.535498,0.682857,0.547667,0.682857,0.508282,0.682857,0.522239,0.682857,0.47198,0.682857,All
0.537582,0.684286,0.550574,0.684286,0.509719,0.684286,0.524326,0.684286,0.479723,0.684286,All
0.53942,0.685714,0.554762,0.685714,0.513916,0.685714,0.525603,0.685714,0.48262,0.685714,All
0.539891,0.687143,0.557777,0.687143,0.515607,0.687143,0.534986,0.687143,0.484101,0.687143,All
0.546063,0.688571,0.55901,0.688571,0.526033,0.688571,0.53525,0.688571,0.490129,0.688571,All
0.547063,0.69,0.559502,0.69,0.527875,0.69,0.53664,0.69,0.493196,0.69,All
0.548474,0.691429,0.563139,0.691429,0.530714,0.691429,0.537603,0.691429,0.494635,0.691429,All
0.549244,0.692857,0.565798,0.692857,0.5311,0.692857,0.542803,0.692857,0.495891,0.692857,All
0.549625,0.694286,0.567749,0.694286,0.531232,0.694286,0.548289,0.694286,0.496207,0.694286,All
0.552061,0.695714,0.570481,0.695714,0.533602,0.695714,0.5538,0.695714,0.497065,0.695714,All
0.555281,0.697143,0.570653,0.697143,0.53606,0.697143,0.565278,0.697143,0.497193,0.697143,All
0.558643,0.698571,0.573948,0.698571,0.544224,0.698571,0.57115,0.698571,0.505855,0.698571,All
0.559293,0.7,0.575578,0.7,0.5495,0.7,0.572291,0.7,0.506248,0.7,All
0.561489,0.701429,0.578881,0.701429,0.561221,0.701429,0.577632,0.701429,0.525602,0.701429,All
0.564022,0.702857,0.582903,0.702857,0.563397,0.702857,0.578078,0.702857,0.530719,0.702857,All
0.564784,0.704286,0.586571,0.704286,0.570263,0.704286,0.57857,0.704286,0.531006,0.704286,All
0.570158,0.705714,0.58904,0.705714,0.57169,0.705714,0.587119,0.705714,0.532813,0.705714,All
0.577775,0.707143,0.596386,0.707143,0.57965,0.707143,0.590831,0.707143,0.539278,0.707143,All
