simulations,OFV
500,949.619
1000,949.165
1500,949.115
2000,947.763
2500,948.655
3000,949.209
3500,949.191
4000,949.485
4500,950.062
5000,950.032
5500,949.874
6000,950.205
6500,949.951
7000,949.864
7500,949.527
8000,949.859
8500,950.096
9000,949.747
9500,949.579
10000,949.042
10500,948.067
11000,948.103
11500,948.004
12000,947.832
12500,947.665
13000,947.295
13500,947.262
14000,947.148
14500,946.211
15000,946.276
15500,946.222
16000,946.349
16500,946.421
17000,946.511
17500,946.527
18000,946.435
18500,946.573
19000,946.551
19500,946.602
20000,946.499
20500,946.515
21000,946.431
21500,946.54
22000,946.395
22500,946.418
23000,946.214
23500,946.092
24000,946.061
24500,946.102
25000,946.154
25500,946.161
26000,946.098
26500,946.124
27000,946.173
27500,946.227
28000,946.366
28500,946.4
29000,946.456
29500,946.506
30000,946.597
