time,Q1,Q2,Q3
72,2.97975,6.665,12.80875
72.83,14.859,22.335,33.3465
73.66,22.3085,32.755,48.40625
74.48,20.9375,30.19,43.65725
75.31,15.69975,23.205,33.591
76.14,12.13,18.8,27.45275
76.97,9.96925,15.745,23.80125
77.79,8.2295,13.57,21.1955
78.62,7.02875,11.91,19.5725
79.45,5.93725,10.605,18.0365
80.28,5.02975,9.655,16.868
81.1,4.40875,8.775,15.80625
81.93,3.8985,8.055,14.81775
82.76,3.46,7.47,13.97925
83.59,3.149,6.935,13.2305
84.41,9.85625,15.37,24.07125
85.24,18.869,28.03,41.753
86.07,24.13875,35.225,51.52125
86.9,18.1095,26.315,38.036
87.72,13.789,20.735,30.18275
88.55,11.01875,17.095,25.4415
89.38,9.008,14.61,22.44075
90.21,7.68875,12.67,20.39425
91.03,6.41,11.275,18.88325
91.86,5.44875,10.115,17.43875
92.69,4.68975,9.245,16.34975
93.52,4.09975,8.42,15.3195
94.34,3.65925,7.775,14.40125
95.17,3.29975,7.215,13.63125
96,3.00925,6.73,12.8995
