time,Q1,Q2,Q3
72,8.22975,17.91,32.20025
72.83,29.551,45.62,67.764
73.66,43.1195,65.2,95.3285
74.48,41.09475,61.705,89.7895
75.31,33.89525,50.06,72.91275
76.14,28.04675,42.23,61.33475
76.97,23.7565,36.575,53.7305
77.79,20.13925,32.57,48.0385
78.62,17.59775,29.22,44.9445
79.45,15.5895,26.665,42.326
80.28,13.878,24.57,39.98575
81.1,12.2195,22.805,38.2005
81.93,10.929,21.11,36.4315
82.76,9.65825,19.77,34.84125
83.59,8.778,18.62,33.2725
84.41,20.52975,33.135,51.062
85.24,37.0285,56.62,84.03025
86.07,46.763,70.165,102.18125
86.9,37.551,55.39,80.472
87.72,30.74475,45.855,66.7815
88.55,25.74925,39.525,57.23975
89.38,21.93925,34.665,51.22525
90.21,18.66975,30.855,46.71625
91.03,16.49,27.9,43.89475
91.86,14.80875,25.74,41.45525
92.69,13.07,23.75,39.29475
93.52,11.56,22.08,37.5705
94.34,10.35925,20.52,35.87025
95.17,9.19875,19.25,34.2125
96,8.45875,18.14,32.625
