time,Q1,Q2,Q3
72,4.2,9.505,18.721
72.83,10.21975,16.865,28.06075
73.66,14.109,21.94,34.131
74.48,16.788,25.675,38.67025
75.31,19.00675,28.455,42.233
76.14,19.288,29.055,43.2115
76.97,15.20925,23.435,36.04
77.79,12.4895,19.75,31.40025
78.62,10.34925,17.085,28.3035
79.45,8.68975,15.175,25.99325
80.28,7.47975,13.625,24.0325
81.1,6.52,12.395,22.6125
81.93,5.67925,11.43,21.298
82.76,4.9195,10.575,20.326
83.59,4.42975,9.86,19.42275
84.41,7.659,13.61,23.81675
85.24,12.4795,19.705,31.2645
86.07,15.52925,23.99,36.81075
86.9,17.94825,27.17,40.6535
87.72,19.81625,29.65,44.052
88.55,17.0885,25.995,39.0595
89.38,13.76975,21.5,33.49675
90.21,11.33975,18.345,29.6305
91.03,9.5985,16.09,26.97375
91.86,8.03975,14.41,25.0235
92.69,6.99925,12.985,23.4925
93.52,6.12975,11.905,22.094
94.34,5.34825,11.02,20.9465
95.17,4.6695,10.215,20.0055
96,4.22975,9.545,19.14275
