time,Q1,Q2,Q3
72,24.5075,38.165,59.6715
72.83,24.5075,38.18,59.75125
73.66,24.5075,38.195,59.8115
74.48,24.50775,38.205,59.8815
75.31,24.50775,38.22,59.9515
76.14,24.50775,38.23,60.011
76.97,24.50775,38.245,60.0705
77.79,24.50775,38.25,60.13
78.62,24.508,38.265,60.17025
79.45,24.51775,38.275,60.21075
80.28,24.51775,38.29,60.24125
81.1,24.51775,38.305,60.27175
81.93,24.51775,38.315,60.312
82.76,24.51775,38.325,60.3425
83.59,24.51775,38.335,60.37275
84.41,24.518,38.345,60.3935
85.24,24.518,38.35,60.42375
86.07,24.518,38.355,60.454
86.9,24.518,38.365,60.4745
87.72,24.518,38.37,60.495
88.55,24.518,38.38,60.52525
89.38,24.518,38.385,60.5455
90.21,24.518,38.39,60.566
91.03,24.518,38.395,60.58625
91.86,24.518,38.405,60.6065
92.69,24.518,38.41,60.61725
93.52,24.518,38.415,60.6375
94.34,24.518,38.42,60.65775
95.17,24.518,38.43,60.668
96,24.51825,38.445,60.68825
