time,Q1,Q2,Q3
72,6.77975,11.545,18.41275
72.83,10.93975,16.735,24.84025
73.66,13.74575,20.29,30.03325
74.48,13.0485,19.145,28.561
75.31,10.9595,16.26,24.662
76.14,9.31975,14.39,21.9525
76.97,8.09825,12.96,20.04375
77.79,7.04925,11.85,18.81475
78.62,10.00975,15.655,23.6115
79.45,13.1095,19.49,29.13
80.28,13.64925,20.115,29.87275
81.1,11.41975,16.895,25.61275
81.93,9.69975,14.84,22.7415
82.76,8.37875,13.305,20.73025
83.59,7.3395,12.1,19.24175
84.41,9.06,14.42,22.2205
85.24,12.517,18.72,28.0905
86.07,14.40975,21.155,31.272
86.9,11.93975,17.625,26.6325
87.72,10.11,15.305,23.562
88.55,8.67925,13.655,21.17025
89.38,7.57975,12.4,19.67025
90.21,7.99,13.14,20.7025
91.03,11.895,17.845,26.81175
91.86,14.30825,21.14,31.321
92.69,12.46975,18.41,27.75225
93.52,10.54975,15.82,24.23425
94.34,8.98975,14.08,21.81
95.17,7.8385,12.735,19.96325
96,6.8395,11.67,18.795
