time,Q1,Q2,Q3
72,2.38975,4.92,9.362
72.83,11.1295,16.53,24.5805
73.66,16.6795,24.275,35.391
74.48,15.4995,22.245,32.7315
75.31,11.68975,17.125,25.35175
76.14,9.58875,13.885,20.84025
76.97,7.8695,11.745,17.643
77.79,6.44975,10.19,15.87175
78.62,5.46875,8.965,14.22125
79.45,4.63925,7.95,13.27025
80.28,3.97975,7.15,12.29175
81.1,3.46,6.555,11.55125
81.93,3.07975,6.025,10.85125
82.76,2.799,5.55,10.22225
83.59,2.52975,5.12,9.66225
84.41,7.59975,11.44,17.801
85.24,14.11975,20.91,30.40525
86.07,17.8885,26.07,38.0915
86.9,13.29975,19.47,28.73
87.72,10.55975,15.37,23.0505
88.55,8.63,12.71,19.12075
89.38,7.15,10.905,16.80025
90.21,5.8795,9.555,15.07025
91.03,5.00975,8.43,13.76
91.86,4.32875,7.54,12.76175
92.69,3.68975,6.855,11.932
93.52,3.26975,6.295,11.23
94.34,2.9385,5.79,10.542
95.17,2.66925,5.345,9.96225
96,2.42975,4.95,9.4905
