time,Q1,Q2,Q3
72,6.47925,12.26,22.68575
72.83,18.70975,27.385,42.17125
73.66,25.53725,37.4,56.06525
74.48,23.24825,34.195,51.37225
75.31,17.75825,26.99,40.6005
76.14,14.22975,22.255,34.492
76.97,11.70875,18.93,30.685
77.79,9.79875,16.48,28.111
78.62,8.1995,14.675,25.961
79.45,7.16725,13.08,24.34175
80.28,11.0895,17.9,30.111
81.1,21.32925,31.195,47.3705
81.93,27.324,39.955,59.939
82.76,21.2,31.51,47.40225
83.59,16.38975,25.24,38.4125
84.41,13.368,20.985,33.51075
85.24,11,18.015,30.0435
86.07,9.2195,15.83,27.30425
86.9,7.8595,14.095,25.49025
87.72,6.848,12.69,23.82275
88.55,15.28,22.995,36.8605
89.38,23.567,34.55,52.02475
90.21,25.66925,37.67,56.55025
91.03,19.2395,29.185,43.8015
91.86,15.2395,23.645,36.60175
92.69,12.517,19.9,31.97
93.52,10.4395,17.265,29.037
94.34,8.709,15.235,26.608
95.17,7.48975,13.605,24.93175
96,6.51,12.305,23.2175
