time,Q1,Q2,Q3
72,9.4595,17.99,31.17625
72.83,18.035,28.725,44.15275
73.66,23.449,35.695,53.099
74.48,21.82775,33.32,50.5665
75.31,17.10975,27.69,42.30275
76.14,14.048,23.805,37.49825
76.97,11.66,20.765,34.39375
77.79,9.8395,18.45,31.8015
78.62,16.23925,26.455,41.5705
79.45,22.33975,34.24,51.414
80.28,23.333,35.17,53.07425
81.1,18.04,28.995,44.37375
81.93,14.8085,24.655,38.646
82.76,12.24725,21.48,35.346
83.59,10.20975,18.995,32.4285
84.41,14.297,24.005,38.50275
85.24,20.96875,32.67,49.68325
86.07,24.75725,37.32,55.95475
86.9,19.22925,30.385,46.25275
87.72,15.52875,25.645,40.1525
88.55,12.73975,22.245,35.9745
89.38,10.6275,19.6,33.0745
90.21,11.91875,21.215,35.5195
91.03,19.56675,30.84,47.2205
91.86,24.6,37.24,55.76825
92.69,20.3575,31.84,48.60375
93.52,16.2395,26.63,41.2255
94.34,13.42725,23.08,37.00275
95.17,11.119,20.18,34.012
96,9.51875,18.105,31.6275
