time,Q1,Q2,Q3
72,17.4395,26.775,40.7725
72.83,17.44925,26.78,40.822
73.66,17.4495,26.785,40.8615
74.48,17.44975,26.79,40.911
75.31,17.4595,26.795,40.9505
76.14,17.45975,26.8,40.99
76.97,17.46975,26.8,41.0205
77.79,17.46975,26.805,41.041
78.62,17.47,26.81,41.0615
79.45,17.48,26.815,41.08175
80.28,17.48,26.815,41.09225
81.1,17.48975,26.815,41.11225
81.93,17.4995,26.825,41.1325
82.76,17.49975,26.83,41.14275
83.59,17.49975,26.835,41.16275
84.41,17.49975,26.845,41.17275
85.24,17.49975,26.845,41.183
86.07,17.50975,26.855,41.203
86.9,17.50975,26.86,41.21325
87.72,17.50975,26.865,41.22325
88.55,17.50975,26.87,41.2335
89.38,17.50975,26.88,41.2435
90.21,17.50975,26.885,41.25375
91.03,17.51,26.885,41.26375
91.86,17.51,26.89,41.27375
92.69,17.51,26.9,41.284
93.52,17.51,26.905,41.294
94.34,17.51,26.91,41.304
95.17,17.51,26.915,41.30425
96,17.51,26.92,41.31425
