time,Q1,Q2,Q3
72,12.1295,20.14,31.8215
72.83,15.06775,23.955,37.25
73.66,17.069,26.33,39.971
74.48,18.46825,28.08,42.21
75.31,19.38925,29.25,43.9625
76.14,19.22875,29.025,43.56725
76.97,15.27,24.14,37.28025
77.79,12.65,20.89,32.991
78.62,14.418,23.235,36.2755
79.45,16.69,25.89,39.43125
80.28,18.14875,27.725,41.81
81.1,19.18925,29.005,43.6735
81.93,19.88975,30.015,45.135
82.76,16.1095,25.235,38.48425
83.59,13.198,21.615,34.14275
84.41,13.768,22.39,35.14275
85.24,16.3075,25.405,38.74525
86.07,17.79975,27.345,41.37025
86.9,18.96975,28.74,43.305
87.72,19.73925,29.805,44.927
88.55,17.08975,26.455,40.0125
89.38,13.808,22.375,35.36175
90.21,13.00975,21.355,33.802
91.03,15.69,24.715,38.28075
91.86,17.44925,26.83,40.9005
92.69,18.76825,28.43,43.052
93.52,19.58825,29.6,44.677
94.34,18.1185,27.755,41.8615
95.17,14.5195,23.3,36.39075
96,12.14975,20.24,32.3515
