time,Q1,Q2,Q3
72,14.387,22.155,33.3565
72.83,14.387,22.16,33.37675
73.66,14.397,22.165,33.397
74.48,14.397,22.165,33.417
75.31,14.40675,22.165,33.437
76.14,14.40675,22.17,33.457
76.97,14.40675,22.175,33.477
77.79,14.40675,22.175,33.49675
78.62,14.40675,22.175,33.507
79.45,14.40675,22.175,33.527
80.28,14.40675,22.18,33.537
81.1,14.40675,22.19,33.557
81.93,14.40675,22.19,33.567
82.76,14.41675,22.19,33.58675
83.59,14.41675,22.195,33.597
84.41,14.41675,22.195,33.607
85.24,14.41675,22.195,33.617
86.07,14.41675,22.2,33.627
86.9,14.41675,22.2,33.637
87.72,14.41675,22.2,33.647
88.55,14.41675,22.2,33.657
89.38,14.41675,22.205,33.667
90.21,14.41675,22.205,33.677
91.03,14.41675,22.21,33.687
91.86,14.41675,22.21,33.697
92.69,14.41675,22.21,33.697
93.52,14.41675,22.21,33.707
94.34,14.41675,22.215,33.717
95.17,14.41675,22.215,33.72675
96,14.41675,22.215,33.727
