time,Q1,Q2,Q3
72,13.77775,23.92,41.76775
72.83,24.977,37.92,60.01275
73.66,32.62425,47.595,71.135
74.48,30.09775,44.295,66.776
75.31,24.19975,36.625,55.98425
76.14,20.1,31.22,50.1875
76.97,16.91525,27.555,46.01725
77.79,14.28825,24.545,42.76275
78.62,22.81,34.89,56.8435
79.45,31.06925,45.565,68.74175
80.28,31.97875,46.81,70.37525
81.1,25.5195,38.39,58.31525
81.93,21.05925,32.515,51.77475
82.76,17.66525,28.405,47.1845
83.59,14.9325,25.25,43.717
84.41,20.298,31.53,52.337
85.24,29.34775,43.33,66.42225
86.07,34.23,49.725,74.1305
86.9,27.038,40.175,61.2045
87.72,21.98,33.795,53.152
88.55,18.32975,29.335,48.3585
89.38,15.4765,25.995,44.724
90.21,17.2365,28.03,47.51525
91.03,27.217,40.865,63.61525
91.86,34.08775,49.64,74.13475
92.69,28.5195,42.085,64.34525
93.52,23.019,35.235,54.72575
94.34,19.25925,30.26,49.56575
95.17,16.12875,26.875,45.63125
96,13.8095,24.07,42.53
