time,Q1,Q2,Q3
72,15.73725,27.56,45.84125
72.83,23.06825,36.4,56.614
73.66,28.27875,42.47,64.5275
74.48,31.7765,46.685,69.915
75.31,33.90875,49.89,73.543
76.14,34.3895,50.455,73.713
76.97,27.999,42.24,63.95525
77.79,23.5495,36.765,57.44275
78.62,20.0155,32.74,52.45775
79.45,17.21,29.505,48.9085
80.28,18.53975,30.905,50.283
81.1,25.048,38.755,60.18
81.93,29.6445,44.12,66.93025
82.76,32.6045,47.97,71.5735
83.59,34.5975,50.925,74.9585
84.41,32.34675,47.545,70.85275
85.24,26.43725,40.215,62.1225
86.07,22.35825,35.29,55.9515
86.9,19.07,31.67,51.5505
87.72,16.49975,28.675,48.19025
88.55,21.087,33.92,54.47725
89.38,26.89625,40.78,62.66725
90.21,30.8075,45.575,69.065
91.03,33.27475,49.065,73.0745
91.86,35.2075,51.815,76.0785
92.69,30.01875,44.795,67.77
93.52,24.8285,38.465,60.0455
94.34,21.097,34.125,54.5385
95.17,18.316,30.615,50.6515
96,15.8495,27.9,47.12875
