time,Q1,Q2,Q3
72,4.67875,8.355,14.59025
72.83,8.989,13.585,21.00075
73.66,11.91925,17.18,25.523
74.48,10.92,15.945,23.66275
75.31,8.60975,13.04,19.60225
76.14,7.04,11.055,17.59075
76.97,5.75925,9.66,16.1515
77.79,4.85925,8.625,14.8715
78.62,8.1395,12.53,19.881
79.45,11.30825,16.385,24.5815
80.28,11.63775,16.93,25.04075
81.1,9.15775,13.7,20.52475
81.93,7.43975,11.495,18.051
82.76,6.06925,9.99,16.54225
83.59,5.06825,8.85,15.13375
84.41,7.21975,11.325,18.41025
85.24,10.57925,15.555,23.501
86.07,12.49925,18,26.8705
86.9,9.63975,14.38,21.56325
87.72,7.82925,11.99,18.59025
88.55,6.36,10.31,16.85375
89.38,5.27825,9.135,15.54075
90.21,6.1385,9.925,16.7515
91.03,9.83875,14.58,22.25325
91.86,12.49975,17.955,26.8145
92.69,10.3085,15.135,22.6205
93.52,8.199,12.495,19.14125
94.34,6.6995,10.72,17.35075
95.17,5.50925,9.42,15.97025
96,4.6885,8.42,14.72175
