time,Q1,Q2,Q3
72,12.66875,24.085,42.5835
72.83,19.81775,32.845,52.743
73.66,24.3895,38.625,59.91425
74.48,27.9195,42.75,64.741
75.31,30.65675,46.035,68.38725
76.14,30.945,46.195,68.78375
76.97,24.43775,37.87,58.751
77.79,19.919,32.47,52.22275
78.62,16.74725,28.555,48.03025
79.45,14.1995,25.63,44.55075
80.28,15.399,27.58,47.06375
81.1,21.499,35,55.5655
81.93,25.64925,40.2,61.80625
82.76,29.03825,44.005,66.295
83.59,31.425,47,69.954
84.41,28.379,43.175,65.25175
85.24,22.729,35.93,56.4035
86.07,18.80875,31.035,50.9335
86.9,15.8185,27.54,47.0035
87.72,13.50825,24.93,43.90025
88.55,17.8045,30.425,50.87075
89.38,23.0085,36.935,58.46125
90.21,26.839,41.57,63.46425
91.03,29.94975,45.19,67.7725
91.86,32.209,47.785,71.32375
92.69,26.299,40.39,62.132
93.52,21.23975,34.2,54.383
94.34,17.82775,29.78,49.71425
95.17,15.00725,26.605,45.953
96,12.72975,24.275,43.21075
