time,Q1,Q2,Q3
72,7.86975,15.2,25.90275
72.83,12.4185,20.705,32.04325
73.66,15.319,24.43,36.603
74.48,17.35575,27.145,40.52125
75.31,18.6195,29.16,42.82375
76.14,18.8495,29.455,42.99475
76.97,14.85975,24.2,37.29025
77.79,12.15875,20.805,32.9205
78.62,10.19875,18.28,29.49125
79.45,8.759,16.28,27.29225
80.28,9.70975,17.275,28.41475
81.1,13.45975,22.22,33.9015
81.93,16.155,25.385,37.948
82.76,17.77,27.88,41.50175
83.59,19.01825,29.82,43.69275
84.41,17.36775,27.475,40.8915
85.24,13.72975,22.95,36.0325
86.07,11.3695,19.93,31.763
86.9,9.68625,17.57,28.791
87.72,8.309,15.765,26.91175
88.55,11.20975,19.255,30.72125
89.38,14.53825,23.49,35.80275
90.21,16.8525,26.325,39.64475
91.03,18.22875,28.615,42.34225
91.86,19.39,30.34,44.36175
92.69,16.0395,25.77,39.01325
93.52,13.03425,21.87,34.7515
94.34,10.76875,19.09,30.8315
95.17,9.2075,16.95,28.07525
96,7.94,15.3,26.43075
