time,Q1,Q2,Q3
72,6.79725,13.81,25.1205
72.83,15.81925,25.125,38.42075
73.66,21.86775,32.76,47.8655
74.48,26.0285,38.635,55.622
75.31,29.03675,42.945,61.27775
76.14,29.59825,43.92,63.0235
76.97,23.59525,35.22,50.8415
77.79,19.419,29.425,43.32025
78.62,16.24975,25.215,38.3315
79.45,13.91975,22.52,34.81125
80.28,11.939,20.155,32.07475
81.1,10.4095,18.335,30.261
81.93,9.198,16.835,28.68025
82.76,8.2255,15.52,27.27
83.59,7.23,14.38,25.9605
84.41,11.8795,20.17,32.42225
85.24,19.10825,29.395,43.67625
86.07,24.25975,36.055,52.351
86.9,27.55875,41.005,58.93075
87.72,30.27575,44.765,64.0045
88.55,26.02975,39.17,56.213
89.38,21.29975,32.095,46.876
90.21,17.73975,27.205,40.45025
91.03,15.058,23.795,36.482
91.86,12.8895,21.395,33.32025
92.69,11.13925,19.23,31.28125
93.52,9.76825,17.565,29.56075
94.34,8.64975,16.165,28.08025
95.17,7.797,14.97,26.71075
96,6.89875,13.915,25.35225
