time,Q1,Q2,Q3
72,6.44,11.505,21.28025
72.83,10.0995,15.91,25.72
73.66,12.45975,18.815,29.18025
74.48,14.06775,20.8,31.12075
75.31,15.17825,22.39,32.92
76.14,15.17975,22.605,32.87175
76.97,12.38975,18.525,28.1605
77.79,10.02975,15.775,25.28225
78.62,8.33975,13.885,23.521
79.45,7.1395,12.375,22.2405
80.28,7.9,13.27,23.0855
81.1,10.91975,17.045,27.22125
81.93,13.09875,19.58,29.99175
82.76,14.45,21.4,31.74225
83.59,15.52825,22.875,33.46025
84.41,14.10925,21.065,31.24125
85.24,11.449,17.48,27.0815
86.07,9.468,15.1,24.80375
86.9,7.87,13.415,23.161
87.72,6.81825,11.975,21.9005
88.55,9.15,14.69,24.81625
89.38,11.7895,18.055,28.4705
90.21,13.6185,20.26,30.69075
91.03,14.83925,21.955,32.4715
91.86,15.82725,23.335,33.92025
92.69,13.2595,19.725,29.8805
93.52,10.61975,16.605,26.3405
94.34,8.80925,14.475,24.1545
95.17,7.50875,12.92,22.7715
96,6.509,11.615,21.55025
